GEO_ID,NAME,DP03_0001E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0045E
id,Geographic Area Name,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",Estimate!!INDUSTRY!!Public administration
0500000US22103,"St. Tammany Parish, Louisiana",181701,2496,10397,7124,3946,12853,5174,1397,7166,11909,24308,9526,6140
0500000US22105,"Tangipahoa Parish, Louisiana",93954,1534,4765,4658,1423,7407,2597,655,2171,2964,13338,5521,2435
0500000US22107,"Tensas Parish, Louisiana",4064,429,46,70,41,217,87,13,119,48,455,120,94
0500000US22109,"Terrebonne Parish, Louisiana",86003,6741,3689,4520,1397,5716,3094,556,2751,3373,8999,3979,1457
0500000US22111,"Union Parish, Louisiana",17997,705,743,1031,299,1131,544,309,332,542,2015,281,401
0500000US22113,"Vermilion Parish, Louisiana",44106,4122,1783,1656,935,3274,1430,270,1246,1848,4724,1031,1079
0500000US22115,"Vernon Parish, Louisiana",38699,773,1452,782,183,2346,908,162,751,1425,4039,1411,2818
0500000US22117,"Washington Parish, Louisiana",36411,757,1088,1037,261,2407,1006,142,511,914,4136,1042,1152
0500000US22119,"Webster Parish, Louisiana",32552,1145,1384,1930,423,2059,756,253,685,869,3425,1329,1000
0500000US22121,"West Baton Rouge Parish, Louisiana",18622,231,1117,1624,178,989,686,132,570,841,2606,1128,819
0500000US22123,"West Carroll Parish, Louisiana",9126,428,421,198,29,528,306,73,177,133,1188,243,234
0500000US22125,"West Feliciana Parish, Louisiana",13233,141,507,408,41,316,503,53,150,459,1138,232,536
0500000US22127,"Winn Parish, Louisiana",12166,441,406,467,101,619,156,59,413,243,1246,258,431
0500000US23001,"Androscoggin County, Maine",86454,642,3570,6146,1603,8413,2244,1086,3542,4154,14242,3392,1600
0500000US23003,"Aroostook County, Maine",59388,1695,1644,2934,712,4755,1528,527,1075,1954,9346,2129,1953
0500000US23005,"Cumberland County, Maine",230484,1525,8657,11058,4255,19336,5034,3664,13881,17114,40238,13406,4679
0500000US23007,"Franklin County, Maine",25434,410,1326,1521,212,1900,438,264,695,795,4047,1729,512
0500000US23009,"Hancock County, Maine",45848,1407,2649,1632,392,3280,919,632,1325,3029,7436,2647,708
0500000US23011,"Kennebec County, Maine",100133,856,4390,4302,1633,8070,2682,1312,2551,4771,15926,4011,5018
0500000US23013,"Knox County, Maine",33087,1195,1885,1745,507,2629,673,251,1203,1671,4169,2152,688
0500000US23015,"Lincoln County, Maine",28957,723,1604,1819,298,1982,626,219,958,1366,3923,1298,814
0500000US23017,"Oxford County, Maine",47192,669,2429,3489,459,3685,1023,285,1168,1615,6207,2276,964
0500000US23019,"Penobscot County, Maine",127203,1659,4630,4913,1803,10994,3728,1280,3000,5268,24453,6376,3003
0500000US23021,"Piscataquis County, Maine",14541,325,628,1269,103,896,432,61,225,411,2023,506,256
0500000US23023,"Sagadahoc County, Maine",28817,268,1347,2530,344,2778,627,281,919,1864,3889,1534,813
0500000US23025,"Somerset County, Maine",42369,1031,2452,2911,508,2879,1024,317,714,1421,6217,1249,852
0500000US23027,"Waldo County, Maine",31742,553,1653,1656,465,2472,730,269,1264,1462,4552,1634,794
0500000US23029,"Washington County, Maine",27180,1493,933,960,227,1914,568,155,396,589,3601,946,888
0500000US23031,"York County, Maine",160926,1113,7295,13169,2436,13534,3965,1677,7271,8585,24475,9668,4006
0500000US24001,"Allegany County, Maryland",62988,291,2137,2550,651,3260,1781,532,1366,2390,8147,3509,2528
0500000US24003,"Anne Arundel County, Maryland",427823,734,20780,15470,8159,28455,12734,6247,17016,40939,53686,19650,36449
0500000US24005,"Baltimore County, Maryland",652145,1137,23643,25558,10309,42953,19417,8765,33579,49931,109852,30213,33591
0500000US24009,"Calvert County, Maryland",68840,163,4894,1948,1009,4523,2522,1066,1826,5302,9001,3734,7015
0500000US24011,"Caroline County, Maryland",25696,470,1716,1468,556,1747,1080,178,505,1470,3391,1096,1182
0500000US24013,"Carroll County, Maryland",132161,1139,8731,6539,2465,10082,3325,2347,6049,10651,19719,5428,7039
0500000US24015,"Cecil County, Maryland",79037,651,4376,5235,1352,5558,2788,575,3009,4557,10065,4018,3681
0500000US24017,"Charles County, Maryland",113603,124,6186,2300,1412,7832,4671,1334,3444,10496,12737,5137,15555
0500000US24019,"Dorchester County, Maryland",26459,453,1434,2144,655,1532,726,153,739,941,3508,1337,1000
0500000US24021,"Frederick County, Maryland",182508,1167,10270,7604,2528,12742,3947,3050,9753,20192,26353,8801,11186
0500000US24023,"Garrett County, Maryland",24502,753,1602,1098,362,1480,950,162,731,1124,2753,1414,844
0500000US24025,"Harford County, Maryland",192689,741,9578,9667,3562,15601,5738,2743,8131,14869,28670,8468,12892
0500000US24027,"Howard County, Maryland",224093,430,8070,8451,3975,13040,4933,4250,11049,30679,36343,8586,18611
0500000US24029,"Kent County, Maryland",17093,571,659,630,244,673,423,137,596,701,2626,1182,646
0500000US24031,"Montgomery County, Maryland",769401,903,30635,15637,6295,39095,12333,18452,36067,113945,111911,43496,57717
0500000US24033,"Prince George's County, Maryland",684215,1144,34900,12068,6357,40462,25689,11504,23313,69177,99812,36124,69243
0500000US24035,"Queen Anne's County, Maryland",37870,662,2505,1774,966,3174,922,505,1185,2757,4736,1964,2316
0500000US24037,"St. Mary's County, Maryland",81268,402,4420,2440,689,5022,2399,795,1708,8337,9468,3797,9374
0500000US24039,"Somerset County, Maryland",22611,469,554,717,425,903,341,220,333,623,2639,688,935
0500000US24041,"Talbot County, Maryland",31364,487,1664,1009,368,1908,654,268,1259,2108,4064,1822,1074
0500000US24043,"Washington County, Maryland",118104,674,5966,6173,1833,9530,4349,1460,5085,6776,14394,5042,4887
0500000US24045,"Wicomico County, Maryland",79321,738,4258,4626,1285,5522,2156,595,1940,3474,11824,5099,2880
0500000US24047,"Worcester County, Maryland",43065,495,2121,976,767,2908,741,328,1560,2288,4454,4063,1622
0500000US24510,"Baltimore city, Maryland",501858,303,14999,14456,4751,24806,14301,5255,16008,31381,82396,24357,25373
0500000US25001,"Barnstable County, Massachusetts",183986,961,10105,3983,1972,13825,4185,2244,6688,11821,24242,11245,5064
0500000US25003,"Berkshire County, Massachusetts",108827,683,4420,5455,1145,7886,1718,1438,2944,5622,18781,6709,2345
0500000US25005,"Bristol County, Massachusetts",442293,1401,18607,30620,10359,37084,10422,4555,17048,23504,67257,22327,11265
0500000US25007,"Dukes County, Massachusetts",13868,138,1470,329,62,862,338,295,811,805,1541,908,604
0500000US25009,"Essex County, Massachusetts",594253,1686,19989,42392,10266,42212,15483,8561,28739,45271,92228,30590,14303
0500000US25011,"Franklin County, Massachusetts",59412,831,2380,4113,837,3994,1714,1322,1529,2507,12204,2858,1295
0500000US25013,"Hampden County, Massachusetts",369092,651,10102,25035,5980,24893,10132,3895,14899,15941,57734,17061,9562
0500000US25015,"Hampshire County, Massachusetts",136205,680,3756,6974,1319,8983,2566,1541,3933,6493,34120,6191,3082
0500000US25017,"Middlesex County, Massachusetts",1226078,1856,38379,78573,16120,75136,23470,22394,59747,140521,221604,57818,29819
0500000US25019,"Nantucket County, Massachusetts",8220,46,1298,283,70,695,200,137,493,606,839,928,192
0500000US25021,"Norfolk County, Massachusetts",539247,650,17530,24951,8444,35412,12108,9121,38376,49177,95890,24376,13898
0500000US25023,"Plymouth County, Massachusetts",391210,1109,17542,19243,7481,31901,10952,5548,22445,25350,62043,19386,11318
0500000US25025,"Suffolk County, Massachusetts",611600,416,14448,17883,7124,33823,13700,9813,34895,55150,111002,43385,16784
0500000US25027,"Worcester County, Massachusetts",636132,1833,22268,54411,10523,44957,15715,8344,25859,42607,106730,29046,16366
0500000US26001,"Alcona County, Michigan",9584,153,237,447,32,441,206,42,175,180,720,305,210
0500000US26003,"Alger County, Michigan",8165,89,184,361,22,360,103,77,144,153,563,406,375
0500000US26005,"Allegan County, Michigan",86213,1942,3356,12254,2047,5554,2203,467,2055,3671,9413,3624,1209
0500000US26007,"Alpena County, Michigan",24306,410,804,1141,426,1702,551,257,634,779,3496,1068,494
0500000US26009,"Antrim County, Michigan",19490,428,834,1204,156,1179,350,167,408,633,1759,1215,436
0500000US26011,"Arenac County, Michigan",13314,270,375,918,83,685,305,41,235,305,1387,558,259
0500000US26013,"Baraga County, Michigan",7247,114,123,381,52,213,93,33,103,106,809,316,286
0500000US26015,"Barry County, Michigan",46545,706,1874,6367,779,2772,943,359,1580,2014,5267,1692,797
0500000US26017,"Bay County, Michigan",86625,615,2438,6852,1422,6741,2191,729,2081,3570,12029,4098,1790
0500000US26019,"Benzie County, Michigan",14360,264,728,659,155,890,415,108,399,589,1839,1029,403
0500000US26021,"Berrien County, Michigan",124598,1520,3306,13196,1618,7290,4237,957,2755,5098,16508,6641,1876
0500000US26023,"Branch County, Michigan",35427,876,857,4198,280,2536,926,202,625,908,3583,1197,759
0500000US26025,"Calhoun County, Michigan",107271,744,2829,11957,997,6961,2472,781,2502,3881,13383,4876,2729
0500000US26027,"Cass County, Michigan",41674,590,1502,5667,576,2268,1121,220,901,1485,5261,1726,525
0500000US26029,"Charlevoix County, Michigan",21143,231,873,2176,233,1564,400,136,405,876,2668,1230,457
0500000US26031,"Cheboygan County, Michigan",21748,280,966,781,225,1427,492,79,431,645,2215,1264,419
0500000US26033,"Chippewa County, Michigan",32293,230,841,734,280,1750,598,326,585,731,3699,2396,1999
0500000US26035,"Clare County, Michigan",25360,292,971,1231,200,1277,577,130,610,461,2403,1237,467
0500000US26037,"Clinton County, Michigan",59200,1006,1927,3665,847,3573,1445,490,2638,3076,8323,2995,3261
0500000US26039,"Crawford County, Michigan",11747,102,209,676,64,660,236,77,225,255,1246,704,394
0500000US26041,"Delta County, Michigan",30326,427,1071,2589,299,2204,813,306,688,993,3376,1551,689
0500000US26043,"Dickinson County, Michigan",21312,138,736,2042,337,1736,824,203,453,738,2605,744,446
0500000US26045,"Eaton County, Michigan",86094,418,2550,7651,964,5727,1935,592,4037,3914,11165,3963,5566
0500000US26047,"Emmet County, Michigan",26467,117,1380,1157,270,2000,425,245,847,1220,4026,2565,559
0500000US26049,"Genesee County, Michigan",332167,795,8241,24190,4231,22846,6878,2285,8313,13062,41940,14587,5950
0500000US26051,"Gladwin County, Michigan",21172,235,880,1401,188,948,413,77,307,593,2020,683,405
0500000US26053,"Gogebic County, Michigan",13938,211,458,687,86,914,216,42,191,324,1461,801,440
0500000US26055,"Grand Traverse County, Michigan",70469,908,2832,3970,1033,5769,1760,765,2750,3555,10134,5388,1673
0500000US26057,"Gratiot County, Michigan",34374,677,692,2664,271,1580,940,253,669,790,4546,1526,996
0500000US26059,"Hillsdale County, Michigan",37047,839,987,4293,451,2114,933,189,708,782,4376,1258,726
0500000US26061,"Houghton County, Michigan",29862,317,1041,1154,164,1593,328,246,540,775,6239,1956,529
0500000US26063,"Huron County, Michigan",27067,1388,804,2633,258,1603,701,233,530,775,3018,984,579
0500000US26065,"Ingham County, Michigan",229751,1212,4645,11751,2077,14419,4542,2699,8657,11912,38603,14209,9929
0500000US26067,"Ionia County, Michigan",49840,1182,1615,4713,774,3369,1107,279,1719,1382,4715,1792,1907
0500000US26069,"Iosco County, Michigan",22026,105,548,1054,82,1405,742,144,451,446,2090,896,357
0500000US26071,"Iron County, Michigan",10126,118,317,618,97,609,115,71,230,336,1131,416,297
0500000US26073,"Isabella County, Michigan",59210,965,1258,2563,452,3979,846,604,1307,1607,9219,6870,923
0500000US26075,"Jackson County, Michigan",127765,579,3473,12190,1743,8117,3008,998,2806,5366,15800,5594,3309
0500000US26077,"Kalamazoo County, Michigan",200580,1358,4394,19810,2846,13809,3649,1519,7029,9970,31685,12270,3078
0500000US26079,"Kalkaska County, Michigan",13899,442,609,764,153,820,301,74,283,507,1341,921,305
0500000US26081,"Kent County, Michigan",464560,3101,14232,52232,12479,34081,9838,5086,17821,28918,64469,24585,6547
0500000US26083,"Keweenaw County, Michigan",1823,41,63,61,24,105,18,7,46,49,224,120,43
0500000US26085,"Lake County, Michigan",9752,95,243,530,20,579,227,36,96,121,600,325,287
0500000US26087,"Lapeer County, Michigan",70287,791,2549,9233,773,3940,1335,384,1624,2976,7344,2381,1137
0500000US26089,"Leelanau County, Michigan",18190,527,952,728,155,1104,278,119,377,816,2431,1137,463
0500000US26091,"Lenawee County, Michigan",79722,1126,2195,7946,999,5482,1553,681,1597,2564,11065,3618,1608
0500000US26093,"Livingston County, Michigan",141508,698,5876,15465,2838,10434,3048,1584,5775,8864,18930,7059,2991
0500000US26095,"Luce County, Michigan",5579,88,110,216,35,258,91,12,68,49,553,307,381
0500000US26097,"Mackinac County, Michigan",9380,180,392,137,56,532,231,24,287,198,966,763,377
0500000US26099,"Macomb County, Michigan",672562,1017,18444,76446,9492,47922,13759,6651,21520,38350,81933,34472,14555
0500000US26101,"Manistee County, Michigan",20707,288,592,1271,219,1110,403,121,260,566,2019,1412,811
0500000US26103,"Marquette County, Michigan",56243,1587,1691,1694,616,3978,1238,768,1266,1913,9075,3782,1647
0500000US26105,"Mason County, Michigan",23288,446,674,2231,321,1537,507,227,605,468,2923,1362,567
0500000US26107,"Mecosta County, Michigan",35415,565,989,2449,276,2429,586,169,565,955,4952,2041,375
0500000US26109,"Menominee County, Michigan",19696,344,511,2936,209,974,533,122,367,406,2229,1023,325
0500000US26111,"Midland County, Michigan",66532,339,2622,8793,658,3985,1256,629,1526,2838,8386,3402,930
0500000US26113,"Missaukee County, Michigan",11819,730,454,960,136,708,325,99,176,198,1358,472,241
0500000US26115,"Monroe County, Michigan",119956,722,3690,12943,1957,7826,5012,736,2818,4989,15350,6000,2025
0500000US26117,"Montcalm County, Michigan",50100,943,1422,5269,573,3210,1340,433,880,1557,5060,1492,1155
0500000US26119,"Montmorency County, Michigan",8343,136,284,419,58,358,127,13,147,132,627,342,151
0500000US26121,"Muskegon County, Michigan",134115,669,3090,16382,1635,8378,2164,938,2415,4307,15981,5904,2654
0500000US26123,"Newaygo County, Michigan",38050,1036,1356,3932,429,2179,980,226,907,1287,3767,1215,633
0500000US26125,"Oakland County, Michigan",960745,1265,22750,98050,17004,61719,15373,12745,45198,80929,131910,50390,17265
0500000US26127,"Oceana County, Michigan",20885,1255,720,2005,177,930,410,76,334,549,2182,857,509
0500000US26129,"Ogemaw County, Michigan",17870,353,417,655,236,982,332,93,323,390,1786,857,350
0500000US26131,"Ontonagon County, Michigan",5842,102,188,208,18,335,173,48,92,115,538,351,119
0500000US26133,"Osceola County, Michigan",18565,400,526,2318,125,936,365,112,238,369,2038,646,417
0500000US26135,"Oscoda County, Michigan",7164,149,202,379,11,358,101,26,174,124,551,452,97
0500000US26137,"Otsego County, Michigan",19398,578,485,760,387,1940,629,199,411,537,2061,1336,551
0500000US26139,"Ottawa County, Michigan",203895,3106,7199,29658,4583,14095,4847,1859,6274,9024,27906,10558,2996
0500000US26141,"Presque Isle County, Michigan",11332,503,320,457,87,487,395,71,246,193,1115,336,275
0500000US26143,"Roscommon County, Michigan",21061,50,462,737,216,1653,287,82,476,434,1531,851,449
0500000US26145,"Saginaw County, Michigan",158939,991,3448,11949,1958,10971,3168,1499,4068,6234,21174,8049,2793
0500000US26147,"St. Clair County, Michigan",129759,625,4723,13955,1172,9039,3452,1102,2748,4407,15429,6246,2522
0500000US26149,"St. Joseph County, Michigan",47280,846,1017,8562,322,2647,816,179,1040,1386,4208,1563,760
0500000US26151,"Sanilac County, Michigan",34188,1560,988,3659,284,2187,728,228,577,792,3435,930,674
0500000US26153,"Schoolcraft County, Michigan",7002,186,263,208,5,245,225,32,251,125,606,473,196
0500000US26155,"Shiawassee County, Michigan",55755,592,2110,4903,623,4143,1363,339,1398,1914,6838,2314,1462
0500000US26157,"Tuscola County, Michigan",44406,710,1511,3849,426,3062,1025,202,779,1093,5842,1945,833
0500000US26159,"Van Buren County, Michigan",59349,2408,1862,6201,901,3594,1663,458,1163,2324,7385,2179,1053
0500000US26161,"Washtenaw County, Michigan",283160,683,5168,18003,2659,15143,4689,3895,7612,18057,65972,16058,4573
0500000US26163,"Wayne County, Michigan",1419842,2156,26143,108241,17117,77000,41742,13213,38737,69642,163131,72618,27732
0500000US26165,"Wexford County, Michigan",25692,284,651,2891,310,1763,673,306,500,748,2423,1195,540
0500000US27001,"Aitkin County, Minnesota",13655,264,601,664,140,829,353,118,347,318,1329,944,358
0500000US27003,"Anoka County, Minnesota",256372,1000,11957,29142,5888,22711,9341,2973,13800,16262,37549,11486,6105
0500000US27005,"Becker County, Minnesota",25486,799,1300,2114,357,2095,846,202,705,866,3733,1237,698
0500000US27007,"Beltrami County, Minnesota",34675,582,1448,1521,415,2693,953,389,678,1095,6570,2268,1108
0500000US27009,"Benton County, Minnesota",29971,532,1586,2939,545,2574,1202,255,982,1535,4889,1419,601
0500000US27011,"Big Stone County, Minnesota",4270,330,202,185,94,265,157,19,111,95,677,73,113
0500000US27013,"Blue Earth County, Minnesota",52901,1136,2017,5622,920,5098,1392,1134,1310,2165,8915,4125,1016
0500000US27015,"Brown County, Minnesota",20772,1037,814,2674,290,1556,771,225,484,856,3110,965,276
0500000US27017,"Carlton County, Minnesota",28019,248,994,2075,371,1833,913,206,525,1010,4538,1686,1335
0500000US27019,"Carver County, Minnesota",67465,807,2730,7744,2116,5760,1637,1105,4364,6016,10168,3469,906
0500000US27021,"Cass County, Minnesota",23097,319,1209,1011,292,1334,469,214,633,902,2888,1722,610
0500000US27023,"Chippewa County, Minnesota",9823,561,488,1011,137,706,313,74,280,356,1617,393,198
0500000US27025,"Chisago County, Minnesota",41509,303,2844,4232,973,2832,1351,196,1256,2109,6041,1736,1304
0500000US27027,"Clay County, Minnesota",46633,1058,2392,2821,1431,3971,1580,458,1696,1910,8881,2701,1155
0500000US27029,"Clearwater County, Minnesota",6735,224,382,376,84,382,217,54,130,183,1009,191,214
0500000US27031,"Cook County, Minnesota",4460,104,208,85,63,288,69,36,246,290,389,659,204
0500000US27033,"Cottonwood County, Minnesota",9191,622,340,969,159,612,266,74,194,220,1298,263,239
0500000US27035,"Crow Wing County, Minnesota",49846,335,2520,2809,615,4079,1013,555,1912,1921,6715,3392,1163
0500000US27037,"Dakota County, Minnesota",307189,1294,10201,25327,7251,24993,14006,5916,21983,24681,46029,16550,8481
0500000US27039,"Dodge County, Minnesota",14931,578,939,1482,298,912,511,133,366,592,3523,444,366
0500000US27041,"Douglas County, Minnesota",29310,577,1380,2719,645,2848,657,327,1043,1037,4258,1519,565
0500000US27043,"Faribault County, Minnesota",11796,773,567,1231,157,626,387,169,363,260,1604,414,227
0500000US27045,"Fillmore County, Minnesota",16437,1022,939,1262,329,899,470,184,379,512,2829,664,422
0500000US27047,"Freeborn County, Minnesota",25158,984,1005,2891,359,2238,624,219,579,720,3439,1338,386
0500000US27049,"Goodhue County, Minnesota",36508,1118,1522,3690,707,2319,1498,350,1052,1413,5856,2079,768
0500000US27051,"Grant County, Minnesota",4888,343,301,296,102,345,122,44,140,136,766,181,103
0500000US27053,"Hennepin County, Minnesota",924111,2945,22334,74171,19825,72787,22512,14076,61854,89906,141857,55631,15152
0500000US27055,"Houston County, Minnesota",15290,598,854,1302,453,1012,412,279,343,562,2923,651,251
0500000US27057,"Hubbard County, Minnesota",16524,323,714,955,176,1316,497,123,493,426,2194,780,440
0500000US27059,"Isanti County, Minnesota",29320,278,1914,3071,514,2302,862,234,939,1255,4498,1234,662
0500000US27061,"Itasca County, Minnesota",36536,866,1725,2178,331,2257,1061,173,851,1297,5267,1955,861
0500000US27063,"Jackson County, Minnesota",8256,725,330,1123,170,468,238,43,204,151,1139,354,200
0500000US27065,"Kanabec County, Minnesota",12912,241,698,1013,250,852,338,90,307,407,1677,722,311
