GEO_ID,NAME,B08015_001E,B08015_002E,B08015_003E
id,Geographic Area Name,"Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Male","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Female"
0500000US46117,"Stanley County, South Dakota",1385,725,660
0500000US46119,"Sully County, South Dakota",530,340,190
0500000US46121,"Todd County, South Dakota",1940,815,1125
0500000US46123,"Tripp County, South Dakota",2070,1055,1015
0500000US46125,"Turner County, South Dakota",3395,1760,1635
0500000US46127,"Union County, South Dakota",6385,3515,2870
0500000US46129,"Walworth County, South Dakota",1980,1095,890
0500000US46135,"Yankton County, South Dakota",9545,4740,4800
0500000US46137,"Ziebach County, South Dakota",585,255,330
0500000US47001,"Anderson County, Tennessee",27895,15135,12765
0500000US47003,"Bedford County, Tennessee",16310,8940,7365
0500000US47005,"Benton County, Tennessee",4890,2480,2410
0500000US47007,"Bledsoe County, Tennessee",3575,1760,1815
0500000US47009,"Blount County, Tennessee",49240,25050,24190
0500000US47011,"Bradley County, Tennessee",36895,19580,17315
0500000US47013,"Campbell County, Tennessee",12155,6255,5900
0500000US47015,"Cannon County, Tennessee",4995,2525,2470
0500000US47017,"Carroll County, Tennessee",9740,4960,4785
0500000US47019,"Carter County, Tennessee",20390,10550,9845
0500000US47021,"Cheatham County, Tennessee",15815,8340,7475
0500000US47023,"Chester County, Tennessee",5940,3130,2810
0500000US47025,"Claiborne County, Tennessee",10745,5515,5230
0500000US47027,"Clay County, Tennessee",2675,1525,1155
0500000US47029,"Cocke County, Tennessee",11520,6195,5325
0500000US47031,"Coffee County, Tennessee",18855,10440,8420
0500000US47033,"Crockett County, Tennessee",5545,2810,2740
0500000US47035,"Cumberland County, Tennessee",18035,9060,8975
0500000US47037,"Davidson County, Tennessee",261325,133815,127510
0500000US47039,"Decatur County, Tennessee",4060,1960,2105
0500000US47041,"DeKalb County, Tennessee",6840,3525,3315
0500000US47043,"Dickson County, Tennessee",18890,10090,8800
0500000US47045,"Dyer County, Tennessee",14695,7625,7070
0500000US47047,"Fayette County, Tennessee",15035,7720,7315
0500000US47049,"Fentress County, Tennessee",5165,2550,2615
0500000US47051,"Franklin County, Tennessee",14030,7895,6135
0500000US47053,"Gibson County, Tennessee",18040,9205,8835
0500000US47055,"Giles County, Tennessee",10525,5515,5010
0500000US47057,"Grainger County, Tennessee",7635,4160,3475
0500000US47059,"Greene County, Tennessee",24385,12855,11530
0500000US47061,"Grundy County, Tennessee",4085,1965,2120
0500000US47063,"Hamblen County, Tennessee",22465,12225,10240
0500000US47065,"Hamilton County, Tennessee",136255,70350,65905
0500000US47067,"Hancock County, Tennessee",1825,930,895
0500000US47069,"Hardeman County, Tennessee",7800,4250,3555
0500000US47071,"Hardin County, Tennessee",8545,4610,3935
0500000US47073,"Hawkins County, Tennessee",20155,10710,9440
0500000US47075,"Haywood County, Tennessee",6575,3145,3430
0500000US47077,"Henderson County, Tennessee",10280,5515,4765
0500000US47079,"Henry County, Tennessee",11095,5570,5525
0500000US47081,"Hickman County, Tennessee",8120,4410,3705
0500000US47083,"Houston County, Tennessee",2595,1570,1025
0500000US47085,"Humphreys County, Tennessee",6550,3395,3155
0500000US47087,"Jackson County, Tennessee",3575,2040,1540
0500000US47089,"Jefferson County, Tennessee",18740,9900,8840
0500000US47091,"Johnson County, Tennessee",5480,2995,2480
0500000US47093,"Knox County, Tennessee",183880,97655,86230
0500000US47095,"Lake County, Tennessee",1740,955,785
0500000US47097,"Lauderdale County, Tennessee",8500,4335,4170
0500000US47099,"Lawrence County, Tennessee",14650,7575,7075
0500000US47101,"Lewis County, Tennessee",3710,1945,1760
0500000US47103,"Lincoln County, Tennessee",12715,6890,5825
0500000US47105,"Loudon County, Tennessee",17270,9300,7975
0500000US47107,"McMinn County, Tennessee",18415,10085,8330
0500000US47109,"McNairy County, Tennessee",7990,4270,3720
0500000US47111,"Macon County, Tennessee",7755,4180,3575
0500000US47113,"Madison County, Tennessee",37055,18440,18615
0500000US47115,"Marion County, Tennessee",9960,5420,4540
0500000US47117,"Marshall County, Tennessee",11445,6050,5395
0500000US47119,"Maury County, Tennessee",31795,15700,16095
0500000US47121,"Meigs County, Tennessee",3430,1960,1470
0500000US47123,"Monroe County, Tennessee",14575,7630,6945
0500000US47125,"Montgomery County, Tennessee",68985,38795,30190
0500000US47127,"Moore County, Tennessee",2500,1315,1190
0500000US47129,"Morgan County, Tennessee",6440,3410,3030
0500000US47131,"Obion County, Tennessee",11680,6005,5675
0500000US47133,"Overton County, Tennessee",7590,4025,3565
0500000US47135,"Perry County, Tennessee",2210,1150,1055
0500000US47137,"Pickett County, Tennessee",2015,1025,990
0500000US47139,"Polk County, Tennessee",5495,2815,2680
0500000US47141,"Putnam County, Tennessee",26855,14085,12770
0500000US47143,"Rhea County, Tennessee",10395,5510,4890
0500000US47145,"Roane County, Tennessee",19175,10340,8835
0500000US47147,"Robertson County, Tennessee",25870,13780,12090
0500000US47149,"Rutherford County, Tennessee",114970,61265,53705
0500000US47151,"Scott County, Tennessee",6520,3225,3295
0500000US47153,"Sequatchie County, Tennessee",4685,2615,2070
0500000US47155,"Sevier County, Tennessee",36235,18690,17545
0500000US47157,"Shelby County, Tennessee",355475,176330,179145
0500000US47159,"Smith County, Tennessee",7075,3830,3240
0500000US47161,"Stewart County, Tennessee",3980,2170,1805
0500000US47163,"Sullivan County, Tennessee",59230,31530,27700
0500000US47165,"Sumner County, Tennessee",65335,34855,30475
0500000US47167,"Tipton County, Tennessee",23060,12345,10720
0500000US47169,"Trousdale County, Tennessee",2845,1450,1400
0500000US47171,"Unicoi County, Tennessee",5935,3105,2830
0500000US47173,"Union County, Tennessee",6060,3450,2610
0500000US47175,"Van Buren County, Tennessee",1955,1030,925
0500000US47177,"Warren County, Tennessee",13630,7735,5895
0500000US47179,"Washington County, Tennessee",49130,25295,23835
0500000US47181,"Wayne County, Tennessee",5110,2775,2335
0500000US47183,"Weakley County, Tennessee",12855,6660,6195
0500000US47185,"White County, Tennessee",8930,4655,4275
0500000US47187,"Williamson County, Tennessee",73905,40955,32950
0500000US47189,"Wilson County, Tennessee",47530,25420,22110
0500000US48001,"Anderson County, Texas",18110,10570,7535
0500000US48003,"Andrews County, Texas",5820,3320,2500
0500000US48005,"Angelina County, Texas",30665,15595,15070
0500000US48007,"Aransas County, Texas",7030,3615,3415
0500000US48009,"Archer County, Texas",3740,2125,1615
0500000US48011,"Armstrong County, Texas",660,360,305
0500000US48013,"Atascosa County, Texas",15455,8340,7115
0500000US48015,"Austin County, Texas",10850,6005,4845
0500000US48017,"Bailey County, Texas",2645,1540,1105
0500000US48019,"Bandera County, Texas",7255,3865,3390
0500000US48021,"Bastrop County, Texas",27560,14665,12895
0500000US48023,"Baylor County, Texas",1365,765,600
0500000US48025,"Bee County, Texas",7920,4140,3780
0500000US48027,"Bell County, Texas",123775,68350,55425
0500000US48029,"Bexar County, Texas",652540,349205,303335
0500000US48031,"Blanco County, Texas",3795,1980,1815
0500000US48033,"Borden County, Texas",225,125,95
0500000US48035,"Bosque County, Texas",6105,3250,2855
0500000US48037,"Bowie County, Texas",32755,17005,15745
0500000US48039,"Brazoria County, Texas",126540,68675,57865
0500000US48041,"Brazos County, Texas",73155,38790,34365
0500000US48043,"Brewster County, Texas",3540,1955,1585
0500000US48045,"Briscoe County, Texas",600,375,220
0500000US48047,"Brooks County, Texas",1885,840,1045
0500000US48049,"Brown County, Texas",13610,7395,6215
0500000US48051,"Burleson County, Texas",6215,3420,2795
0500000US48053,"Burnet County, Texas",15005,7895,7110
0500000US48055,"Caldwell County, Texas",12190,6770,5425
0500000US48057,"Calhoun County, Texas",7185,4155,3030
0500000US48059,"Callahan County, Texas",4780,2655,2125
0500000US48061,"Cameron County, Texas",119180,64460,54720
0500000US48063,"Camp County, Texas",4200,2205,1990
0500000US48065,"Carson County, Texas",2560,1430,1130
0500000US48067,"Cass County, Texas",9810,4740,5065
0500000US48069,"Castro County, Texas",2575,1560,1015
0500000US48071,"Chambers County, Texas",13460,8225,5235
0500000US48073,"Cherokee County, Texas",17070,9115,7955
0500000US48075,"Childress County, Texas",2440,1260,1180
0500000US48077,"Clay County, Texas",4350,2400,1950
0500000US48079,"Cochran County, Texas",925,565,360
0500000US48081,"Coke County, Texas",1165,565,600
0500000US48083,"Coleman County, Texas",2820,1565,1255
0500000US48085,"Collin County, Texas",339635,183515,156125
0500000US48087,"Collingsworth County, Texas",1035,575,465
0500000US48089,"Colorado County, Texas",7755,4340,3410
0500000US48091,"Comal County, Texas",42005,22815,19190
0500000US48093,"Comanche County, Texas",4370,2420,1955
0500000US48095,"Concho County, Texas",960,655,305
0500000US48097,"Cooke County, Texas",14325,7650,6675
0500000US48099,"Coryell County, Texas",25190,13925,11265
0500000US48101,"Cottle County, Texas",555,270,285
0500000US48103,"Crane County, Texas",1380,815,565
0500000US48105,"Crockett County, Texas",1525,925,600
0500000US48107,"Crosby County, Texas",2070,1170,900
0500000US48109,"Culberson County, Texas",955,360,595
0500000US48111,"Dallam County, Texas",2460,1470,990
0500000US48113,"Dallas County, Texas",931575,510285,421285
0500000US48115,"Dawson County, Texas",4220,2285,1935
0500000US48117,"Deaf Smith County, Texas",6590,3920,2670
0500000US48119,"Delta County, Texas",1660,895,765
0500000US48121,"Denton County, Texas",292600,156755,135845
0500000US48123,"DeWitt County, Texas",6820,3650,3170
0500000US48125,"Dickens County, Texas",735,345,390
0500000US48127,"Dimmit County, Texas",3160,1600,1555
0500000US48129,"Donley County, Texas",1280,695,585
0500000US48131,"Duval County, Texas",3760,1840,1915
0500000US48133,"Eastland County, Texas",5985,3280,2705
0500000US48135,"Ector County, Texas",54870,31225,23640
0500000US48137,"Edwards County, Texas",690,340,355
0500000US48139,"Ellis County, Texas",61140,32735,28405
0500000US48141,"El Paso County, Texas",272180,150860,121320
0500000US48143,"Erath County, Texas",15915,8890,7030
0500000US48145,"Falls County, Texas",5410,2630,2775
0500000US48147,"Fannin County, Texas",11525,6340,5185
0500000US48149,"Fayette County, Texas",9605,5070,4535
0500000US48151,"Fisher County, Texas",1450,865,585
0500000US48153,"Floyd County, Texas",2560,1410,1150
0500000US48155,"Foard County, Texas",440,225,220
0500000US48157,"Fort Bend County, Texas",239845,128925,110925
0500000US48159,"Franklin County, Texas",3940,2180,1760
0500000US48161,"Freestone County, Texas",6655,3595,3060
0500000US48163,"Frio County, Texas",5175,2940,2235
0500000US48165,"Gaines County, Texas",5845,3490,2355
0500000US48167,"Galveston County, Texas",116055,62890,53165
0500000US48169,"Garza County, Texas",1415,740,670
0500000US48171,"Gillespie County, Texas",9320,4550,4770
0500000US48173,"Glasscock County, Texas",460,355,105
0500000US48175,"Goliad County, Texas",2505,1295,1205
0500000US48177,"Gonzales County, Texas",6735,3785,2955
0500000US48179,"Gray County, Texas",8005,4505,3500
0500000US48181,"Grayson County, Texas",44640,23075,21565
0500000US48183,"Gregg County, Texas",47275,25535,21740
0500000US48185,"Grimes County, Texas",8545,4400,4145
0500000US48187,"Guadalupe County, Texas",54810,29640,25175
0500000US48189,"Hale County, Texas",12500,6630,5870
0500000US48191,"Hall County, Texas",1050,635,410
0500000US48193,"Hamilton County, Texas",2775,1360,1415
0500000US48195,"Hansford County, Texas",2230,1235,990
0500000US48197,"Hardeman County, Texas",1270,595,675
0500000US48199,"Hardin County, Texas",21185,11315,9870
0500000US48201,"Harris County, Texas",1596280,896950,699335
0500000US48203,"Harrison County, Texas",24880,13230,11650
0500000US48205,"Hartley County, Texas",1950,1090,860
0500000US48207,"Haskell County, Texas",2105,1280,825
0500000US48209,"Hays County, Texas",61650,32795,28855
0500000US48211,"Hemphill County, Texas",1455,900,555
0500000US48213,"Henderson County, Texas",25750,14055,11690
0500000US48215,"Hidalgo County, Texas",228655,122675,105980
0500000US48217,"Hill County, Texas",12145,6485,5660
0500000US48219,"Hockley County, Texas",8555,4580,3970
0500000US48221,"Hood County, Texas",18845,9980,8865
0500000US48223,"Hopkins County, Texas",12425,6515,5910
0500000US48225,"Houston County, Texas",6640,3720,2915
0500000US48227,"Howard County, Texas",10470,5320,5150
0500000US48229,"Hudspeth County, Texas",945,535,410
0500000US48231,"Hunt County, Texas",30250,16605,13645
0500000US48233,"Hutchinson County, Texas",7895,4395,3500
0500000US48235,"Irion County, Texas",625,340,285
0500000US48237,"Jack County, Texas",2725,1490,1230
0500000US48239,"Jackson County, Texas",5155,2885,2270
0500000US48241,"Jasper County, Texas",10920,5790,5130
0500000US48243,"Jeff Davis County, Texas",735,405,330
0500000US48245,"Jefferson County, Texas",88390,47205,41185
0500000US48247,"Jim Hogg County, Texas",1805,1040,765
0500000US48249,"Jim Wells County, Texas",14705,8025,6680
0500000US48251,"Johnson County, Texas",59700,32795,26905
0500000US48253,"Jones County, Texas",4630,2025,2605
0500000US48255,"Karnes County, Texas",3940,1880,2065
0500000US48257,"Kaufman County, Texas",40230,21620,18610
0500000US48259,"Kendall County, Texas",12560,6935,5625
0500000US48261,"Kenedy County, Texas",170,115,55
0500000US48263,"Kent County, Texas",365,225,135
0500000US48265,"Kerr County, Texas",17000,8850,8150
0500000US48267,"Kimble County, Texas",1770,920,850
0500000US48269,"King County, Texas",130,80,50
0500000US48271,"Kinney County, Texas",930,550,380
0500000US48273,"Kleberg County, Texas",11110,6185,4920
0500000US48275,"Knox County, Texas",1300,760,540
0500000US48277,"Lamar County, Texas",18075,9355,8720
0500000US48279,"Lamb County, Texas",4700,2480,2220
0500000US48281,"Lampasas County, Texas",7035,3665,3370
0500000US48283,"La Salle County, Texas",1570,790,780
0500000US48285,"Lavaca County, Texas",7320,4060,3260
0500000US48287,"Lee County, Texas",6035,3310,2725
0500000US48289,"Leon County, Texas",5490,3015,2470
0500000US48291,"Liberty County, Texas",24640,13780,10865
0500000US48293,"Limestone County, Texas",7520,3765,3750
0500000US48295,"Lipscomb County, Texas",1255,715,545
0500000US48297,"Live Oak County, Texas",2960,1595,1365
0500000US48299,"Llano County, Texas",5945,3160,2785
0500000US48301,"Loving County, Texas",50,35,10
0500000US48303,"Lubbock County, Texas",115255,60535,54715
0500000US48305,"Lynn County, Texas",2260,1235,1025
0500000US48307,"McCulloch County, Texas",3070,1690,1380
0500000US48309,"McLennan County, Texas",88790,45880,42915
0500000US48311,"McMullen County, Texas",310,225,85
0500000US48313,"Madison County, Texas",3455,1550,1905
0500000US48315,"Marion County, Texas",3330,1740,1590
0500000US48317,"Martin County, Texas",1645,945,695
0500000US48319,"Mason County, Texas",1290,705,585
0500000US48321,"Matagorda County, Texas",12940,6730,6210
0500000US48323,"Maverick County, Texas",16005,8810,7195
0500000US48325,"Medina County, Texas",15825,8370,7455
0500000US48327,"Menard County, Texas",755,340,415
0500000US48329,"Midland County, Texas",60405,33820,26585
0500000US48331,"Milam County, Texas",8100,4200,3905
0500000US48333,"Mills County, Texas",1675,945,725
0500000US48335,"Mitchell County, Texas",2415,1355,1060
0500000US48337,"Montague County, Texas",6825,3730,3095
0500000US48339,"Montgomery County, Texas",176420,99445,76975
0500000US48341,"Moore County, Texas",8215,4660,3555
0500000US48343,"Morris County, Texas",4210,2015,2200
0500000US48345,"Motley County, Texas",350,220,135
0500000US48347,"Nacogdoches County, Texas",22505,11630,10875
0500000US48349,"Navarro County, Texas",17515,9165,8350
0500000US48351,"Newton County, Texas",4780,2615,2165
0500000US48353,"Nolan County, Texas",5470,2765,2700
0500000US48355,"Nueces County, Texas",127125,68580,58540
0500000US48357,"Ochiltree County, Texas",3780,2200,1575
0500000US48359,"Oldham County, Texas",705,355,350
0500000US48361,"Orange County, Texas",30980,17345,13635
0500000US48363,"Palo Pinto County, Texas",10020,5285,4735
0500000US48365,"Panola County, Texas",8640,4980,3660
0500000US48367,"Parker County, Texas",46075,25870,20205
0500000US48369,"Parmer County, Texas",3835,2295,1540
0500000US48371,"Pecos County, Texas",5325,2830,2495
0500000US48373,"Polk County, Texas",12355,6505,5850
0500000US48375,"Potter County, Texas",45085,24710,20375
0500000US48377,"Presidio County, Texas",2085,1170,910
0500000US48379,"Rains County, Texas",3785,1920,1865
0500000US48381,"Randall County, Texas",54060,28575,25480
0500000US48383,"Reagan County, Texas",1355,855,500
0500000US48385,"Real County, Texas",730,430,300
0500000US48387,"Red River County, Texas",3920,1920,1995
0500000US48389,"Reeves County, Texas",3975,2045,1930
0500000US48391,"Refugio County, Texas",2515,1380,1130
0500000US48393,"Roberts County, Texas",410,200,210
0500000US48395,"Robertson County, Texas",5085,2635,2450
0500000US48397,"Rockwall County, Texas",31990,18040,13950
0500000US48399,"Runnels County, Texas",3925,2030,1895
0500000US48401,"Rusk County, Texas",19260,10375,8885
0500000US48403,"Sabine County, Texas",2440,1235,1205
0500000US48405,"San Augustine County, Texas",2330,1325,1000
0500000US48407,"San Jacinto County, Texas",7990,4880,3110
0500000US48409,"San Patricio County, Texas",23095,12410,10680
0500000US48411,"San Saba County, Texas",1810,1060,750
0500000US48413,"Schleicher County, Texas",1215,730,485
0500000US48415,"Scurry County, Texas",6310,3565,2745
0500000US48417,"Shackelford County, Texas",1285,755,530
0500000US48419,"Shelby County, Texas",8150,4350,3800
0500000US48421,"Sherman County, Texas",1015,545,470
0500000US48423,"Smith County, Texas",78305,40525,37780
0500000US48425,"Somervell County, Texas",3515,2100,1410
0500000US48427,"Starr County, Texas",15275,7670,7605
0500000US48429,"Stephens County, Texas",3235,1785,1450
0500000US48431,"Sterling County, Texas",430,230,200
0500000US48433,"Stonewall County, Texas",530,285,240
0500000US48435,"Sutton County, Texas",1560,955,605
0500000US48437,"Swisher County, Texas",2290,1260,1030
0500000US48439,"Tarrant County, Texas",747420,404485,342935
0500000US48441,"Taylor County, Texas",52950,27965,24985
0500000US48443,"Terrell County, Texas",335,225,110
0500000US48445,"Terry County, Texas",4410,2565,1845
0500000US48447,"Throckmorton County, Texas",650,400,255
0500000US48449,"Titus County, Texas",11315,6215,5100
0500000US48451,"Tom Green County, Texas",43665,22655,21010
0500000US48453,"Travis County, Texas",416210,226980,189230
0500000US48455,"Trinity County, Texas",4020,2200,1820
0500000US48457,"Tyler County, Texas",5835,3255,2575
0500000US48459,"Upshur County, Texas",13790,7430,6360
0500000US48461,"Upton County, Texas",1145,675,470
0500000US48463,"Uvalde County, Texas",7940,3800,4140
0500000US48465,"Val Verde County, Texas",16190,8840,7350
0500000US48467,"Van Zandt County, Texas",17940,9735,8200
0500000US48469,"Victoria County, Texas",34005,17880,16125
0500000US48471,"Walker County, Texas",19450,9180,10270
0500000US48473,"Waller County, Texas",16010,9635,6375
0500000US48475,"Ward County, Texas",3700,2135,1565
0500000US48477,"Washington County, Texas",12045,6300,5745
0500000US48479,"Webb County, Texas",79620,45225,34395
0500000US48481,"Wharton County, Texas",15755,8480,7270
0500000US48483,"Wheeler County, Texas",2095,1220,880
0500000US48485,"Wichita County, Texas",50925,26855,24070
0500000US48487,"Wilbarger County, Texas",4935,2525,2410
0500000US48489,"Willacy County, Texas",5200,2750,2450
0500000US48491,"Williamson County, Texas",176515,93815,82700
0500000US48493,"Wilson County, Texas",16890,9065,7830
0500000US48495,"Winkler County, Texas",2565,1510,1055
0500000US48497,"Wise County, Texas",22465,12370,10095
0500000US48499,"Wood County, Texas",12390,6460,5930
0500000US48501,"Yoakum County, Texas",2630,1725,905
0500000US48503,"Young County, Texas",6940,3635,3305
0500000US48505,"Zapata County, Texas",4330,2430,1900
0500000US48507,"Zavala County, Texas",3030,1675,1360
0500000US49001,"Beaver County, Utah",2295,1150,1140
0500000US49003,"Box Elder County, Utah",17300,9735,7565
0500000US49005,"Cache County, Utah",41135,22235,18900
0500000US49007,"Carbon County, Utah",7315,3820,3495
0500000US49009,"Daggett County, Utah",225,130,95
0500000US49011,"Davis County, Utah",117050,66610,50440
0500000US49013,"Duchesne County, Utah",6360,3930,2430
0500000US49015,"Emery County, Utah",3590,2030,1560
0500000US49017,"Garfield County, Utah",1815,935,875
0500000US49019,"Grand County, Utah",3295,1735,1560
0500000US49021,"Iron County, Utah",15125,8350,6775
0500000US49023,"Juab County, Utah",3470,1785,1685
0500000US49025,"Kane County, Utah",2675,1195,1480
0500000US49027,"Millard County, Utah",4085,2370,1710
0500000US49029,"Morgan County, Utah",3440,2005,1430
0500000US49031,"Piute County, Utah",420,160,260
0500000US49033,"Rich County, Utah",685,365,320
0500000US49035,"Salt Lake County, Utah",407725,224310,183420
0500000US49037,"San Juan County, Utah",3915,2070,1845
0500000US49039,"Sanpete County, Utah",7840,4405,3435
0500000US49041,"Sevier County, Utah",7000,4015,2980
0500000US49043,"Summit County, Utah",14945,8450,6490
0500000US49045,"Tooele County, Utah",18900,10965,7935
0500000US49047,"Uintah County, Utah",12120,7255,4870
0500000US49049,"Utah County, Utah",172525,100535,71990
0500000US49051,"Wasatch County, Utah",8860,5110,3750
0500000US49053,"Washington County, Utah",43510,23940,19570
0500000US49055,"Wayne County, Utah",955,510,445
0500000US49057,"Weber County, Utah",89225,48300,40930
0500000US50001,"Addison County, Vermont",14055,7070,6990
0500000US50003,"Bennington County, Vermont",14305,7235,7070
0500000US50005,"Caledonia County, Vermont",12425,6065,6360
0500000US50007,"Chittenden County, Vermont",64415,33285,31130
0500000US50009,"Essex County, Vermont",2300,1135,1165
0500000US50011,"Franklin County, Vermont",19890,10070,9815
0500000US50013,"Grand Isle County, Vermont",2960,1505,1455
0500000US50015,"Lamoille County, Vermont",10310,5270,5040
0500000US50017,"Orange County, Vermont",11745,5820,5925
0500000US50019,"Orleans County, Vermont",9925,5095,4830
0500000US50021,"Rutland County, Vermont",24840,12600,12245
0500000US50023,"Washington County, Vermont",24145,12090,12050
0500000US50025,"Windham County, Vermont",17200,8700,8500
0500000US50027,"Windsor County, Vermont",23135,11590,11550
0500000US51001,"Accomack County, Virginia",12450,6495,5950
0500000US51003,"Albemarle County, Virginia",38385,19290,19095
0500000US51005,"Alleghany County, Virginia",6365,3240,3125
0500000US51007,"Amelia County, Virginia",4600,2460,2140
0500000US51009,"Amherst County, Virginia",12775,6390,6390
0500000US51011,"Appomattox County, Virginia",5880,3025,2860
0500000US51013,"Arlington County, Virginia",76205,40225,35980
0500000US51015,"Augusta County, Virginia",30330,15470,14855
0500000US51017,"Bath County, Virginia",1985,1015,970
0500000US51019,"Bedford County, Virginia",28705,15405,13305
0500000US51021,"Bland County, Virginia",2250,1230,1025
0500000US51023,"Botetourt County, Virginia",14780,7735,7045
0500000US51025,"Brunswick County, Virginia",5035,2325,2715
0500000US51027,"Buchanan County, Virginia",6505,3260,3250
0500000US51029,"Buckingham County, Virginia",4380,1460,2920
0500000US51031,"Campbell County, Virginia",21895,11240,10650
0500000US51033,"Caroline County, Virginia",11220,5585,5640
0500000US51035,"Carroll County, Virginia",10920,5645,5275
0500000US51036,"Charles City County, Virginia",2800,1365,1430
0500000US51037,"Charlotte County, Virginia",3825,1895,1930
0500000US51041,"Chesterfield County, Virginia",138340,70595,67745
0500000US51043,"Clarke County, Virginia",6140,3255,2885
0500000US51045,"Craig County, Virginia",2225,1080,1145
0500000US51047,"Culpeper County, Virginia",18025,9500,8525
0500000US51049,"Cumberland County, Virginia",3420,1740,1680
0500000US51051,"Dickenson County, Virginia",4445,2530,1915
0500000US51053,"Dinwiddie County, Virginia",10850,5510,5345
0500000US51057,"Essex County, Virginia",4260,2085,2180
0500000US51059,"Fairfax County, Virginia",451060,243575,207480
0500000US51061,"Fauquier County, Virginia",27705,14870,12835
0500000US51063,"Floyd County, Virginia",5585,2955,2625
0500000US51065,"Fluvanna County, Virginia",9815,4705,5110
0500000US51067,"Franklin County, Virginia",20125,10560,9565
0500000US51069,"Frederick County, Virginia",34250,17650,16600
0500000US51071,"Giles County, Virginia",6275,3245,3030
0500000US51073,"Gloucester County, Virginia",15835,8515,7320
0500000US51075,"Goochland County, Virginia",8075,4325,3750
0500000US51077,"Grayson County, Virginia",5580,2945,2630
0500000US51079,"Greene County, Virginia",7900,4075,3825
0500000US51081,"Greensville County, Virginia",2995,1310,1690
0500000US51083,"Halifax County, Virginia",12260,5820,6445
0500000US51085,"Hanover County, Virginia",44370,22690,21680
0500000US51087,"Henrico County, Virginia",134095,66670,67425
0500000US51089,"Henry County, Virginia",19235,9725,9510
0500000US51091,"Highland County, Virginia",760,435,320
0500000US51093,"Isle of Wight County, Virginia",15215,8260,6950
0500000US51095,"James City County, Virginia",26570,13660,12910
0500000US51097,"King and Queen County, Virginia",2800,1450,1350
0500000US51099,"King George County, Virginia",10040,5525,4515
0500000US51101,"King William County, Virginia",6555,3620,2930
0500000US51103,"Lancaster County, Virginia",3950,1935,2015
0500000US51105,"Lee County, Virginia",7320,3510,3810
0500000US51107,"Loudoun County, Virginia",137000,75290,61710
0500000US51109,"Louisa County, Virginia",13325,6785,6540
0500000US51111,"Lunenburg County, Virginia",3825,1860,1970
0500000US51113,"Madison County, Virginia",5245,2750,2500
0500000US51115,"Mathews County, Virginia",3180,1525,1655
0500000US51117,"Mecklenburg County, Virginia",9850,4670,5180
0500000US51119,"Middlesex County, Virginia",3560,1715,1845
0500000US51121,"Montgomery County, Virginia",34865,17900,16965
0500000US51125,"Nelson County, Virginia",5340,2700,2635
0500000US51127,"New Kent County, Virginia",8385,4340,4045
0500000US51131,"Northampton County, Virginia",4060,1920,2140
0500000US51133,"Northumberland County, Virginia",3995,1975,2015
0500000US51135,"Nottoway County, Virginia",5415,2970,2450
0500000US51137,"Orange County, Virginia",12055,6060,5995
0500000US51139,"Page County, Virginia",8725,4485,4240
0500000US51141,"Patrick County, Virginia",6060,3080,2975
0500000US51143,"Pittsylvania County, Virginia",24280,12550,11730
0500000US51145,"Powhatan County, Virginia",10675,5750,4925
0500000US51147,"Prince Edward County, Virginia",6350,3070,3280
0500000US51149,"Prince George County, Virginia",12475,6725,5750
0500000US51153,"Prince William County, Virginia",166225,89975,76250
0500000US51155,"Pulaski County, Virginia",13035,6700,6335
0500000US51157,"Rappahannock County, Virginia",2635,1460,1180
0500000US51159,"Richmond County, Virginia",2940,1580,1360
0500000US51161,"Roanoke County, Virginia",41310,21235,20075
0500000US51163,"Rockbridge County, Virginia",8300,4465,3835
0500000US51165,"Rockingham County, Virginia",31195,16625,14570
0500000US51167,"Russell County, Virginia",9515,5295,4220
0500000US51169,"Scott County, Virginia",7905,4265,3640
0500000US51171,"Shenandoah County, Virginia",16970,8815,8155
0500000US51173,"Smyth County, Virginia",11360,5785,5575
0500000US51175,"Southampton County, Virginia",6960,3430,3530
0500000US51177,"Spotsylvania County, Virginia",49405,26090,23315
0500000US51179,"Stafford County, Virginia",50600,28135,22470
0500000US51181,"Surry County, Virginia",2980,1650,1330
0500000US51183,"Sussex County, Virginia",3520,1690,1830
0500000US51185,"Tazewell County, Virginia",14770,7750,7025
0500000US51187,"Warren County, Virginia",15110,8000,7105
0500000US51191,"Washington County, Virginia",21390,11590,9805
0500000US51193,"Westmoreland County, Virginia",5795,2830,2965
0500000US51195,"Wise County, Virginia",12480,6830,5645
0500000US51197,"Wythe County, Virginia",11605,5875,5730
0500000US51199,"York County, Virginia",28395,15505,12890
0500000US51510,"Alexandria city, Virginia",55500,28370,27130
0500000US51515,"Bedford city, Virginia",2385,1105,1280
0500000US51520,"Bristol city, Virginia",5950,2905,3040
0500000US51530,"Buena Vista city, Virginia",2565,1320,1245
0500000US51540,"Charlottesville city, Virginia",12925,6310,6620
0500000US51550,"Chesapeake city, Virginia",99330,51560,47770
0500000US51570,"Colonial Heights city, Virginia",7250,3645,3605
0500000US51580,"Covington city, Virginia",2040,1075,965
0500000US51590,"Danville city, Virginia",13860,6445,7410
0500000US51595,"Emporia city, Virginia",1640,750,885
0500000US51600,"Fairfax city, Virginia",8945,4680,4265
