year,state,state_po,county_name,county_fips,office,candidate,party,demVotes,repVotes,totalvotes
2012,IOWA,IA,GREENE,19073,PRESIDENT,MITT ROMNEY,REPUBLICAN,2380,2466,4846
2012,IOWA,IA,GRUNDY,19075,PRESIDENT,MITT ROMNEY,REPUBLICAN,4215,2747,6962
2012,IOWA,IA,GUTHRIE,19077,PRESIDENT,MITT ROMNEY,REPUBLICAN,3171,2717,5888
2012,IOWA,IA,HAMILTON,19079,PRESIDENT,BARACK OBAMA,DEMOCRAT,3782,4145,7927
2012,IOWA,IA,HANCOCK,19081,PRESIDENT,BARACK OBAMA,DEMOCRAT,2521,3404,5925
2012,IOWA,IA,HARDIN,19083,PRESIDENT,BARACK OBAMA,DEMOCRAT,4075,4823,8898
2012,IOWA,IA,HARRISON,19085,PRESIDENT,BARACK OBAMA,DEMOCRAT,3136,4186,7322
2012,IOWA,IA,HENRY,19087,PRESIDENT,BARACK OBAMA,DEMOCRAT,4460,5237,9697
2012,IOWA,IA,HENRY,19087,PRESIDENT,MITT ROMNEY,REPUBLICAN,5035,4662,9697
2012,IOWA,IA,HOWARD,19089,PRESIDENT,MITT ROMNEY,REPUBLICAN,1795,2850,4645
2012,IOWA,IA,HUMBOLDT,19091,PRESIDENT,MITT ROMNEY,REPUBLICAN,3099,2059,5158
2012,IOWA,IA,IDA,19093,PRESIDENT,MITT ROMNEY,REPUBLICAN,2286,1377,3663
2012,IOWA,IA,IOWA,19095,PRESIDENT,MITT ROMNEY,REPUBLICAN,4569,4297,8866
2012,IOWA,IA,JACKSON,19097,PRESIDENT,BARACK OBAMA,DEMOCRAT,5907,4335,10242
2012,IOWA,IA,JASPER,19099,PRESIDENT,BARACK OBAMA,DEMOCRAT,10257,9258,19515
2012,IOWA,IA,JEFFERSON,19101,PRESIDENT,BARACK OBAMA,DEMOCRAT,4798,3732,8530
2012,IOWA,IA,JOHNSON,19103,PRESIDENT,BARACK OBAMA,DEMOCRAT,50666,25311,75977
2012,IOWA,IA,JONES,19105,PRESIDENT,BARACK OBAMA,DEMOCRAT,5534,4915,10449
2012,IOWA,IA,JONES,19105,PRESIDENT,MITT ROMNEY,REPUBLICAN,4721,5728,10449
2012,IOWA,IA,KEOKUK,19107,PRESIDENT,MITT ROMNEY,REPUBLICAN,2843,2423,5266
2012,IOWA,IA,KOSSUTH,19109,PRESIDENT,MITT ROMNEY,REPUBLICAN,4937,3986,8923
2012,IOWA,IA,LEE,19111,PRESIDENT,MITT ROMNEY,REPUBLICAN,7785,11126,18911
2012,IOWA,IA,LINN,19113,PRESIDENT,MITT ROMNEY,REPUBLICAN,47622,70831,118453
2012,IOWA,IA,LOUISA,19115,PRESIDENT,BARACK OBAMA,DEMOCRAT,2452,2516,4968
2012,IOWA,IA,LUCAS,19117,PRESIDENT,BARACK OBAMA,DEMOCRAT,1987,2336,4323
2012,IOWA,IA,LYON,19119,PRESIDENT,BARACK OBAMA,DEMOCRAT,1423,5086,6509
2012,IOWA,IA,MADISON,19121,PRESIDENT,BARACK OBAMA,DEMOCRAT,3630,4828,8458
2012,IOWA,IA,MAHASKA,19123,PRESIDENT,BARACK OBAMA,DEMOCRAT,4213,6670,10883
2012,IOWA,IA,MAHASKA,19123,PRESIDENT,MITT ROMNEY,REPUBLICAN,6448,4435,10883
2012,IOWA,IA,MARION,19125,PRESIDENT,MITT ROMNEY,REPUBLICAN,9828,7859,17687
2012,IOWA,IA,MARSHALL,19127,PRESIDENT,MITT ROMNEY,REPUBLICAN,8472,10592,19064
2012,IOWA,IA,MILLS,19129,PRESIDENT,MITT ROMNEY,REPUBLICAN,4216,2996,7212
2012,IOWA,IA,MITCHELL,19131,PRESIDENT,MITT ROMNEY,REPUBLICAN,2643,2943,5586
2012,IOWA,IA,MONONA,19133,PRESIDENT,BARACK OBAMA,DEMOCRAT,2101,2641,4742
2012,IOWA,IA,MONROE,19135,PRESIDENT,BARACK OBAMA,DEMOCRAT,1731,2099,3830
2012,IOWA,IA,MONTGOMERY,19137,PRESIDENT,BARACK OBAMA,DEMOCRAT,1922,3103,5025
2012,IOWA,IA,MUSCATINE,19139,PRESIDENT,BARACK OBAMA,DEMOCRAT,11323,8542,19865
2012,IOWA,IA,O'BRIEN,19141,PRESIDENT,BARACK OBAMA,DEMOCRAT,1969,5372,7341
2012,IOWA,IA,O'BRIEN,19141,PRESIDENT,MITT ROMNEY,REPUBLICAN,5266,2075,7341
2012,IOWA,IA,OSCEOLA,19143,PRESIDENT,MITT ROMNEY,REPUBLICAN,2230,964,3194
2012,IOWA,IA,PAGE,19145,PRESIDENT,MITT ROMNEY,REPUBLICAN,4348,2731,7079
2012,IOWA,IA,PALO ALTO,19147,PRESIDENT,MITT ROMNEY,REPUBLICAN,2660,2227,4887
2012,IOWA,IA,PLYMOUTH,19149,PRESIDENT,MITT ROMNEY,REPUBLICAN,8597,4353,12950
2012,IOWA,IA,POCAHONTAS,19151,PRESIDENT,BARACK OBAMA,DEMOCRAT,1523,2509,4032
2012,IOWA,IA,POLK,19153,PRESIDENT,BARACK OBAMA,DEMOCRAT,128465,100417,228882
2012,IOWA,IA,POTTAWATTAMIE,19155,PRESIDENT,BARACK OBAMA,DEMOCRAT,19644,22657,42301
2012,IOWA,IA,POWESHIEK,19157,PRESIDENT,BARACK OBAMA,DEMOCRAT,5357,4618,9975
2012,IOWA,IA,RINGGOLD,19159,PRESIDENT,BARACK OBAMA,DEMOCRAT,1186,1413,2599
2012,IOWA,IA,RINGGOLD,19159,PRESIDENT,MITT ROMNEY,REPUBLICAN,1368,1231,2599
2012,IOWA,IA,SAC,19161,PRESIDENT,MITT ROMNEY,REPUBLICAN,3094,2197,5291
2012,IOWA,IA,SCOTT,19163,PRESIDENT,MITT ROMNEY,REPUBLICAN,38251,52012,90263
2012,IOWA,IA,SHELBY,19165,PRESIDENT,MITT ROMNEY,REPUBLICAN,3911,2572,6483
2012,IOWA,IA,SIOUX,19167,PRESIDENT,MITT ROMNEY,REPUBLICAN,14407,2901,17308
2012,IOWA,IA,STORY,19169,PRESIDENT,BARACK OBAMA,DEMOCRAT,26192,20958,47150
2012,IOWA,IA,TAMA,19171,PRESIDENT,BARACK OBAMA,DEMOCRAT,4768,4249,9017
2012,IOWA,IA,TAYLOR,19173,PRESIDENT,BARACK OBAMA,DEMOCRAT,1262,1733,2995
2012,IOWA,IA,UNION,19175,PRESIDENT,BARACK OBAMA,DEMOCRAT,3043,2914,5957
2012,IOWA,IA,VAN BUREN,19177,PRESIDENT,BARACK OBAMA,DEMOCRAT,1402,2167,3569
2012,IOWA,IA,VAN BUREN,19177,PRESIDENT,MITT ROMNEY,REPUBLICAN,2064,1505,3569
2012,IOWA,IA,WAPELLO,19179,PRESIDENT,MITT ROMNEY,REPUBLICAN,6789,8981,15770
2012,IOWA,IA,WARREN,19181,PRESIDENT,MITT ROMNEY,REPUBLICAN,13052,13020,26072
2012,IOWA,IA,WASHINGTON,19183,PRESIDENT,MITT ROMNEY,REPUBLICAN,5562,5442,11004
2012,IOWA,IA,WAYNE,19185,PRESIDENT,MITT ROMNEY,REPUBLICAN,1583,1317,2900
2012,IOWA,IA,WEBSTER,19187,PRESIDENT,BARACK OBAMA,DEMOCRAT,9537,8755,18292
2012,IOWA,IA,WINNEBAGO,19189,PRESIDENT,BARACK OBAMA,DEMOCRAT,2903,3015,5918
2012,IOWA,IA,WINNESHIEK,19191,PRESIDENT,BARACK OBAMA,DEMOCRAT,6256,4828,11084
2012,IOWA,IA,WOODBURY,19193,PRESIDENT,BARACK OBAMA,DEMOCRAT,22302,22717,45019
2012,IOWA,IA,WORTH,19195,PRESIDENT,BARACK OBAMA,DEMOCRAT,2350,1822,4172
2012,IOWA,IA,WORTH,19195,PRESIDENT,MITT ROMNEY,REPUBLICAN,1744,2428,4172
2012,IOWA,IA,WRIGHT,19197,PRESIDENT,MITT ROMNEY,REPUBLICAN,3349,2929,6278
2012,KANSAS,KS,ALLEN,20001,PRESIDENT,MITT ROMNEY,REPUBLICAN,3316,1994,5310
2012,KANSAS,KS,ANDERSON,20003,PRESIDENT,MITT ROMNEY,REPUBLICAN,2276,1039,3315
2012,KANSAS,KS,ATCHISON,20005,PRESIDENT,MITT ROMNEY,REPUBLICAN,3917,2757,6674
2012,KANSAS,KS,BARBER,20007,PRESIDENT,BARACK OBAMA,DEMOCRAT,482,1832,2314
2012,KANSAS,KS,BARTON,20009,PRESIDENT,BARACK OBAMA,DEMOCRAT,2297,8044,10341
2012,KANSAS,KS,BOURBON,20011,PRESIDENT,BARACK OBAMA,DEMOCRAT,1996,4258,6254
2012,KANSAS,KS,BROWN,20013,PRESIDENT,BARACK OBAMA,DEMOCRAT,1076,2917,3993
2012,KANSAS,KS,BUTLER,20015,PRESIDENT,BARACK OBAMA,DEMOCRAT,7282,18803,26085
2012,KANSAS,KS,BUTLER,20015,PRESIDENT,MITT ROMNEY,REPUBLICAN,18157,7928,26085
2012,KANSAS,KS,CHASE,20017,PRESIDENT,MITT ROMNEY,REPUBLICAN,875,396,1271
2012,KANSAS,KS,CHAUTAUQUA,20019,PRESIDENT,MITT ROMNEY,REPUBLICAN,1304,326,1630
2012,KANSAS,KS,CHEROKEE,20021,PRESIDENT,MITT ROMNEY,REPUBLICAN,5456,3115,8571
2012,KANSAS,KS,CHEYENNE,20023,PRESIDENT,MITT ROMNEY,REPUBLICAN,1159,267,1426
2012,KANSAS,KS,CLARK,20025,PRESIDENT,BARACK OBAMA,DEMOCRAT,174,843,1017
2012,KANSAS,KS,CLAY,20027,PRESIDENT,BARACK OBAMA,DEMOCRAT,834,2852,3686
2012,KANSAS,KS,CLOUD,20029,PRESIDENT,BARACK OBAMA,DEMOCRAT,974,3084,4058
2012,KANSAS,KS,COFFEY,20031,PRESIDENT,BARACK OBAMA,DEMOCRAT,898,3008,3906
2012,KANSAS,KS,COMANCHE,20033,PRESIDENT,BARACK OBAMA,DEMOCRAT,143,785,928
2012,KANSAS,KS,COMANCHE,20033,PRESIDENT,MITT ROMNEY,REPUBLICAN,767,161,928
2012,KANSAS,KS,COWLEY,20035,PRESIDENT,MITT ROMNEY,REPUBLICAN,8081,4629,12710
2012,KANSAS,KS,CRAWFORD,20037,PRESIDENT,MITT ROMNEY,REPUBLICAN,7708,7237,14945
2012,KANSAS,KS,DECATUR,20039,PRESIDENT,MITT ROMNEY,REPUBLICAN,1218,314,1532
2012,KANSAS,KS,DICKINSON,20041,PRESIDENT,MITT ROMNEY,REPUBLICAN,5832,2210,8042
2012,KANSAS,KS,DONIPHAN,20043,PRESIDENT,BARACK OBAMA,DEMOCRAT,902,2501,3403
2012,KANSAS,KS,DOUGLAS,20045,PRESIDENT,BARACK OBAMA,DEMOCRAT,29267,18878,48145
2012,KANSAS,KS,EDWARDS,20047,PRESIDENT,BARACK OBAMA,DEMOCRAT,298,1087,1385
2012,KANSAS,KS,ELK,20049,PRESIDENT,BARACK OBAMA,DEMOCRAT,281,1088,1369
2012,KANSAS,KS,ELLIS,20051,PRESIDENT,BARACK OBAMA,DEMOCRAT,3057,8657,11714
2012,KANSAS,KS,ELLIS,20051,PRESIDENT,MITT ROMNEY,REPUBLICAN,8399,3315,11714
2012,KANSAS,KS,ELLSWORTH,20053,PRESIDENT,MITT ROMNEY,REPUBLICAN,1930,782,2712
2012,KANSAS,KS,FINNEY,20055,PRESIDENT,MITT ROMNEY,REPUBLICAN,6219,2865,9084
2012,KANSAS,KS,FORD,20057,PRESIDENT,MITT ROMNEY,REPUBLICAN,5602,2760,8362
2012,KANSAS,KS,FRANKLIN,20059,PRESIDENT,MITT ROMNEY,REPUBLICAN,6984,4006,10990
2012,KANSAS,KS,GEARY,20061,PRESIDENT,BARACK OBAMA,DEMOCRAT,3332,4513,7845
2012,KANSAS,KS,GOVE,20063,PRESIDENT,BARACK OBAMA,DEMOCRAT,176,1207,1383
2012,KANSAS,KS,GRAHAM,20065,PRESIDENT,BARACK OBAMA,DEMOCRAT,256,1084,1340
2012,KANSAS,KS,GRANT,20067,PRESIDENT,BARACK OBAMA,DEMOCRAT,456,1850,2306
2012,KANSAS,KS,GRAY,20069,PRESIDENT,BARACK OBAMA,DEMOCRAT,324,1634,1958
2012,KANSAS,KS,GRAY,20069,PRESIDENT,MITT ROMNEY,REPUBLICAN,1603,355,1958
2012,KANSAS,KS,GREELEY,20071,PRESIDENT,MITT ROMNEY,REPUBLICAN,543,127,670
2012,KANSAS,KS,GREENWOOD,20073,PRESIDENT,MITT ROMNEY,REPUBLICAN,1590,533,2123
2012,KANSAS,KS,HAMILTON,20075,PRESIDENT,MITT ROMNEY,REPUBLICAN,693,184,877
2012,KANSAS,KS,HARPER,20077,PRESIDENT,MITT ROMNEY,REPUBLICAN,1759,630,2389
2012,KANSAS,KS,HARVEY,20079,PRESIDENT,BARACK OBAMA,DEMOCRAT,5373,8921,14294
2012,KANSAS,KS,HASKELL,20081,PRESIDENT,BARACK OBAMA,DEMOCRAT,215,1181,1396
2012,KANSAS,KS,HODGEMAN,20083,PRESIDENT,BARACK OBAMA,DEMOCRAT,179,881,1060
2012,KANSAS,KS,JACKSON,20085,PRESIDENT,BARACK OBAMA,DEMOCRAT,1901,3660,5561
2012,KANSAS,KS,JEFFERSON,20087,PRESIDENT,BARACK OBAMA,DEMOCRAT,2977,5036,8013
2012,KANSAS,KS,JEFFERSON,20087,PRESIDENT,MITT ROMNEY,REPUBLICAN,4827,3186,8013
2012,KANSAS,KS,JEWELL,20089,PRESIDENT,MITT ROMNEY,REPUBLICAN,1235,262,1497
2012,KANSAS,KS,JOHNSON,20091,PRESIDENT,MITT ROMNEY,REPUBLICAN,158401,115964,274365
2012,KANSAS,KS,KEARNY,20093,PRESIDENT,MITT ROMNEY,REPUBLICAN,1097,289,1386
2012,KANSAS,KS,KINGMAN,20095,PRESIDENT,MITT ROMNEY,REPUBLICAN,2397,834,3231
2012,KANSAS,KS,KIOWA,20097,PRESIDENT,BARACK OBAMA,DEMOCRAT,163,981,1144
2012,KANSAS,KS,LABETTE,20099,PRESIDENT,BARACK OBAMA,DEMOCRAT,3117,4920,8037
2012,KANSAS,KS,LANE,20101,PRESIDENT,BARACK OBAMA,DEMOCRAT,172,756,928
2012,KANSAS,KS,LEAVENWORTH,20103,PRESIDENT,BARACK OBAMA,DEMOCRAT,11357,17728,29085
2012,KANSAS,KS,LINCOLN,20105,PRESIDENT,BARACK OBAMA,DEMOCRAT,289,1194,1483
2012,KANSAS,KS,LINCOLN,20105,PRESIDENT,MITT ROMNEY,REPUBLICAN,1165,318,1483
2012,KANSAS,KS,LINN,20107,PRESIDENT,MITT ROMNEY,REPUBLICAN,3177,1290,4467
2012,KANSAS,KS,LOGAN,20109,PRESIDENT,MITT ROMNEY,REPUBLICAN,1126,224,1350
2012,KANSAS,KS,LYON,20111,PRESIDENT,MITT ROMNEY,REPUBLICAN,6470,5405,11875
2012,KANSAS,KS,MCPHERSON,20113,PRESIDENT,MITT ROMNEY,REPUBLICAN,8545,3752,12297
2012,KANSAS,KS,MARION,20115,PRESIDENT,BARACK OBAMA,DEMOCRAT,1385,4024,5409
2012,KANSAS,KS,MARSHALL,20117,PRESIDENT,BARACK OBAMA,DEMOCRAT,1469,3304,4773
2012,KANSAS,KS,MEADE,20119,PRESIDENT,BARACK OBAMA,DEMOCRAT,258,1451,1709
2012,KANSAS,KS,MIAMI,20121,PRESIDENT,BARACK OBAMA,DEMOCRAT,4712,10144,14856
2012,KANSAS,KS,MITCHELL,20123,PRESIDENT,BARACK OBAMA,DEMOCRAT,584,2381,2965
2012,KANSAS,KS,MITCHELL,20123,PRESIDENT,MITT ROMNEY,REPUBLICAN,2327,638,2965
2012,KANSAS,KS,MONTGOMERY,20125,PRESIDENT,MITT ROMNEY,REPUBLICAN,8630,3787,12417
2012,KANSAS,KS,MORRIS,20127,PRESIDENT,MITT ROMNEY,REPUBLICAN,1773,789,2562
2012,KANSAS,KS,MORTON,20129,PRESIDENT,MITT ROMNEY,REPUBLICAN,1072,206,1278
2012,KANSAS,KS,NEMAHA,20131,PRESIDENT,MITT ROMNEY,REPUBLICAN,3930,1096,5026
2012,KANSAS,KS,NEOSHO,20133,PRESIDENT,BARACK OBAMA,DEMOCRAT,2050,4430,6480
2012,KANSAS,KS,NESS,20135,PRESIDENT,BARACK OBAMA,DEMOCRAT,218,1226,1444
2012,KANSAS,KS,NORTON,20137,PRESIDENT,BARACK OBAMA,DEMOCRAT,398,1927,2325
2012,KANSAS,KS,OSAGE,20139,PRESIDENT,BARACK OBAMA,DEMOCRAT,2268,4638,6906
2012,KANSAS,KS,OSBORNE,20141,PRESIDENT,BARACK OBAMA,DEMOCRAT,324,1514,1838
2012,KANSAS,KS,OSBORNE,20141,PRESIDENT,MITT ROMNEY,REPUBLICAN,1479,359,1838
2012,KANSAS,KS,OTTAWA,20143,PRESIDENT,MITT ROMNEY,REPUBLICAN,2295,638,2933
2012,KANSAS,KS,PAWNEE,20145,PRESIDENT,MITT ROMNEY,REPUBLICAN,1836,772,2608
2012,KANSAS,KS,PHILLIPS,20147,PRESIDENT,MITT ROMNEY,REPUBLICAN,2135,430,2565
2012,KANSAS,KS,POTTAWATOMIE,20149,PRESIDENT,MITT ROMNEY,REPUBLICAN,6804,2675,9479
2012,KANSAS,KS,PRATT,20151,PRESIDENT,BARACK OBAMA,DEMOCRAT,980,2821,3801
2012,KANSAS,KS,RAWLINS,20153,PRESIDENT,BARACK OBAMA,DEMOCRAT,190,1254,1444
2012,KANSAS,KS,RENO,20155,PRESIDENT,BARACK OBAMA,DEMOCRAT,8085,16337,24422
2012,KANSAS,KS,REPUBLIC,20157,PRESIDENT,BARACK OBAMA,DEMOCRAT,477,2209,2686
2012,KANSAS,KS,RICE,20159,PRESIDENT,BARACK OBAMA,DEMOCRAT,911,2770,3681
2012,KANSAS,KS,RICE,20159,PRESIDENT,MITT ROMNEY,REPUBLICAN,2676,1005,3681
2012,KANSAS,KS,RILEY,20161,PRESIDENT,MITT ROMNEY,REPUBLICAN,11507,9594,21101
2012,KANSAS,KS,ROOKS,20163,PRESIDENT,MITT ROMNEY,REPUBLICAN,2038,422,2460
2012,KANSAS,KS,RUSH,20165,PRESIDENT,MITT ROMNEY,REPUBLICAN,1166,404,1570
2012,KANSAS,KS,RUSSELL,20167,PRESIDENT,MITT ROMNEY,REPUBLICAN,2553,647,3200
2012,KANSAS,KS,SALINE,20169,PRESIDENT,BARACK OBAMA,DEMOCRAT,7040,14456,21496
2012,KANSAS,KS,SCOTT,20171,PRESIDENT,BARACK OBAMA,DEMOCRAT,277,1775,2052
2012,KANSAS,KS,SEDGWICK,20173,PRESIDENT,BARACK OBAMA,DEMOCRAT,71977,110918,182895
2012,KANSAS,KS,SEWARD,20175,PRESIDENT,BARACK OBAMA,DEMOCRAT,1490,3686,5176
2012,KANSAS,KS,SHAWNEE,20177,PRESIDENT,BARACK OBAMA,DEMOCRAT,36975,39533,76508
2012,KANSAS,KS,SHAWNEE,20177,PRESIDENT,MITT ROMNEY,REPUBLICAN,37782,38726,76508
2012,KANSAS,KS,SHERIDAN,20179,PRESIDENT,MITT ROMNEY,REPUBLICAN,1154,188,1342
2012,KANSAS,KS,SHERMAN,20181,PRESIDENT,MITT ROMNEY,REPUBLICAN,1976,647,2623
2012,KANSAS,KS,SMITH,20183,PRESIDENT,MITT ROMNEY,REPUBLICAN,1624,399,2023
2012,KANSAS,KS,STAFFORD,20185,PRESIDENT,MITT ROMNEY,REPUBLICAN,1385,454,1839
2012,KANSAS,KS,STANTON,20187,PRESIDENT,BARACK OBAMA,DEMOCRAT,143,616,759
2012,KANSAS,KS,STEVENS,20189,PRESIDENT,BARACK OBAMA,DEMOCRAT,252,1782,2034
2012,KANSAS,KS,SUMNER,20191,PRESIDENT,BARACK OBAMA,DEMOCRAT,2658,6483,9141
2012,KANSAS,KS,THOMAS,20193,PRESIDENT,BARACK OBAMA,DEMOCRAT,598,2876,3474
2012,KANSAS,KS,TREGO,20195,PRESIDENT,BARACK OBAMA,DEMOCRAT,291,1288,1579
2012,KANSAS,KS,TREGO,20195,PRESIDENT,MITT ROMNEY,REPUBLICAN,1261,318,1579
2012,KANSAS,KS,WABAUNSEE,20197,PRESIDENT,MITT ROMNEY,REPUBLICAN,2256,1011,3267
2012,KANSAS,KS,WALLACE,20199,PRESIDENT,MITT ROMNEY,REPUBLICAN,719,79,798
2012,KANSAS,KS,WASHINGTON,20201,PRESIDENT,MITT ROMNEY,REPUBLICAN,2316,573,2889
2012,KANSAS,KS,WICHITA,20203,PRESIDENT,MITT ROMNEY,REPUBLICAN,821,166,987
2012,KANSAS,KS,WILSON,20205,PRESIDENT,BARACK OBAMA,DEMOCRAT,818,2899,3717
2012,KANSAS,KS,WOODSON,20207,PRESIDENT,BARACK OBAMA,DEMOCRAT,380,1067,1447
2012,KANSAS,KS,WYANDOTTE,20209,PRESIDENT,BARACK OBAMA,DEMOCRAT,34302,16436,50738
2012,KENTUCKY,KY,ADAIR,21001,PRESIDENT,BARACK OBAMA,DEMOCRAT,1660,5940,7600
2012,KENTUCKY,KY,ALLEN,21003,PRESIDENT,BARACK OBAMA,DEMOCRAT,1808,5292,7100
2012,KENTUCKY,KY,ALLEN,21003,PRESIDENT,MITT ROMNEY,REPUBLICAN,5184,1916,7100
2012,KENTUCKY,KY,ANDERSON,21005,PRESIDENT,MITT ROMNEY,REPUBLICAN,6822,3498,10320
2012,KENTUCKY,KY,BALLARD,21007,PRESIDENT,MITT ROMNEY,REPUBLICAN,2647,1248,3895
2012,KENTUCKY,KY,BARREN,21009,PRESIDENT,MITT ROMNEY,REPUBLICAN,10922,5646,16568
2012,KENTUCKY,KY,BATH,21011,PRESIDENT,MITT ROMNEY,REPUBLICAN,2275,1847,4122
2012,KENTUCKY,KY,BELL,21013,PRESIDENT,BARACK OBAMA,DEMOCRAT,2224,7258,9482
2012,KENTUCKY,KY,BOONE,21015,PRESIDENT,BARACK OBAMA,DEMOCRAT,15629,36882,52511
2012,KENTUCKY,KY,BOURBON,21017,PRESIDENT,BARACK OBAMA,DEMOCRAT,3075,4848,7923
2012,KENTUCKY,KY,BOYD,21019,PRESIDENT,BARACK OBAMA,DEMOCRAT,7776,11273,19049
2012,KENTUCKY,KY,BOYLE,21021,PRESIDENT,BARACK OBAMA,DEMOCRAT,4471,7902,12373
2012,KENTUCKY,KY,BOYLE,21021,PRESIDENT,MITT ROMNEY,REPUBLICAN,7703,4670,12373
2012,KENTUCKY,KY,BRACKEN,21023,PRESIDENT,MITT ROMNEY,REPUBLICAN,2029,1203,3232
2012,KENTUCKY,KY,BREATHITT,21025,PRESIDENT,MITT ROMNEY,REPUBLICAN,3318,1690,5008
2012,KENTUCKY,KY,BRECKINRIDGE,21027,PRESIDENT,MITT ROMNEY,REPUBLICAN,5025,2944,7969
2012,KENTUCKY,KY,BULLITT,21029,PRESIDENT,MITT ROMNEY,REPUBLICAN,21306,10473,31779
2012,KENTUCKY,KY,BUTLER,21031,PRESIDENT,BARACK OBAMA,DEMOCRAT,1293,3767,5060
2012,KENTUCKY,KY,CALDWELL,21033,PRESIDENT,BARACK OBAMA,DEMOCRAT,1852,4008,5860
2012,KENTUCKY,KY,CALLOWAY,21035,PRESIDENT,BARACK OBAMA,DEMOCRAT,5317,9755,15072
2012,KENTUCKY,KY,CAMPBELL,21037,PRESIDENT,BARACK OBAMA,DEMOCRAT,15080,25097,40177
2012,KENTUCKY,KY,CARLISLE,21039,PRESIDENT,BARACK OBAMA,DEMOCRAT,750,1869,2619
2012,KENTUCKY,KY,CARLISLE,21039,PRESIDENT,MITT ROMNEY,REPUBLICAN,1835,784,2619
2012,KENTUCKY,KY,CARROLL,21041,PRESIDENT,MITT ROMNEY,REPUBLICAN,1999,1681,3680
2012,KENTUCKY,KY,CARTER,21043,PRESIDENT,MITT ROMNEY,REPUBLICAN,5279,3629,8908
2012,KENTUCKY,KY,CASEY,21045,PRESIDENT,MITT ROMNEY,REPUBLICAN,4904,1187,6091
2012,KENTUCKY,KY,CHRISTIAN,21047,PRESIDENT,MITT ROMNEY,REPUBLICAN,13475,8480,21955
2012,KENTUCKY,KY,CLARK,21049,PRESIDENT,BARACK OBAMA,DEMOCRAT,5228,10188,15416
2012,KENTUCKY,KY,CLAY,21051,PRESIDENT,BARACK OBAMA,DEMOCRAT,1111,6272,7383
2012,KENTUCKY,KY,CLINTON,21053,PRESIDENT,BARACK OBAMA,DEMOCRAT,752,3641,4393
2012,KENTUCKY,KY,CRITTENDEN,21055,PRESIDENT,BARACK OBAMA,DEMOCRAT,960,2894,3854
2012,KENTUCKY,KY,CUMBERLAND,21057,PRESIDENT,BARACK OBAMA,DEMOCRAT,599,2255,2854
2012,KENTUCKY,KY,CUMBERLAND,21057,PRESIDENT,MITT ROMNEY,REPUBLICAN,2216,638,2854
2012,KENTUCKY,KY,DAVIESS,21059,PRESIDENT,MITT ROMNEY,REPUBLICAN,25092,16995,42087
2012,KENTUCKY,KY,EDMONSON,21061,PRESIDENT,MITT ROMNEY,REPUBLICAN,3232,1436,4668
2012,KENTUCKY,KY,ELLIOTT,21063,PRESIDENT,MITT ROMNEY,REPUBLICAN,1126,1273,2399
2012,KENTUCKY,KY,ESTILL,21065,PRESIDENT,MITT ROMNEY,REPUBLICAN,3749,1435,5184
2012,KENTUCKY,KY,FAYETTE,21067,PRESIDENT,BARACK OBAMA,DEMOCRAT,62080,63786,125866
2012,KENTUCKY,KY,FLEMING,21069,PRESIDENT,BARACK OBAMA,DEMOCRAT,1911,3871,5782
2012,KENTUCKY,KY,FLOYD,21071,PRESIDENT,BARACK OBAMA,DEMOCRAT,4733,10157,14890
2012,KENTUCKY,KY,FRANKLIN,21073,PRESIDENT,BARACK OBAMA,DEMOCRAT,11535,11802,23337
2012,KENTUCKY,KY,FULTON,21075,PRESIDENT,BARACK OBAMA,DEMOCRAT,1022,1459,2481
2012,KENTUCKY,KY,FULTON,21075,PRESIDENT,MITT ROMNEY,REPUBLICAN,1425,1056,2481
2012,KENTUCKY,KY,GALLATIN,21077,PRESIDENT,MITT ROMNEY,REPUBLICAN,1758,1303,3061
2012,KENTUCKY,KY,GARRARD,21079,PRESIDENT,MITT ROMNEY,REPUBLICAN,5310,1767,7077
2012,KENTUCKY,KY,GRANT,21081,PRESIDENT,MITT ROMNEY,REPUBLICAN,5664,2944,8608
2012,KENTUCKY,KY,GRAVES,21083,PRESIDENT,MITT ROMNEY,REPUBLICAN,10699,4804,15503
2012,KENTUCKY,KY,GRAYSON,21085,PRESIDENT,BARACK OBAMA,DEMOCRAT,2744,6527,9271
2012,KENTUCKY,KY,GREEN,21087,PRESIDENT,BARACK OBAMA,DEMOCRAT,1165,3691,4856
2012,KENTUCKY,KY,GREENUP,21089,PRESIDENT,BARACK OBAMA,DEMOCRAT,6027,9141,15168
2012,KENTUCKY,KY,HANCOCK,21091,PRESIDENT,BARACK OBAMA,DEMOCRAT,1833,2301,4134
2012,KENTUCKY,KY,HARDIN,21093,PRESIDENT,BARACK OBAMA,DEMOCRAT,15214,24004,39218
2012,KENTUCKY,KY,HARDIN,21093,PRESIDENT,MITT ROMNEY,REPUBLICAN,23357,15861,39218
2012,KENTUCKY,KY,HARLAN,21095,PRESIDENT,MITT ROMNEY,REPUBLICAN,8652,2005,10657
2012,KENTUCKY,KY,HARRISON,21097,PRESIDENT,MITT ROMNEY,REPUBLICAN,4556,2607,7163
2012,KENTUCKY,KY,HART,21099,PRESIDENT,MITT ROMNEY,REPUBLICAN,4257,2365,6622
2012,KENTUCKY,KY,HENDERSON,21101,PRESIDENT,MITT ROMNEY,REPUBLICAN,10296,8326,18622
2012,KENTUCKY,KY,HENRY,21103,PRESIDENT,BARACK OBAMA,DEMOCRAT,2530,4060,6590
