GEO_ID,NAME,DP03_0026E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E,DP03_0046E
id,Geographic Area Name,Estimate!!OCCUPATION!!Civilian employed population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services","Estimate!!INDUSTRY!!Other services, except public administration",Estimate!!INDUSTRY!!Public administration,Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over
0500000US42025,"Carbon County, Pennsylvania",29478,159,1968,4041,891,4647,1491,693,997,1593,8119,2670,802,1407,29478
0500000US42027,"Centre County, Pennsylvania",71742,2080,2755,5090,1211,8432,2089,1094,3166,5563,28072,6557,2937,2696,71742
0500000US42029,"Chester County, Pennsylvania",258256,7145,13786,29786,7095,25819,7831,5893,26250,36656,62193,18077,11915,5810,258256
0500000US42033,"Clearfield County, Pennsylvania",34971,1141,2461,3657,727,4976,3062,530,1306,1832,9016,2572,1500,2191,34971
0500000US42037,"Columbia County, Pennsylvania",31284,697,1778,5051,682,4241,2070,242,1040,1646,9050,2146,1334,1307,31284
0500000US42039,"Crawford County, Pennsylvania",37948,964,2435,6958,599,4680,1556,256,755,1661,11298,2565,2838,1383,37948
0500000US42041,"Cumberland County, Pennsylvania",118238,1679,5181,9076,3487,18002,6094,2443,8339,12415,27988,8788,5397,9349,118238
0500000US42043,"Dauphin County, Pennsylvania",132337,812,6123,11100,3229,14250,6924,2383,10967,12617,29753,12600,7310,14269,132337
0500000US42045,"Delaware County, Pennsylvania",264657,690,13355,20801,6994,28932,11005,5614,20786,31343,80086,20924,15281,8846,264657
0500000US42049,"Erie County, Pennsylvania",127963,1348,5945,22918,3566,14884,5538,1654,7222,8732,34458,10843,6712,4143,127963
0500000US42051,"Fayette County, Pennsylvania",54264,2638,4016,7704,1196,6631,3502,755,1942,4361,12461,4313,3030,1715,54264
0500000US42055,"Franklin County, Pennsylvania",71616,2259,4741,11434,1836,8618,2890,1230,2901,6591,16573,5537,3071,3935,71616
0500000US42063,"Indiana County, Pennsylvania",39426,2357,2737,4611,720,4815,2735,236,2700,1742,10120,3166,2131,1356,39426
0500000US42069,"Lackawanna County, Pennsylvania",97050,429,4958,10812,2864,11697,5511,1495,5904,6610,28440,9882,4259,4189,97050
0500000US42071,"Lancaster County, Pennsylvania",251298,5992,20632,41040,9291,28764,10205,3508,12799,21810,57586,20784,12373,6514,251298
0500000US42073,"Lawrence County, Pennsylvania",39609,636,2840,5803,794,4028,2355,527,1452,3020,11834,2676,1688,1956,39609
0500000US42075,"Lebanon County, Pennsylvania",65726,2456,4133,11539,3704,6929,3547,710,2172,5117,15185,4472,3240,2522,65726
0500000US42077,"Lehigh County, Pennsylvania",171674,1128,8437,27262,5408,19564,9839,2946,9625,15160,44577,16153,6576,4999,171674
0500000US42079,"Luzerne County, Pennsylvania",145810,770,6956,20422,5013,21216,9221,2306,7349,10692,35500,12358,6296,7711,145810
0500000US42081,"Lycoming County, Pennsylvania",54970,1537,4210,9131,1275,6206,3217,769,2220,4078,12971,4205,2624,2527,54970
0500000US42085,"Mercer County, Pennsylvania",49452,874,3302,8742,1449,5866,1958,589,1665,3173,13830,4277,1707,2020,49452
0500000US42089,"Monroe County, Pennsylvania",76061,948,3726,6653,1847,9673,4340,2800,3487,7596,17565,11651,2683,3092,76061
0500000US42091,"Montgomery County, Pennsylvania",413402,1767,19364,50284,12017,46746,13520,8249,40728,57736,105215,27565,17642,12569,413402
0500000US42095,"Northampton County, Pennsylvania",139605,926,6549,20643,3352,17708,8285,2012,7529,11421,38148,11748,6784,4500,139605
0500000US42097,"Northumberland County, Pennsylvania",39736,964,2652,4916,1100,5874,2863,186,885,1330,11464,3520,1521,2461,39736
0500000US42101,"Philadelphia County, Pennsylvania",614215,1153,20843,39958,12010,67593,31238,13776,38542,70220,184998,67660,29139,37085,614215
0500000US42107,"Schuylkill County, Pennsylvania",64369,1408,4600,13079,1843,7041,4080,577,2403,4165,15590,3258,2545,3780,64369
0500000US42111,"Somerset County, Pennsylvania",32863,2071,2321,4053,731,3865,2026,293,1026,1684,8254,2368,2018,2153,32863
0500000US42125,"Washington County, Pennsylvania",100392,2570,8453,10493,2529,11299,5406,1927,4819,9486,25527,10237,4169,3477,100392
0500000US42129,"Westmoreland County, Pennsylvania",176303,1860,11741,23296,5028,22573,10808,1825,8909,14675,43688,16120,9774,6006,176303
0500000US42133,"York County, Pennsylvania",212041,2424,13103,38764,6909,25823,11565,3071,10152,17384,47874,14591,10971,9410,212041
0500000US44003,"Kent County, Rhode Island",84950,362,3821,10474,2191,10685,4467,1786,6742,7512,20103,8213,4551,4043,84950
0500000US44005,"Newport County, Rhode Island",40522,142,2056,2731,686,4571,1283,614,2693,5033,8283,7629,2139,2662,40522
0500000US44007,"Providence County, Rhode Island",298320,528,15780,36829,6677,36172,10752,4980,20331,28924,81567,28995,13914,12871,298320
0500000US44009,"Washington County, Rhode Island",64901,803,3709,5290,697,7062,3374,788,4129,5653,20184,7862,2561,2789,64901
0500000US45003,"Aiken County, South Carolina",67019,1056,4402,8578,701,7694,4045,1008,2940,8549,15320,5911,3226,3589,67019
0500000US45007,"Anderson County, South Carolina",77153,375,4946,15300,2150,11178,2571,1424,3049,6904,18232,5469,3192,2363,77153
0500000US45013,"Beaufort County, South Carolina",67573,444,6134,3420,765,8348,1567,1983,4251,9500,13181,10806,3668,3506,67573
0500000US45015,"Berkeley County, South Carolina",80650,242,5584,10968,1021,9752,4844,1082,3190,10857,16237,7333,4399,5141,80650
0500000US45019,"Charleston County, South Carolina",175943,1360,12234,12645,5411,18987,6085,3368,11968,21606,38340,27198,7894,8847,175943
0500000US45031,"Darlington County, South Carolina",25971,230,1747,3927,900,3414,1836,426,1592,1726,5527,1913,1576,1157,25971
0500000US45035,"Dorchester County, South Carolina",64118,100,5348,8103,1434,8169,3607,562,3484,7626,11049,5901,3097,5638,64118
0500000US45041,"Florence County, South Carolina",58964,296,3139,6784,1960,5933,2236,787,5154,4709,14904,6177,4056,2829,58964
0500000US45045,"Greenville County, South Carolina",211732,756,14125,37028,8312,23875,7713,4574,12616,25884,42173,18687,10504,5485,211732
0500000US45047,"Greenwood County, South Carolina",24855,294,1566,5311,717,1940,1239,145,929,1460,6555,2883,892,924,24855
0500000US45051,"Horry County, South Carolina",124374,1430,9181,5212,1486,20036,3518,2411,7716,10459,21430,29434,8135,3926,124374
0500000US45057,"Lancaster County, South Carolina",29325,305,1599,5220,884,4224,1128,300,2930,2623,5962,1996,1046,1108,29325
0500000US45059,"Laurens County, South Carolina",26303,160,1512,6504,814,3358,1146,155,1154,1355,6399,1644,1231,871,26303
0500000US45063,"Lexington County, South Carolina",130763,1162,9016,13613,3570,15584,6452,2701,9772,13408,29727,12601,6451,6706,130763
0500000US45073,"Oconee County, South Carolina",26362,398,2082,3611,287,2924,2136,669,1439,2019,6489,2298,1019,991,26362
0500000US45075,"Orangeburg County, South Carolina",34584,846,1890,6327,796,4648,1884,649,1497,1730,8249,3395,1070,1603,34584
0500000US45077,"Pickens County, South Carolina",50090,294,2973,8743,1315,5442,2166,853,2174,3352,14591,4944,2302,941,50090
0500000US45079,"Richland County, South Carolina",177982,1753,5645,12619,3792,18536,5507,2605,16573,18640,43912,24189,9324,14887,177982
0500000US45083,"Spartanburg County, South Carolina",121314,379,7088,26486,5330,15050,5106,2015,4137,9415,24402,11489,7017,3400,121314
0500000US45085,"Sumter County, South Carolina",43712,516,2603,7080,423,4045,2334,139,1736,3080,10431,3359,2485,5481,43712
0500000US45091,"York County, South Carolina",106405,553,5472,16574,5009,12162,6317,2166,9797,9121,18922,10634,6103,3575,106405
0500000US46099,"Minnehaha County, South Dakota",95434,1421,5429,11336,4026,11605,5199,1529,10588,6381,22200,9894,3779,2047,95434
0500000US46103,"Pennington County, South Dakota",52878,1141,4834,2845,1973,6378,2017,1087,3177,4059,13527,6854,2124,2862,52878
0500000US47001,"Anderson County, Tennessee",30976,111,2738,3966,462,4356,2117,564,1503,3717,6218,1983,1517,1724,30976
0500000US47009,"Blount County, Tennessee",54296,318,3384,5531,1512,7098,3126,1125,2495,4681,14549,5147,2764,2566,54296
0500000US47011,"Bradley County, Tennessee",40309,856,2045,6652,782,4009,2954,956,1302,2737,9654,4307,3144,911,40309
0500000US47037,"Davidson County, Tennessee",325346,870,17149,25818,6240,35281,13108,11241,23166,42222,79525,40055,15519,15152,325346
0500000US47059,"Greene County, Tennessee",27748,264,1964,5531,435,3369,1416,303,654,1787,6320,2411,1542,1752,27748
0500000US47065,"Hamilton County, Tennessee",161195,1031,9105,19725,2198,20158,12415,2676,13959,13029,37218,16145,8020,5516,161195
0500000US47093,"Knox County, Tennessee",213446,447,13722,15771,7216,27561,10243,5485,14507,27717,52278,20020,11543,6936,213446
0500000US47113,"Madison County, Tennessee",42468,134,2793,4951,814,5328,1611,463,1403,3329,12924,4538,1973,2207,42468
0500000US47119,"Maury County, Tennessee",35810,661,2422,5260,575,4750,1208,1000,2266,3111,7605,3250,2153,1549,35810
0500000US47125,"Montgomery County, Tennessee",72625,492,4284,7393,1311,10209,3018,1069,2908,7106,16676,7684,3583,6892,72625
0500000US47141,"Putnam County, Tennessee",29612,227,2464,4555,892,3195,1547,425,1082,1609,8049,3146,1390,1031,29612
0500000US47147,"Robertson County, Tennessee",31296,460,2697,5505,1419,2456,2222,413,1155,2874,6922,2664,1380,1129,31296
0500000US47149,"Rutherford County, Tennessee",135605,1057,7349,18635,4225,15857,8151,4283,9542,11531,28100,14325,6228,6322,135605
0500000US47155,"Sevier County, Tennessee",45595,19,3578,3015,783,9304,1029,876,3438,5265,5973,8349,1965,2001,45595
0500000US47157,"Shelby County, Tennessee",418646,732,22094,35160,13802,49335,50439,7547,25464,41776,99060,34643,18179,20415,418646
0500000US47163,"Sullivan County, Tennessee",66004,819,3894,10696,1234,10332,2667,1454,2882,4952,14584,5570,5687,1233,66004
0500000US47165,"Sumner County, Tennessee",78717,144,4951,8078,3711,10968,4892,1458,5419,7191,16656,8691,3386,3172,78717
0500000US47179,"Washington County, Tennessee",57361,62,4493,7549,752,7460,2262,783,2356,3584,18361,6110,2586,1003,57361
0500000US47187,"Williamson County, Tennessee",97138,312,5066,8134,4439,11236,2990,2700,8723,13611,25599,7017,4559,2752,97138
0500000US47189,"Wilson County, Tennessee",55690,640,3732,4846,2383,9370,3758,884,3616,6233,10417,5642,2211,1958,55690
0500000US48005,"Angelina County, Texas",33518,1202,1971,4371,1980,3565,1727,279,1036,2761,8344,3507,1133,1642,33518
0500000US48021,"Bastrop County, Texas",33850,1028,4488,2914,560,4099,2298,776,983,3577,4824,3406,1503,3394,33850
0500000US48027,"Bell County, Texas",119901,1105,7382,6339,2701,14691,6528,1251,4445,11350,31755,11962,5006,15386,119901
0500000US48029,"Bexar County, Texas",808039,8712,58704,51243,19662,93231,34498,15207,73575,88276,190210,91505,42000,41216,808039
0500000US48037,"Bowie County, Texas",36936,566,1928,4162,660,5232,1270,223,1645,2480,8082,3894,3029,3765,36936
0500000US48039,"Brazoria County, Texas",147657,2994,14232,20950,3747,15253,5603,2573,7720,13991,34687,8982,8900,8025,147657
0500000US48041,"Brazos County, Texas",93842,3059,7416,5068,2324,10526,2145,1437,3940,9134,32263,10258,3372,2900,93842
0500000US48061,"Cameron County, Texas",144036,4088,9572,8470,3405,18018,7369,2301,8039,11553,42806,14137,6376,7902,144036
0500000US48085,"Collin County, Texas",431458,3469,19094,43311,11891,50661,13947,16251,51708,70989,87874,32731,19691,9841,431458
0500000US48091,"Comal County, Texas",53026,970,4309,5254,2174,6186,2461,1008,3920,6126,11869,5215,1310,2224,53026
0500000US48099,"Coryell County, Texas",23224,375,975,1066,350,2717,671,444,1666,1970,6460,2045,883,3602,23224
0500000US48113,"Dallas County, Texas",1157985,8872,102240,104874,35530,128478,69175,24904,112088,156817,212235,118707,58471,25594,1157985
0500000US48121,"Denton County, Texas",366841,4686,18713,35195,13872,47200,21277,9126,34930,51652,76451,27463,14869,11407,366841
0500000US48135,"Ector County, Texas",67912,9739,5012,7159,2405,8215,4398,881,3436,3443,11407,6776,3448,1593,67912
0500000US48139,"Ellis County, Texas",72215,694,6107,10516,1653,6914,5547,1030,4831,6105,13989,4769,5872,4188,72215
0500000US48141,"El Paso County, Texas",317375,3587,20055,24911,9900,38629,19041,5020,18221,30857,78912,28970,14349,24923,317375
0500000US48157,"Fort Bend County, Texas",296261,17326,19733,28560,10333,33778,14540,4621,18777,36385,70647,16730,14642,10189,296261
0500000US48167,"Galveston County, Texas",137996,1934,12182,14544,3724,14131,9103,1505,9565,13441,34559,11112,6768,5428,137996
0500000US48181,"Grayson County, Texas",52876,1793,3682,6975,924,6758,1472,460,3454,4343,11638,6167,3059,2151,52876
0500000US48183,"Gregg County, Texas",53938,3756,4234,7133,1686,7145,2433,548,3119,3881,10749,4502,3595,1157,53938
0500000US48187,"Guadalupe County, Texas",65694,1795,4228,7207,1874,8856,2820,938,4023,4907,14002,5565,3808,5671,65694
0500000US48201,"Harris County, Texas",2002023,63568,184470,205790,69337,220452,120445,28700,115931,264501,379684,171614,122771,54760,2002023
0500000US48203,"Harrison County, Texas",29543,2615,2227,2940,686,3676,1944,366,1883,2139,6919,2576,1039,533,29543
0500000US48209,"Hays County, Texas",80375,335,6964,5775,1403,9729,2616,2207,6161,6472,19315,10261,4470,4667,80375
0500000US48213,"Henderson County, Texas",31060,1383,3959,3415,178,4111,1032,1087,2003,2432,5781,3086,1527,1066,31060
0500000US48215,"Hidalgo County, Texas",287475,8703,23012,11961,8608,40023,17392,3036,11929,22681,87358,22212,17306,13254,287475
0500000US48231,"Hunt County, Texas",32840,496,2855,4857,459,3512,2367,486,1633,2755,6819,3457,1642,1502,32840
0500000US48245,"Jefferson County, Texas",101519,1647,9927,12447,3154,12264,4194,1362,4797,9821,20740,10110,6425,4631,101519
0500000US48251,"Johnson County, Texas",69914,3928,5813,10922,1874,7504,6319,408,2685,4157,13742,5425,3348,3789,69914
0500000US48257,"Kaufman County, Texas",47288,935,4137,4222,1942,5904,3023,639,3111,4643,10904,2880,2159,2789,47288
0500000US48291,"Liberty County, Texas",27238,1971,4181,3854,94,3676,2437,197,1630,1383,4229,1200,1199,1187,27238
0500000US48303,"Lubbock County, Texas",137304,4163,8195,6421,4704,18911,4658,2588,6797,10118,39695,17701,8183,5170,137304
0500000US48309,"McLennan County, Texas",103422,1289,6298,12611,2846,13140,4102,1514,6617,8449,29487,6942,5510,4617,103422
0500000US48329,"Midland County, Texas",73610,14982,5673,3726,1908,10168,3908,1070,4526,4328,12169,5321,3750,2081,73610
0500000US48339,"Montgomery County, Texas",216365,9291,17231,21407,8155,25613,16291,2783,10210,27400,41821,16495,10984,8684,216365
0500000US48347,"Nacogdoches County, Texas",28112,1164,1913,3592,774,4283,988,107,1090,1305,8527,2494,1240,635,28112
0500000US48355,"Nueces County, Texas",160307,6714,13894,10335,3498,17815,8725,2965,8759,10278,40261,17112,9830,10121,160307
0500000US48361,"Orange County, Texas",34338,763,3922,5468,409,4026,2479,417,1308,2295,8377,2386,1315,1173,34338
0500000US48367,"Parker County, Texas",55124,2619,4186,6228,1651,6326,3704,1162,1824,6736,10794,3522,3622,2750,55124
0500000US48375,"Potter County, Texas",52454,523,4519,5805,691,7509,3878,1415,2629,3388,11421,5235,4005,1436,52454
0500000US48381,"Randall County, Texas",62701,1753,4629,7639,1961,8742,2980,569,3507,3861,15534,5536,2301,3689,62701
0500000US48397,"Rockwall County, Texas",39264,708,3514,4102,1068,5315,1929,1448,3152,3140,7971,1786,2525,2606,39264
0500000US48409,"San Patricio County, Texas",29491,2007,3420,2433,589,2096,1040,52,1028,2457,6901,3217,1893,2358,29491
0500000US48423,"Smith County, Texas",95814,3602,6846,9679,1921,11457,3212,1348,4574,7417,25291,9278,7409,3780,95814
0500000US48439,"Tarrant County, Texas",898402,9744,61845,99258,25837,110452,69104,19112,67725,98527,175981,83218,48516,29083,898402
0500000US48441,"Taylor County, Texas",57641,2176,2696,3527,750,7682,2715,424,3041,4324,13871,7892,3468,5075,57641
0500000US48451,"Tom Green County, Texas",50836,4446,3495,2204,785,7633,1561,777,2367,3336,13262,4849,2241,3880,50836
0500000US48453,"Travis County, Texas",575909,3424,44986,47615,12444,61292,15616,15579,39964,92714,113647,62863,26632,39133,575909
0500000US48469,"Victoria County, Texas",41748,3022,3124,5637,1080,5578,1937,141,1787,3657,9182,2649,2719,1235,41748
0500000US48471,"Walker County, Texas",N,N,N,N,N,N,N,N,N,N,N,N,N,N,21240
0500000US48479,"Webb County, Texas",94829,4239,5724,2039,2875,12141,13735,829,3388,7307,24863,6466,4940,6283,94829
0500000US48485,"Wichita County, Texas",54757,2050,2714,4514,1589,6402,2523,734,2696,4570,15260,5008,3542,3155,54757
0500000US48491,"Williamson County, Texas",222771,2123,16138,24819,5010,26692,6802,6451,16491,29716,45712,18659,9075,15083,222771
0500000US49005,"Cache County, Utah",53558,1068,2803,9157,1060,5322,1173,603,2125,6095,16661,3732,2377,1382,53558
0500000US49011,"Davis County, Utah",145794,1499,7501,14950,3836,19192,5219,3296,10320,17188,29104,14001,6700,12988,145794
0500000US49035,"Salt Lake County, Utah",520130,4730,31433,53325,13338,63242,27147,14223,46249,68844,107278,45088,24923,20310,520130
0500000US49049,"Utah County, Utah",240486,2938,13969,22379,5548,27860,5629,6140,12263,34730,69098,19393,12097,8442,240486
0500000US49053,"Washington County, Utah",54740,1071,3647,5102,970,9908,2956,707,2696,5481,12004,6312,2060,1826,54740
0500000US49057,"Weber County, Utah",108512,1340,7494,17236,2188,12592,4062,2028,4025,10252,23177,6700,4566,12852,108512
0500000US50007,"Chittenden County, Vermont",88995,890,3798,9324,1730,11095,2038,3004,5041,10583,25210,9066,3690,3526,88995
0500000US51003,"Albemarle County, Virginia",48361,711,3466,2327,763,3911,1204,1029,2470,6219,17912,3864,1916,2569,48361
0500000US51013,"Arlington County, Virginia",141213,56,4400,3112,751,8593,2622,4073,11721,42106,20327,9641,10613,23198,141213
0500000US51015,"Augusta County, Virginia",33679,1041,2774,5701,381,4081,1929,686,1092,3135,9047,2117,964,731,33679
0500000US51019,"Bedford County, Virginia",32919,609,2416,4088,436,3789,3175,732,1847,2671,6884,2221,2596,1455,32919
0500000US51041,"Chesterfield County, Virginia",158664,527,12286,11315,4771,16862,9119,2078,14917,17521,35176,13133,7662,13297,158664
0500000US51059,"Fairfax County, Virginia",606250,1691,34324,17048,8075,52810,17308,17062,40279,151197,103422,49116,40430,73488,606250
0500000US51061,"Fauquier County, Virginia",34284,980,3130,1418,283,5129,1536,1121,2672,4942,5458,2130,2153,3332,34284
0500000US51069,"Frederick County, Virginia",40988,722,4061,4036,673,4175,1316,907,3283,4349,10434,2440,1646,2946,40988
0500000US51085,"Hanover County, Virginia",51366,434,3987,2616,2211,5070,1781,1045,5431,6208,11064,5826,2325,3368,51366
0500000US51087,"Henrico County, Virginia",162614,618,5960,10104,3009,20615,6634,3437,21769,19476,35835,18245,7633,9279,162614
0500000US51095,"James City County, Virginia",30160,605,1771,2117,662,2892,859,432,1728,3567,8202,3370,1161,2794,30160
0500000US51107,"Loudoun County, Virginia",181980,832,9260,7996,2566,18724,7155,6564,9714,47636,31291,14270,9124,16848,181980
0500000US51121,"Montgomery County, Virginia",44717,449,1775,4134,735,6895,567,680,1800,4113,16519,4241,1362,1447,44717
0500000US51153,"Prince William County, Virginia",224896,832,19804,7376,2717,24985,8910,4946,13052,40957,40447,18124,12964,29782,224896
0500000US51161,"Roanoke County, Virginia",46547,144,1793,3360,1406,7668,3121,1593,2764,4458,12475,3497,2700,1568,46547
0500000US51165,"Rockingham County, Virginia",36304,1597,3573,6091,842,4068,960,862,1623,1997,9852,2054,1640,1145,36304
0500000US51177,"Spotsylvania County, Virginia",61246,460,4396,2726,1080,6714,2564,1420,3566,8090,13403,5626,3488,7713,61246
0500000US51179,"Stafford County, Virginia",61885,186,4659,2281,1195,6143,3050,1248,2517,8280,10482,4460,3744,13640,61885
0500000US51199,"York County, Virginia",29864,0,1047,3093,726,3249,1069,316,748,3566,7476,3734,1505,3335,29864
0500000US51510,"Alexandria city, Virginia",89274,78,3274,2427,626,5847,2665,2350,6825,21612,16287,8755,5812,12716,89274
0500000US51550,"Chesapeake city, Virginia",105922,418,7406,8702,2251,16343,6109,2461,5580,11186,23169,7832,4192,10273,105922
0500000US51650,"Hampton city, Virginia",59341,222,3785,7832,657,6123,2839,1493,2822,6230,11483,6409,3373,6073,59341
0500000US51680,"Lynchburg city, Virginia",32487,344,989,2566,635,3685,1285,290,1535,3143,10877,4338,1705,1095,32487
0500000US51700,"Newport News city, Virginia",82735,220,5072,9398,2215,10248,2246,1465,2763,8813,17897,9913,3399,9086,82735
0500000US51710,"Norfolk city, Virginia",100260,216,7141,7734,970,13560,4220,1495,5461,11220,22608,10376,5390,9869,100260
0500000US51740,"Portsmouth city, Virginia",39814,21,2374,5732,526,4483,928,637,1750,4051,8086,4924,2227,4075,39814
0500000US51760,"Richmond city, Virginia",101705,64,5572,5353,1229,11519,4363,2416,8373,13372,26754,12262,5640,4788,101705
0500000US51770,"Roanoke city, Virginia",45136,89,2027,3157,1091,6009,2226,696,3836,3984,11124,7515,1963,1419,45136
0500000US51800,"Suffolk city, Virginia",38469,138,2506,5439,734,4570,1793,567,2131,3754,9932,2141,1243,3521,38469
0500000US51810,"Virginia Beach city, Virginia",212316,952,14907,14117,4031,24235,7000,3543,17226,25374,46193,21744,12129,20865,212316
0500000US53005,"Benton County, Washington",82732,3559,6274,4822,2133,10122,6433,1095,2939,13452,18156,6344,2781,4622,82732
0500000US53007,"Chelan County, Washington",31889,4430,1936,1479,1246,3293,1871,528,1995,2061,7829,3126,1185,910,31889
0500000US53009,"Clallam County, Washington",25839,956,1454,2537,399,3368,970,589,970,2588,6125,2742,1350,1791,25839
0500000US53011,"Clark County, Washington",195561,987,13530,24384,5846,20518,16069,4227,11195,21845,41587,15136,10828,9409,195561
0500000US53015,"Cowlitz County, Washington",38833,1235,2071,6350,1507,4879,2447,647,1228,2785,7741,3002,2789,2152,38833
0500000US53021,"Franklin County, Washington",36898,6448,2093,5408,1088,4025,2720,328,966,3323,5180,2727,1241,1351,36898
0500000US53025,"Grant County, Washington",37207,8589,1372,5278,1461,4374,2612,365,335,1161,5652,2935,1402,1671,37207
0500000US53027,"Grays Harbor County, Washington",26333,974,1366,3036,1079,2847,1511,708,1159,1686,5466,2487,1092,2922,26333
0500000US53029,"Island County, Washington",32129,329,2611,3816,623,2660,1252,673,1385,3708,6360,3466,894,4352,32129
0500000US53033,"King County, Washington",1052599,6846,50959,108924,25647,112275,47683,34186,65130,193748,212692,106710,50445,37354,1052599
0500000US53035,"Kitsap County, Washington",104154,323,5594,10279,1614,11311,4404,1816,4930,15375,21390,7989,4956,14173,104154
0500000US53041,"Lewis County, Washington",29487,1366,1748,2426,1230,4458,2233,253,1042,1427,6419,2760,1123,3002,29487
0500000US53053,"Pierce County, Washington",364591,3101,26475,34361,12915,45359,23229,5990,19624,31204,81331,33806,19024,28172,364591
0500000US53057,"Skagit County, Washington",50877,1762,3961,6204,1313,6105,2237,544,2656,5425,11244,5270,2605,1551,50877
0500000US53061,"Snohomish County, Washington",358668,2135,24760,63321,9564,42400,15946,8293,19858,38001,67770,32444,20274,13902,358668
0500000US53063,"Spokane County, Washington",210130,2579,10893,18842,8737,27138,10256,4182,13199,21024,52525,20972,9519,10264,210130
0500000US53067,"Thurston County, Washington",118817,1244,6938,7076,2484,14412,5514,952,6616,10989,25057,9284,7496,20755,118817
0500000US53073,"Whatcom County, Washington",97493,5603,4381,11816,1640,13492,4619,1065,4369,8434,23867,8271,4987,4949,97493
0500000US53077,"Yakima County, Washington",99097,17177,5726,8031,4707,12128,5239,745,2782,6374,20530,6308,4016,5334,99097
0500000US54003,"Berkeley County, West Virginia",48650,490,4112,5459,1159,6666,3383,830,3156,3084,11256,3133,1847,4075,48650
0500000US54011,"Cabell County, West Virginia",43423,0,2432,3540,881,7113,1887,1358,996,4185,12969,5445,1047,1570,43423
0500000US54033,"Harrison County, West Virginia",29532,1978,2070,1491,871,2959,1700,350,1196,2990,7910,2277,1219,2521,29532
0500000US54039,"Kanawha County, West Virginia",86899,2976,4604,4066,3216,11091,4410,2664,4642,8869,21942,7400,3223,7796,86899
0500000US54061,"Monongalia County, West Virginia",47921,1662,1923,3004,609,5032,1293,1031,1396,5650,17345,6178,1500,1298,47921
0500000US54081,"Raleigh County, West Virginia",28155,3204,1223,1144,995,3383,1552,682,1567,1845,6649,3190,1039,1682,28155
0500000US54107,"Wood County, West Virginia",36354,649,2210,4318,950,6752,1730,686,2085,3010,7698,2989,1387,1890,36354
0500000US55009,"Brown County, Wisconsin",129180,1426,5439,24074,4086,14785,7360,2481,8818,8848,28441,12451,6223,4748,129180
0500000US55025,"Dane County, Wisconsin",281638,3968,11879,26521,6338,27489,6056,6563,25227,35889,81667,25879,12350,11812,281638
0500000US55027,"Dodge County, Wisconsin",42457,1459,2833,10587,1156,5386,2057,763,1209,1619,8267,3075,1870,2176,42457
0500000US55035,"Eau Claire County, Wisconsin",54453,943,2334,5308,536,9511,2732,596,4016,4222,15153,4615,2809,1678,54453
0500000US55039,"Fond du Lac County, Wisconsin",52268,2175,3658,11784,1094,4272,2352,815,2391,2717,12146,4414,1927,2523,52268
0500000US55055,"Jefferson County, Wisconsin",44705,1476,2562,10180,1081,5907,1636,812,1396,3541,10318,2681,1451,1664,44705
0500000US55059,"Kenosha County, Wisconsin",79790,694,3894,15066,2814,10377,3423,939,3882,7270,18365,7159,3290,2617,79790
0500000US55063,"La Crosse County, Wisconsin",61722,756,2375,8505,2007,8433,2384,964,3471,4235,17967,6098,2354,2173,61722
0500000US55071,"Manitowoc County, Wisconsin",39980,1180,2043,12677,1115,3506,2187,331,1397,2076,8140,3088,1358,882,39980
0500000US55073,"Marathon County, Wisconsin",68893,2787,2909,14239,1782,8835,2962,744,5936,3703,15638,5048,2862,1448,68893
0500000US55079,"Milwaukee County, Wisconsin",438957,2081,14691,66507,9920,42603,20041,9393,30893,44993,118245,43354,19089,17147,438957
0500000US55087,"Outagamie County, Wisconsin",94763,1481,5560,23322,2626,9993,3627,1380,7033,7314,19851,6726,3953,1897,94763
0500000US55089,"Ozaukee County, Wisconsin",45159,842,1711,9093,843,3792,1308,292,3858,5579,11646,3446,1449,1300,45159
0500000US55097,"Portage County, Wisconsin",35440,945,2217,4467,1012,4989,1701,720,4273,1869,7195,3879,1190,983,35440
0500000US55101,"Racine County, Wisconsin",87933,818,5305,20464,2503,8042,4200,1333,4792,7349,19657,6562,3433,3475,87933
0500000US55105,"Rock County, Wisconsin",72418,804,4653,15089,3179,8129,4249,1474,2692,4818,15748,5779,3338,2466,72418
0500000US55109,"St. Croix County, Wisconsin",45337,1033,1949,8545,1772,4722,2105,561,3982,4261,9691,3860,1777,1079,45337
0500000US55117,"Sheboygan County, Wisconsin",59224,1314,2178,18757,1561,7007,1312,594,3238,2910,13235,3813,2036,1269,59224
