GEO_ID,NAME,CP05_2012_2016_001E,CP05_2012_2016_002E,CP05_2012_2016_003E,CP05_2012_2016_004E,CP05_2012_2016_005E,CP05_2012_2016_006E,CP05_2012_2016_007E,CP05_2012_2016_008E,CP05_2012_2016_009E,CP05_2012_2016_010E,CP05_2012_2016_011E,CP05_2012_2016_012E,CP05_2012_2016_013E,CP05_2012_2016_014E,CP05_2012_2016_015E,CP05_2012_2016_016E,CP05_2012_2016_017E,CP05_2012_2016_018E,CP05_2012_2016_019E,CP05_2012_2016_020E,CP05_2012_2016_021E,CP05_2012_2016_022E,CP05_2012_2016_023E,CP05_2012_2016_024E,CP05_2012_2016_025E,CP05_2012_2016_026E,CP05_2012_2016_027E,CP05_2012_2016_028E,CP05_2012_2016_029E,CP05_2012_2016_030E,CP05_2012_2016_031E,CP05_2012_2016_032E,CP05_2012_2016_033E,CP05_2012_2016_034E,CP05_2012_2016_035E,CP05_2012_2016_036E,CP05_2012_2016_037E,CP05_2012_2016_038E,CP05_2012_2016_039E,CP05_2012_2016_040E,CP05_2012_2016_041E,CP05_2012_2016_042E,CP05_2012_2016_043E,CP05_2012_2016_044E,CP05_2012_2016_045E,CP05_2012_2016_046E,CP05_2012_2016_047E,CP05_2012_2016_048E,CP05_2012_2016_049E,CP05_2012_2016_050E,CP05_2012_2016_051E,CP05_2012_2016_052E,CP05_2012_2016_053E,CP05_2012_2016_054E,CP05_2012_2016_055E,CP05_2012_2016_056E,CP05_2012_2016_057E,CP05_2012_2016_058E,CP05_2012_2016_059E,CP05_2012_2016_060E,CP05_2012_2016_061E,CP05_2012_2016_062E,CP05_2012_2016_063E,CP05_2012_2016_064E,CP05_2012_2016_065E,CP05_2012_2016_066E,CP05_2012_2016_067E,CP05_2012_2016_068E,CP05_2012_2016_069E,CP05_2012_2016_070E,CP05_2012_2016_071E,CP05_2012_2016_072E,CP05_2012_2016_073E,CP05_2012_2016_074E,CP05_2012_2016_075E,CP05_2012_2016_076E,CP05_2012_2016_077E,CP05_2012_2016_078E,CP05_2012_2016_079E,CP05_2012_2016_080E,CP05_2012_2016_081E,CP05_2012_2016_082E,CP05_2012_2016_083E,CP05_2012_2016_084E
0500000US01065,"Hale County, Alabama",15159,47,53,6.3,5.3,7.4,7.6,6,10.9,10.7,14,6.2,8,10.1,5.6,2,39.7,76.5,71.7,22.7,17.7,11594,46,54,2677,42.5,57.5,15159,99.8,0.2,99.8,40,58.3,0.3,0.2,0.1,0,0,0.1,0,0,0.1,0,0,0,0,0.1,0.1,0,0,0,1,0.2,0,0,0,0,15159,40.2,58.3,0.3,0.1,0.1,1.2,15159,1.2,1.2,0,0,0,98.8,40,58.3,0.3,0.1,0.1,0,0.1,0.1,0,7655,11566,46,54
0500000US01067,"Henry County, Alabama",17187,48.3,51.7,5.3,5.4,6.7,5.2,6.3,9.8,12.8,12.9,7.4,7.5,12.4,5.6,2.7,43.2,78.9,76.6,25.5,20.6,13555,47.4,52.6,3546,44.4,55.6,17187,98.9,1.1,98.9,70.5,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.1,0.3,0.6,0,0,17187,71.5,28.3,0.7,0.1,0,0.6,17187,2.5,2,0,0.1,0.4,97.5,68.6,27.9,0,0,0,0,1,0,1,8950,13336,47.1,52.9
0500000US01069,"Houston County, Alabama",103891,47.9,52.1,6.2,6.5,7,6.2,6,13,12.7,13.5,6.9,6.1,9.3,5,1.7,39.3,76.2,73,19.5,16,79179,46.8,53.2,16673,42.9,57.1,103891,98.2,1.8,98.2,69.6,26.6,0.4,0.1,0,0.1,0,0.8,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0,0,0,0,0,0.6,1.8,0.7,0.5,0.3,0.1,103891,71.2,27.6,1.1,1.2,0.1,0.8,103891,3.2,2,0.4,0.2,0.7,96.8,67.5,26.4,0.3,0.8,0,0.1,1.7,0,1.7,46385,78086,46.6,53.4
0500000US01071,"Jackson County, Alabama",52608,49,51,5,6.4,6.2,6.2,5.6,10.8,12.8,14.1,7.6,6.9,11.3,5.4,1.8,42.8,78.3,74.9,22.3,18.5,41173,48.4,51.6,9707,44.2,55.8,52608,96.8,3.2,96.8,91.1,3.3,0.9,0.4,0,0,0.1,0.4,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0,0,1.1,3.2,0.6,2.2,0.2,0,52608,94.2,4,3.2,0.6,0.1,1.2,52608,2.7,2,0.2,0,0.5,97.3,89.5,3.3,0.8,0.4,0,0.2,3.1,0,3,24773,40732,48.4,51.6
0500000US01073,"Jefferson County, Alabama",659096,47.3,52.7,6.5,6.5,6.3,6.3,6.7,14.4,12.7,13.1,7,6.2,8,4.4,1.9,37.5,76.9,73,17.9,14.3,506618,46.2,53.8,94317,40.7,59.3,659096,98.5,1.5,98.5,52.4,42.5,0.2,0.1,0,0,0,1.5,0.5,0.4,0.1,0,0.2,0.2,0.2,0,0,0,0,0,1.8,1.5,0.5,0.3,0.3,0.1,659096,53.6,43.3,0.7,1.9,0.1,2,659096,3.7,2.6,0.2,0.1,0.8,96.3,50.7,42.3,0.2,1.5,0,0.2,1.4,0,1.3,305262,491015,46,54
0500000US01075,"Lamar County, Alabama",14066,48.4,51.6,5.2,7.3,5.3,5.9,5.2,10.8,11.7,13.7,8.5,6.2,10.9,7.4,1.9,44.3,78.3,75.1,24.9,20.2,11016,47.8,52.2,2844,42.6,57.4,14066,99.7,0.3,99.7,87.6,11.3,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.3,0,0,0,14066,87.9,11.6,0.3,0,0,0.6,14066,1.4,1.2,0.2,0,0,98.6,86.1,11.3,0.3,0,0,0.6,0.3,0,0.3,7327,10962,47.9,52.1
0500000US01077,"Lauderdale County, Alabama",92641,47.8,52.2,5.1,6,5.5,6.6,8.5,11.7,11.4,13.2,7.2,6.3,10.4,5.8,2.1,41.3,79.5,74.5,22,18.3,73637,47,53,16965,42.7,57.3,92641,98.2,1.8,98.2,87,9.9,0.4,0.2,0,0,0,0.7,0.2,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0.2,1.8,0.9,0.4,0.2,0,92641,88.7,10.9,0.9,0.8,0.1,0.4,92641,2.4,1.7,0.2,0.1,0.4,97.6,85,9.8,0.4,0.7,0,0.2,1.6,0,1.5,44313,72736,47.2,52.8
0500000US01079,"Lawrence County, Alabama",33433,48.7,51.3,5.5,7.4,5.5,5.7,5.9,11.8,12.6,15.2,8.3,6,10,4.7,1.5,42.2,78.1,74.8,19.6,16.2,26121,48.4,51.6,5400,44.8,55.2,33433,94.5,5.5,94.5,78.1,11.4,4.9,4.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.7,4.1,0,0.1,33433,83.2,12.2,9.1,0.4,0.2,0.4,33433,2.1,1.6,0,0.1,0.3,97.9,76.7,11.4,4.9,0.1,0,0,4.9,0,4.8,15181,25993,48.5,51.5
0500000US01081,"Lee County, Alabama",153947,49.4,50.6,5.9,6.2,5.9,8.8,14.6,14.4,12.1,11.7,4.9,5.1,6.4,3,0.9,30.5,78.2,69.6,13.4,10.3,120408,48.9,51.1,15889,44.5,55.5,153947,98.5,1.5,98.5,69.9,23.2,0.1,0.1,0,0,0,3.6,0.5,0.7,0.1,0.2,1.5,0.4,0.3,0,0,0,0,0,1.6,1.5,0.5,0.5,0.2,0,153947,71.3,23.9,0.6,3.9,0.1,1.6,153947,3.7,1.3,0.8,0.1,1.6,96.3,67.9,23.1,0.1,3.6,0,0.3,1.4,0,1.4,65701,115344,48.7,51.3
0500000US01083,"Limestone County, Alabama",90257,50,50,6,6.1,7.1,6.7,5.4,13.2,13.9,15.2,6.9,5.6,8.4,4.1,1.4,39,76.6,73.1,17.4,13.9,69153,49.9,50.1,12555,44.2,55.8,90257,97.5,2.5,97.5,81.5,12.7,0.6,0.2,0,0,0,1.2,0.4,0.2,0.1,0,0.2,0.1,0.3,0,0,0,0,0,1.4,2.5,1.1,0.6,0.5,0,90257,83.9,14,1.3,1.8,0.1,1.6,90257,5.7,4.6,0.3,0,0.8,94.3,77.4,12.7,0.6,1.2,0,0.1,2.2,0.1,2.2,35515,67249,49.7,50.3
0500000US01085,"Lowndes County, Alabama",10565,47.8,52.2,6.4,4.9,7.9,6.1,6.9,12,10,14.7,7.5,6.3,10.3,5.1,1.9,40.4,76.8,73.1,20.8,17.3,8112,46.6,53.4,1832,42.6,57.4,10565,99.4,0.6,99.4,24.7,74.6,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0,0,10565,25.3,75,0.6,0,0,0,10565,0.5,0.1,0,0.1,0.2,99.5,24.4,74.6,0.1,0,0,0,0.4,0,0.4,5081,8098,46.6,53.4
0500000US01087,"Macon County, Alabama",19684,46.1,53.9,4.8,5,4.6,11,11.5,10.3,9.9,12.2,6.7,7.3,9.9,4.6,2.3,38.2,82,71.6,20.6,16.7,16142,45.2,54.8,3297,42.2,57.8,19684,99.3,0.7,99.3,15.8,82.1,0.3,0,0.1,0,0,0.2,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0.9,0.7,0.3,0.1,0,0.1,19684,16.3,82.6,0.6,0.2,0,1,19684,1.6,1,0.3,0.1,0.3,98.4,15.4,81.5,0.3,0.2,0,0.3,0.6,0,0.6,10222,16035,45.1,54.9
0500000US01089,"Madison County, Alabama",349973,48.9,51.1,5.9,6.2,6.3,6.8,7.1,13.7,12.3,15.3,7.1,5.6,7.8,4.3,1.5,38.1,77.5,73.3,16.8,13.7,271279,48.3,51.7,47834,43.5,56.5,349973,97.1,2.9,97.1,68.8,24.2,0.6,0.4,0,0,0,2.4,0.6,0.4,0.3,0.1,0.5,0.3,0.3,0.1,0,0,0,0,1,2.9,0.6,0.8,0.6,0.2,349973,71.2,25.5,1.8,3.3,0.3,1.2,349973,4.7,2.8,0.9,0.2,0.9,95.3,65.4,24,0.6,2.4,0.1,0.2,2.6,0,2.6,154710,261509,48.2,51.8
0500000US01091,"Marengo County, Alabama",20066,47,53,6,5.1,7.8,6.6,6.3,10.8,11.6,13.4,7.1,6.7,10.2,6.7,1.7,42.2,76.9,72.8,22.4,18.6,15434,46.2,53.8,3740,43.2,56.8,20066,99.7,0.3,99.7,45.7,52.8,0.2,0.1,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0.7,0.3,0.1,0.2,0,0.1,20066,45.9,52.9,0.5,0.2,0,0.7,20066,0.9,0.5,0,0,0.4,99.1,45.5,52.8,0.2,0.2,0,0,0.3,0,0.3,10208,15308,46.2,53.8
0500000US01093,"Marion County, Alabama",30239,49.5,50.5,5.1,5.6,6.3,6.2,5.6,10.7,12.3,14.5,6.1,7.6,11.5,6.1,2.4,43.9,78.9,75.4,24.9,20.1,23855,48.8,51.2,6077,44.2,55.8,30239,98,2,98,93.4,3.3,0.4,0.3,0,0,0,0.3,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0.6,2,0.7,0.4,0.1,0.1,30239,95.1,4.1,0.9,1.1,0.5,0.8,30239,2.4,1.6,0.4,0,0.4,97.6,92,3.2,0.4,0.3,0,0,1.6,0,1.6,14702,23725,48.9,51.1
0500000US01095,"Marshall County, Alabama",94534,49.3,50.7,6.6,6.8,7.1,6.6,5.8,12.4,12.8,13.2,6.1,6.2,9.7,5,1.8,38.8,75.3,71.9,20.1,16.4,71173,48.5,51.5,15508,43.7,56.3,94534,98.2,1.8,98.2,92.5,2.1,0.6,0.3,0,0,0,0.6,0.3,0,0.2,0.1,0,0.1,0,0,0,0,0,0,2.5,1.8,0.5,0.8,0.1,0,94534,94,2.8,1.4,0.8,0,2.7,94534,12.9,8.6,0.3,0.7,3.3,87.1,82.3,2.1,0.4,0.6,0,0,1.6,0.1,1.5,40352,65923,47.7,52.3
0500000US01097,"Mobile County, Alabama",414291,47.9,52.1,6.6,6.4,6.8,6.7,7.1,13.6,12.1,13.2,6.8,6.2,8.6,4.3,1.7,37.2,76,72,18.3,14.5,314896,46.9,53.1,60253,42.6,57.4,414291,98.3,1.7,98.3,59.6,35.3,0.6,0,0,0,0,2,0.3,0.2,0.2,0.1,0,0.7,0.5,0,0,0,0,0,0.8,1.7,0.5,0.7,0.2,0.2,414291,61.1,36.1,1.5,2.2,0,0.9,414291,2.6,1,0.4,0.2,1,97.4,57.9,35.2,0.6,1.9,0,0.1,1.6,0,1.6,181612,308976,46.9,53.1
0500000US01099,"Monroe County, Alabama",21975,47.9,52.1,5.5,5.5,7.9,7.6,5.7,10.2,11.7,13.8,8.3,5.9,10.2,5.7,1.9,41.5,76.6,72.2,21,17.8,16829,46.3,53.7,3913,42.6,57.4,21975,99.1,0.9,99.1,54.9,42.8,1.1,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.9,0.3,0.6,0,0,21975,55.8,43.1,1.8,0.2,0,0,21975,0.6,0.4,0.2,0,0,99.4,54.7,42.4,1.1,0.2,0,0,0.9,0,0.9,11275,16822,46.3,53.7
0500000US01101,"Montgomery County, Alabama",227392,47.4,52.6,6.7,6.6,6.2,6.7,7.9,14.7,12.8,12.9,6.7,5.7,7.5,4.2,1.6,36,76.8,72.3,16.5,13.3,174528,46.3,53.7,30145,41.3,58.7,227392,98.3,1.7,98.3,37.8,56.8,0.2,0.1,0,0,0,2.2,0.5,0.2,0.1,0.1,1.1,0,0.2,0,0,0,0,0,1.2,1.7,0.5,0.2,0.4,0.1,227392,39.1,57.6,0.6,2.9,0.1,1.6,227392,3.3,2,0.2,0.1,1,96.7,35.9,56.7,0.1,2.2,0,0.1,1.5,0.2,1.3,103577,168748,46.2,53.8
0500000US01103,"Morgan County, Alabama",119555,49.2,50.8,5.9,6.7,6.4,6.2,6.1,12.3,12.8,14.4,7.2,6.1,9.2,4.6,1.9,39.8,76.8,73.5,19.3,15.8,91850,48.5,51.5,18834,43.3,56.7,119555,97.6,2.4,97.6,81.9,12.2,0.7,0.4,0,0,0,0.7,0.2,0.2,0.1,0,0.1,0,0.1,0,0,0,0,0,2.2,2.4,0.9,1.1,0.2,0,119555,84.2,13.2,1.9,0.9,0,2.3,119555,7.8,6.2,0.4,0.2,1.1,92.2,76.6,12.1,0.5,0.7,0,0.1,2.2,0,2.2,51523,88063,48.3,51.7
0500000US01105,"Perry County, Alabama",9856,47.4,52.6,5.6,4.7,8.2,12.2,9,5.2,13.4,10.9,6.6,5.4,11.8,5.1,2,37.1,77.5,66.6,22.4,18.9,7636,45.8,54.2,1859,44.6,55.4,9856,99.3,0.7,99.3,30.1,68.6,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.7,0.4,0,0.2,0,9856,30.7,69,0,0.4,0,0.5,9856,1,0.6,0,0,0.4,99,29.6,68.6,0,0.2,0,0.1,0.6,0,0.6,4693,7624,45.8,54.2
0500000US01107,"Pickens County, Alabama",20042,49.3,50.7,5.4,6.1,5.5,6.2,6.4,12.3,11.3,14.8,7.3,6.6,10.2,5.2,2.6,42.2,79.1,75.3,21.8,17.9,15847,48.6,51.4,3592,43.6,56.4,20042,99.1,0.9,99.1,56.2,41.8,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.4,0.2,0,0,20042,56.8,42.5,0.3,0.2,0,1.1,20042,2.4,1.8,0.2,0.1,0.4,97.6,54.9,41.8,0.1,0.1,0,0,0.7,0.1,0.6,9449,15583,49.2,50.8
0500000US01109,"Pike County, Alabama",33277,47.7,52.3,5.6,5.7,5.3,8.6,15.7,13.4,10,10.5,5.7,5.1,8.2,4.8,1.3,31.2,80,69.7,16.9,14.3,26608,47,53,4753,44,56,33277,98.8,1.2,98.8,58.3,37.6,0.6,0,0,0,0,2.1,0.1,1,0.1,0,0.1,0.7,0.1,0,0,0,0,0,0.1,1.2,0.3,0.4,0,0.1,33277,59.4,38.1,1.3,2.3,0.1,0.2,33277,2.2,1.6,0.2,0.1,0.3,97.8,56.6,37.4,0.6,2.1,0,0,1.1,0,1.1,15734,25631,46.7,53.3
0500000US01111,"Randolph County, Alabama",22615,48.8,51.2,5.5,6.2,6.4,7,5.9,9.9,12.3,13.3,7.5,6.5,10.8,6,2.7,42.8,77.8,73.8,23.1,19.4,17602,47.7,52.3,4386,44.2,55.8,22615,98.2,1.8,98.2,77.2,19.6,0.3,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0,0.2,0,0,0.7,1.8,1.1,0.4,0.1,0,22615,78.9,20.8,0.7,0.4,0.3,0.8,22615,2.9,2.2,0.5,0.1,0.2,97.1,75.4,19.2,0.3,0.2,0.2,0,1.7,0,1.7,11937,17374,47.6,52.4
0500000US01113,"Russell County, Alabama",58636,48.6,51.4,7.6,7.6,6,6,7,16.1,12.3,13,6.7,5.1,7.5,4,1.2,34.8,74.9,71.1,15.6,12.6,43917,47.8,52.2,7390,40.8,59.2,58636,96.5,3.5,96.5,51.8,42.3,0.4,0.3,0,0,0,0.7,0,0,0.1,0,0.1,0.5,0,0.2,0,0,0.1,0.1,1,3.5,1.2,0.5,0.5,0.1,58636,55.2,43.8,1.3,1.3,0.3,2,58636,5.1,2.3,1.5,0,1.3,94.9,48.7,42,0.4,0.7,0.2,0.1,2.8,0.3,2.5,26719,43133,47.6,52.4
0500000US01115,"St. Clair County, Alabama",86576,50.2,49.8,6,5.8,7.3,5.8,5.8,12.9,13.7,14.5,6.9,6.1,9.3,4.7,1.3,40,77,74.2,18.9,15.2,66635,49.6,50.4,13199,45.4,54.6,86576,98.9,1.1,98.9,87.5,9.4,0.3,0.2,0,0,0,0.9,0.2,0.3,0.2,0,0,0,0,0,0,0,0,0,0.8,1.1,0.3,0.5,0.1,0,86576,88.5,9.8,0.8,1,0,0.9,86576,2.3,1,0.4,0,0.8,97.7,86.3,9.4,0.3,0.8,0,0,1,0,1,35844,65813,49.5,50.5
0500000US01117,"Shelby County, Alabama",205951,48.6,51.4,6.1,6.9,7.1,6.7,5.7,12.9,14.6,14.4,6.6,6,8.1,3.7,1.2,38.1,75.6,72,16.4,13,155659,47.9,52.1,26716,44.2,55.8,205951,98.4,1.6,98.4,81.2,11.6,0.2,0.1,0,0,0,2,0.6,0.4,0.1,0.1,0.3,0.4,0.1,0,0,0,0,0,3.3,1.6,0.6,0.4,0.3,0,205951,82.7,12.3,0.6,2.4,0.1,3.5,205951,5.8,4.3,0.2,0.2,1.1,94.2,78.9,11.6,0.2,2,0,0.1,1.5,0.1,1.4,83622,149211,47.7,52.3
0500000US01119,"Sumter County, Alabama",13285,46.2,53.8,5.1,5.3,5.7,9.3,12.2,10.7,9.6,11.7,7.8,6.2,8.6,5.9,1.7,36.5,80.1,70.7,20.1,16.2,10641,44.4,55.6,2156,39,61,13285,99.6,0.4,99.6,24.7,71.7,0.3,0,0,0,0,2.8,0,2.4,0,0,0,0,0.4,0,0,0,0,0,0.1,0.4,0.2,0.1,0,0,13285,25,71.9,0.4,2.8,0,0.2,13285,0.3,0.3,0,0,0,99.7,24.6,71.7,0.3,2.8,0,0,0.3,0,0.3,6767,10389,44.1,55.9
0500000US01121,"Talladega County, Alabama",81057,48.5,51.5,5.5,6,6.8,6.2,6.5,12.1,12.9,14,7.4,6.4,9.8,4.6,1.8,40.8,77.8,74.1,19.7,16.1,63048,48.1,51.9,13088,43.9,56.1,81057,98.4,1.6,98.4,64.6,32.1,0.3,0.1,0,0,0,0.5,0.1,0.2,0,0,0,0.1,0.1,0,0,0,0,0,0.8,1.6,0.7,0.5,0.1,0,81057,66.1,32.9,0.9,0.7,0.1,0.9,81057,2.2,1.6,0,0.1,0.5,97.8,63.5,32.1,0.3,0.5,0,0.1,1.4,0,1.4,37197,62159,47.9,52.1
0500000US01123,"Tallapoosa County, Alabama",40958,47.4,52.6,5.4,6.2,6.1,6.3,5.4,11.1,11.2,13.7,7.9,7,11.8,5.4,2.2,43,78.5,74.7,23.3,19.5,32161,47.8,52.2,7993,45,55,40958,99.3,0.7,99.3,70.3,27.5,0.4,0.1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.3,0.1,0,40958,71,27.7,0.7,0.6,0,0.8,40958,2.4,2,0.1,0,0.4,97.6,69.1,27,0.3,0.5,0,0,0.6,0,0.6,22058,31944,47.7,52.3
0500000US01125,"Tuscaloosa County, Alabama",202471,48.2,51.8,6,5.7,5.9,9.6,12.1,14.6,11.7,11.4,5.9,5.5,6.9,3.3,1.6,32.1,79,70.4,15,11.7,159932,47.6,52.4,23734,42.5,57.5,202471,99,1,99,65.4,31,0.1,0.1,0,0,0,1.5,0.2,0.6,0.1,0,0.3,0,0.3,0,0,0,0,0,0.9,1,0.3,0.3,0.2,0.1,202471,66.3,31.5,0.5,1.7,0.1,1,202471,3.3,2.2,0.1,0.1,0.9,96.7,63,31,0.1,1.5,0,0.1,1,0,1,87923,155402,47.5,52.5
0500000US01127,"Walker County, Alabama",65593,48.7,51.3,6.1,5.8,6.3,6.1,6.1,11.4,12.2,13.9,7.4,6.6,10.7,5.7,1.7,42.3,77.8,74.5,22.1,18.1,51028,48,52,11891,43.2,56.8,65593,97.8,2.2,97.8,91.4,5.8,0.1,0,0,0,0,0.5,0.2,0,0.1,0,0,0,0.1,0,0,0,0,0,0.2,2.2,1,0.9,0.1,0.2,65593,93.4,7,1.1,0.5,0,0.2,65593,2.3,1.1,0.3,0,0.9,97.7,89.6,5.7,0.1,0.5,0,0,2,0,2,30708,50326,47.9,52.1
0500000US01129,"Washington County, Alabama",16909,49.6,50.4,3.9,5.4,9.3,7.7,5.5,11.7,11.1,14.4,6.8,7.4,9.9,5.3,1.6,41.4,76.5,72.6,21.4,16.7,12942,48.3,51.7,2827,43.9,56.1,16909,99.4,0.6,99.4,65.5,24.8,7.9,0.3,0,0,0,0.7,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0.6,0,0.4,0,0,16909,66,24.8,8.5,0.7,0,0.7,16909,1.3,0.8,0,0,0.5,98.7,65.1,24.8,7.8,0.7,0,0,0.4,0,0.4,8374,12863,48.1,51.9
0500000US01131,"Wilcox County, Alabama",11119,48.2,51.8,3.8,6.7,6.4,9.8,6.4,10.9,11.7,12.5,7,7.1,10.2,5.2,2.3,40.2,76.6,71,22.5,17.8,8521,47.4,52.6,1974,42.8,57.2,11119,100,0,100,27.4,71.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,11119,27.4,71.9,0.1,0,0,0.6,11119,0.6,0,0,0,0.6,99.4,27.4,71.9,0.1,0,0,0,0,0,0,5619,8521,47.4,52.6
0500000US01133,"Winston County, Alabama",24013,49.2,50.8,5.3,5.3,6.7,5.6,5.2,11,11.8,14.5,6.9,7.7,12,6.3,1.7,44.1,79,75.5,25.1,20,18973,49.1,50.9,4808,44.9,55.1,24013,98.2,1.8,98.2,96.6,0.4,0.7,0.4,0,0,0,0.3,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0.1,1.8,0.1,1.6,0,0,24013,98.4,0.5,2.3,0.3,0,0.2,24013,2.9,2.1,0.1,0,0.7,97.1,94.3,0.4,0.4,0.3,0,0,1.7,0,1.7,13404,18770,48.9,51.1
0500000US02016,"Aleutians West Census Area, Alaska",5714,62.6,37.4,3.3,6,4,4.8,9.2,18.5,16.3,18.9,6.6,6.6,4.8,0.7,0.2,37.6,84.3,80.6,8.6,5.7,4816,65,35,327,63.6,36.4,5714,94.5,5.5,94.5,30.9,5.5,13,0.5,0,0,0,36.5,0.2,0,30.3,1,0.3,4.5,0.2,2.5,0.3,0.1,1.6,0.5,6.1,5.5,0.1,1.4,1.5,0.1,5714,35.3,6.3,15.1,38.9,3,7.4,5714,13.8,9.9,0.2,0.1,3.7,86.2,26,5.4,12.6,36,2.5,0.2,3.4,0,3.4,1958,3634,68.9,31.1
0500000US02020,"Anchorage Municipality, Alaska",299321,51,49,7.4,6.8,6.8,6.5,8.5,17,12.8,13.3,6.8,5.1,5.8,2.2,0.9,32.8,75,70.9,11.8,8.9,224480,50.9,49.1,26785,46.5,53.5,299321,90.2,9.8,90.2,64.3,5.7,7,0.1,0,0.1,0,8.9,0.1,0.4,4.2,0.3,1.2,0.2,2.5,2.3,0.3,0.1,1.5,0.4,2.1,9.8,1.4,4.2,1.5,0.4,299321,72.8,8.3,12.5,11.6,3.1,2.7,299321,8.7,4.6,1.1,0.1,2.9,91.3,59.8,5.3,6.7,8.8,2.2,0.2,8.2,0.1,8.1,114443,213936,51.3,48.7
0500000US02050,"Bethel Census Area, Alaska",17885,52.3,47.7,10.5,10.6,9.2,8.6,7.9,14.7,10.8,11.6,5.1,4.3,4.7,1.6,0.5,26.8,64.1,59.3,9.2,6.7,11465,52.4,47.6,1200,49.3,50.7,17885,95.4,4.6,95.4,11,0.8,81.9,0,0,0,0,0.9,0,0,0.2,0,0.5,0,0,0.4,0.4,0,0,0,0.4,4.6,0.1,3.4,0.1,0.3,17885,14.7,1.3,86,1.6,0.7,0.5,17885,2,1.7,0.2,0,0.1,98,10.4,0.8,81.3,0.9,0.2,0,4.4,0,4.4,5986,11319,52.5,47.5
0500000US02090,"Fairbanks North Star Borough, Alaska",100150,53.7,46.3,7.8,7.2,5.9,6.5,11.4,17.8,12.1,11.9,6,5.5,5.4,1.8,0.6,30.7,75.5,70.2,10.6,7.8,75622,54.4,45.6,7850,50.2,49.8,100150,91.8,8.2,91.8,76.5,4.2,6.5,0.3,0.3,0,0.1,3,0.1,0.3,1.3,0.2,0.5,0.1,0.6,0.6,0.2,0.1,0.2,0.1,0.9,8.2,1.7,4,1.1,0.1,100150,84.2,6.7,11.4,4.8,1,1.1,100150,7.5,3.6,1.9,0.2,1.8,92.5,71.5,4,6,2.9,0.5,0.1,7.5,0,7.5,41670,73392,54.8,45.2
0500000US02110,"Juneau City and Borough, Alaska",32524,51.2,48.8,6,6.6,5.9,6.2,6.8,14.6,13.6,15,8.3,6.6,7.2,2,1.2,37.5,77.7,73.9,13.7,10.4,25278,51,49,3367,47.4,52.6,32524,91.8,8.2,91.8,69.4,1.2,12.3,0.2,0,0,0,7.2,0.4,0.3,5.5,0.3,0.1,0.1,0.5,1,0.2,0,0.5,0.2,0.8,8.2,0.3,4.2,0.9,0.5,32524,76.3,2.4,18.2,9.4,1.8,1.3,32524,6.3,3.5,0.9,0.1,1.9,93.7,65.7,1.1,11.6,6.5,1,0.5,7.3,0,7.3,13263,24185,51.4,48.6
0500000US02122,"Kenai Peninsula Borough, Alaska",57637,52.2,47.8,6.3,5.9,6.8,6.4,6,12.3,11.7,14,8.9,7.6,9.5,3.2,1.3,40.5,77,73.3,18.4,14.1,44353,52.6,47.4,8099,52.7,47.3,57637,94.1,5.9,94.1,83.6,0.6,7.5,0,0,0,0,1.3,0,0.1,0.8,0,0.2,0.1,0.1,0.3,0.3,0,0,0,0.7,5.9,0.4,4,0.6,0.1,57637,89,1.1,12.1,2.4,0.7,1,57637,3.8,2.3,0.4,0,1.1,96.2,81.4,0.6,7.1,1.3,0.3,0.1,5.3,0,5.3,30752,43771,52.7,47.3
