GEO_ID,NAME,B08130_001E,B08130_002E,B08130_003E,B08130_004E,B08130_005E,B08130_006E,B08130_007E,B08130_008E,B08130_009E,B08130_010E,B08130_011E,B08130_012E,B08130_013E,B08130_014E,B08130_015E,B08130_016E,B08130_017E,B08130_018E,B08130_019E,B08130_020E,B08130_021E,B08130_022E,B08130_023E,B08130_024E,B08130_025E,B08130_026E,B08130_027E,B08130_028E,B08130_029E,B08130_030E,B08130_031E
id,Geographic Area Name,Estimate!!Total,Estimate!!Total!!Worked in state of residence,Estimate!!Total!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Worked outside state of residence,"Estimate!!Total!!Car, truck, or van - drove alone","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked outside state of residence","Estimate!!Total!!Car, truck, or van - carpooled","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked outside state of residence",Estimate!!Total!!Public transportation (excluding taxicab),Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked outside state of residence,Estimate!!Total!!Walked,Estimate!!Total!!Walked!!Worked in state of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Walked!!Worked outside state of residence,"Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked outside state of residence",Estimate!!Total!!Worked at home
0500000US13103,"Effingham County, Georgia",25611,24373,7821,16552,1238,21927,20981,6119,14862,946,2474,2274,844,1430,200,23,23,23,0,0,196,119,119,0,77,386,371,111,260,15,605
0500000US13105,"Elbert County, Georgia",7246,6867,5034,1833,379,6207,5869,4269,1600,338,768,727,508,219,41,23,23,23,0,0,78,78,68,10,0,7,7,3,4,0,163
0500000US13107,"Emanuel County, Georgia",7839,7784,5358,2426,55,6258,6225,4182,2043,33,1020,1009,689,320,11,115,115,80,35,0,107,107,100,7,0,213,202,181,21,11,126
0500000US13109,"Evans County, Georgia",4161,4076,2432,1644,85,3191,3109,1783,1326,82,415,415,168,247,0,17,17,17,0,0,44,44,44,0,0,302,299,228,71,3,192
0500000US13111,"Fannin County, Georgia",8760,7906,6142,1764,854,6698,6027,4548,1479,671,1289,1138,884,254,151,4,4,4,0,0,124,122,122,0,2,172,142,111,31,30,473
0500000US13113,"Fayette County, Georgia",50098,49189,23570,25619,909,40362,39744,16998,22746,618,3924,3892,1620,2272,32,506,429,47,382,77,279,245,219,26,34,780,632,439,193,148,4247
0500000US13115,"Floyd County, Georgia",39726,39356,32215,7141,370,32928,32735,26338,6397,193,3215,3087,2428,659,128,215,186,157,29,29,1009,996,981,15,13,603,596,555,41,7,1756
0500000US13117,"Forsyth County, Georgia",96413,95106,45817,49289,1307,75913,74981,30779,44202,932,8468,8392,4071,4321,76,402,402,93,309,0,657,575,430,145,82,1126,909,597,312,217,9847
0500000US13119,"Franklin County, Georgia",7801,7391,4272,3119,410,6634,6269,3356,2913,365,513,491,290,201,22,29,29,24,5,0,193,176,176,0,17,111,105,105,0,6,321
0500000US13121,"Fulton County, Georgia",476794,470147,351486,118661,6647,345464,341574,240454,101120,3890,37453,36830,27047,9783,623,34280,33965,28059,5906,315,13371,12964,12379,585,407,8128,6716,5449,1267,1412,38098
0500000US13123,"Gilmer County, Georgia",11573,11299,7007,4292,274,8740,8645,5155,3490,95,1872,1726,990,736,146,16,16,9,7,0,134,134,134,0,0,331,298,239,59,33,480
0500000US13125,"Glascock County, Georgia",1278,1275,405,870,3,1086,1083,297,786,3,127,127,46,81,0,0,0,0,0,0,1,1,1,0,0,16,16,13,3,0,48
0500000US13127,"Glynn County, Georgia",35704,34990,32511,2479,714,29616,29067,26999,2068,549,3368,3263,2970,293,105,117,108,89,19,9,545,545,545,0,0,800,749,650,99,51,1258
0500000US13129,"Gordon County, Georgia",23718,23360,16412,6948,358,19001,18752,12600,6152,249,2851,2796,2187,609,55,112,112,112,0,0,307,307,307,0,0,715,661,474,187,54,732
0500000US13131,"Grady County, Georgia",9272,8074,4296,3778,1198,7537,6654,3262,3392,883,1265,963,607,356,302,7,7,7,0,0,100,100,100,0,0,92,79,49,30,13,271
0500000US13133,"Greene County, Georgia",6106,5965,3953,2012,141,4875,4749,2932,1817,126,473,473,346,127,0,6,0,0,0,6,84,79,54,25,5,231,227,184,43,4,437
0500000US13135,"Gwinnett County, Georgia",416125,410622,243679,166943,5503,331898,328453,185716,142737,3445,47003,46268,26958,19310,735,4746,4426,867,3559,320,4152,4062,3744,318,90,4984,4071,3052,1019,913,23342
0500000US13137,"Habersham County, Georgia",16240,15985,9891,6094,255,13733,13554,8200,5354,179,1449,1404,775,629,45,110,110,87,23,0,245,245,245,0,0,264,233,145,88,31,439
0500000US13139,"Hall County, Georgia",84673,83979,57906,26073,694,67843,67341,44962,22379,502,10575,10517,7216,3301,58,217,217,123,94,0,845,835,779,56,10,2048,1924,1681,243,124,3145
0500000US13141,"Hancock County, Georgia",2166,2166,782,1384,0,1919,1919,596,1323,0,132,132,72,60,0,21,21,20,1,0,14,14,14,0,0,3,3,3,0,0,77
0500000US13143,"Haralson County, Georgia",11116,10836,5251,5585,280,9462,9325,4184,5141,137,1074,931,529,402,143,0,0,0,0,0,125,125,125,0,0,115,115,73,42,0,340
0500000US13145,"Harris County, Georgia",14885,14336,3323,11013,549,13049,12601,2523,10078,448,976,944,219,725,32,78,78,18,60,0,86,86,73,13,0,257,188,51,137,69,439
0500000US13147,"Hart County, Georgia",9751,8659,5133,3526,1092,8136,7151,4006,3145,985,890,794,445,349,96,12,12,0,12,0,162,151,137,14,11,53,53,47,6,0,498
0500000US13149,"Heard County, Georgia",4555,4427,1420,3007,128,3918,3839,1212,2627,79,541,492,146,346,49,0,0,0,0,0,27,27,27,0,0,47,47,13,34,0,22
0500000US13151,"Henry County, Georgia",92536,90973,37450,53523,1563,75482,74500,27652,46848,982,9558,9399,4116,5283,159,1085,1025,138,887,60,572,552,425,127,20,1076,734,356,378,342,4763
0500000US13153,"Houston County, Georgia",65160,64775,49876,14899,385,56809,56602,43195,13407,207,6062,6022,4659,1363,40,17,17,17,0,0,240,216,185,31,24,853,739,641,98,114,1179
0500000US13155,"Irwin County, Georgia",3102,3010,1527,1483,92,2614,2548,1223,1325,66,348,336,178,158,12,0,0,0,0,0,13,9,9,0,4,30,20,20,0,10,97
0500000US13157,"Jackson County, Georgia",26596,26244,10207,16037,352,23011,22673,7960,14713,338,2032,2032,862,1170,0,33,33,24,9,0,80,80,77,3,0,247,233,91,142,14,1193
0500000US13159,"Jasper County, Georgia",5493,5484,1859,3625,9,4439,4439,1234,3205,0,715,706,295,411,9,6,6,6,0,0,60,60,60,0,0,114,114,105,9,0,159
0500000US13161,"Jeff Davis County, Georgia",5450,5427,3488,1939,23,4607,4601,2867,1734,6,637,620,428,192,17,4,4,0,4,0,52,52,52,0,0,21,21,12,9,0,129
0500000US13163,"Jefferson County, Georgia",5289,5228,3178,2050,61,4325,4284,2528,1756,41,645,627,356,271,18,26,26,13,13,0,150,150,150,0,0,18,16,6,10,2,125
0500000US13165,"Jenkins County, Georgia",3115,3059,1525,1534,56,2175,2127,1106,1021,48,800,792,279,513,8,0,0,0,0,0,81,81,81,0,0,0,0,0,0,0,59
0500000US13167,"Johnson County, Georgia",3798,3766,1622,2144,32,2897,2865,1129,1736,32,558,558,293,265,0,12,12,0,12,0,113,113,104,9,0,123,123,1,122,0,95
0500000US13169,"Jones County, Georgia",12277,12201,3503,8698,76,10476,10436,2686,7750,40,1131,1118,267,851,13,51,51,22,29,0,105,82,27,55,23,26,26,13,13,0,488
0500000US13171,"Lamar County, Georgia",6685,6630,2720,3910,55,5202,5147,1800,3347,55,978,978,432,546,0,13,13,0,13,0,92,92,92,0,0,104,104,100,4,0,296
0500000US13173,"Lanier County, Georgia",3698,3601,1156,2445,97,3203,3146,822,2324,57,151,126,47,79,25,2,2,1,1,0,114,114,100,14,0,127,112,85,27,15,101
0500000US13175,"Laurens County, Georgia",16626,16542,13779,2763,84,14436,14369,12021,2348,67,1355,1348,985,363,7,32,32,32,0,0,380,380,355,25,0,140,130,103,27,10,283
0500000US13177,"Lee County, Georgia",13154,13051,2824,10227,103,11404,11301,2075,9226,103,1195,1195,304,891,0,13,13,1,12,0,22,22,22,0,0,111,111,13,98,0,409
0500000US13179,"Liberty County, Georgia",27878,27531,22459,5072,347,22997,22762,18462,4300,235,2901,2826,2153,673,75,92,83,76,7,9,1097,1072,1072,0,25,609,606,514,92,3,182
0500000US13181,"Lincoln County, Georgia",3046,2686,1178,1508,360,2637,2328,966,1362,309,246,219,95,124,27,26,9,6,3,17,5,5,4,1,0,35,28,10,18,7,97
0500000US13183,"Long County, Georgia",6403,6317,1050,5267,86,5245,5202,872,4330,43,819,819,61,758,0,10,10,0,10,0,61,61,49,12,0,256,213,56,157,43,12
0500000US13185,"Lowndes County, Georgia",48555,47490,44272,3218,1065,40533,39635,36968,2667,898,4553,4453,3984,469,100,139,139,98,41,0,1132,1125,1125,0,7,766,706,665,41,60,1432
0500000US13187,"Lumpkin County, Georgia",14168,14011,7143,6868,157,12063,11930,5767,6163,133,969,969,324,645,0,0,0,0,0,0,347,347,308,39,0,182,158,137,21,24,607
0500000US13189,"McDuffie County, Georgia",8306,8017,4222,3795,289,7072,6834,3319,3515,238,686,635,449,186,51,2,2,2,0,0,66,66,66,0,0,231,231,137,94,0,249
0500000US13191,"McIntosh County, Georgia",5252,5147,2221,2926,105,4230,4125,1656,2469,105,604,604,147,457,0,0,0,0,0,0,71,71,71,0,0,0,0,0,0,0,347
0500000US13193,"Macon County, Georgia",4226,4226,2253,1973,0,3128,3128,1590,1538,0,608,608,288,320,0,51,51,0,51,0,78,78,77,1,0,162,162,99,63,0,199
0500000US13195,"Madison County, Georgia",11380,11306,2836,8470,74,9595,9527,1971,7556,68,1077,1071,228,843,6,22,22,20,2,0,86,86,86,0,0,111,111,42,69,0,489
0500000US13197,"Marion County, Georgia",2954,2892,1337,1555,62,2430,2400,936,1464,30,331,299,225,74,32,52,52,35,17,0,0,0,0,0,0,121,121,121,0,0,20
0500000US13199,"Meriwether County, Georgia",7657,7642,2999,4643,15,6099,6099,2304,3795,0,1070,1055,284,771,15,50,50,23,27,0,208,208,190,18,0,67,67,35,32,0,163
0500000US13201,"Miller County, Georgia",2300,2223,1120,1103,77,1950,1903,920,983,47,199,199,79,120,0,24,24,24,0,0,42,42,42,0,0,52,22,22,0,30,33
0500000US13205,"Mitchell County, Georgia",7474,7458,4737,2721,16,5558,5543,3567,1976,15,1426,1425,688,737,1,26,26,20,6,0,192,192,192,0,0,81,81,79,2,0,191
0500000US13207,"Monroe County, Georgia",10712,10485,4078,6407,227,9146,8930,3358,5572,216,1091,1080,319,761,11,53,53,39,14,0,104,104,89,15,0,154,154,109,45,0,164
0500000US13209,"Montgomery County, Georgia",3469,3417,929,2488,52,2934,2897,660,2237,37,318,303,135,168,15,1,1,1,0,0,92,92,87,5,0,90,90,12,78,0,34
0500000US13211,"Morgan County, Georgia",7632,7587,4155,3432,45,6272,6242,3185,3057,30,773,766,398,368,7,11,11,11,0,0,85,85,83,2,0,76,68,63,5,8,415
0500000US13213,"Murray County, Georgia",16202,15402,6730,8672,800,14169,13467,5649,7818,702,1437,1370,538,832,67,25,25,25,0,0,225,225,217,8,0,147,116,102,14,31,199
0500000US13215,"Muscogee County, Georgia",86877,82425,73575,8850,4452,68501,65113,57373,7740,3388,8689,8000,7017,983,689,1136,1026,1017,9,110,1159,1142,1139,3,17,1581,1333,1218,115,248,5811
0500000US13217,"Newton County, Georgia",43464,43086,17719,25367,378,35764,35479,13552,21927,285,4925,4874,1951,2923,51,277,277,45,232,0,265,265,229,36,0,508,466,217,249,42,1725
0500000US13219,"Oconee County, Georgia",16666,16513,5304,11209,153,14091,13998,3871,10127,93,1422,1413,426,987,9,50,47,0,47,3,56,42,33,9,14,94,60,21,39,34,953
0500000US13221,"Oglethorpe County, Georgia",6245,6113,1483,4630,132,5351,5294,929,4365,57,465,465,226,239,0,9,9,9,0,0,74,74,74,0,0,112,37,11,26,75,234
0500000US13223,"Paulding County, Georgia",69921,68808,21434,47374,1113,58623,57690,14898,42792,933,6230,6173,1957,4216,57,283,260,34,226,23,217,203,193,10,14,340,254,124,130,86,4228
0500000US13225,"Peach County, Georgia",10966,10781,4205,6576,185,8519,8378,2821,5557,141,1594,1570,651,919,24,192,192,187,5,0,406,406,364,42,0,73,53,0,53,20,182
0500000US13227,"Pickens County, Georgia",12530,12470,6520,5950,60,9664,9653,4600,5053,11,1443,1443,692,751,0,62,62,2,60,0,159,154,124,30,5,201,157,101,56,44,1001
0500000US13229,"Pierce County, Georgia",7266,7131,3346,3785,135,6107,6012,2705,3307,95,768,744,292,452,24,20,20,0,20,0,35,35,35,0,0,129,113,107,6,16,207
0500000US13231,"Pike County, Georgia",7344,7268,1741,5527,76,6322,6281,1266,5015,41,797,789,296,493,8,8,8,0,8,0,12,9,9,0,3,38,14,3,11,24,167
0500000US13233,"Polk County, Georgia",16374,16143,9946,6197,231,14217,14019,8724,5295,198,1372,1339,511,828,33,42,42,12,30,0,103,103,103,0,0,231,231,187,44,0,409
0500000US13235,"Pulaski County, Georgia",3743,3701,2211,1490,42,3183,3141,1723,1418,42,241,241,169,72,0,0,0,0,0,0,249,249,249,0,0,0,0,0,0,0,70
0500000US13237,"Putnam County, Georgia",9063,8961,4871,4090,102,6964,6910,3576,3334,54,1344,1296,639,657,48,23,23,23,0,0,92,92,77,15,0,207,207,123,84,0,433
0500000US13239,"Quitman County, Georgia",646,251,161,90,395,517,203,122,81,314,99,24,15,9,75,0,0,0,0,0,4,4,4,0,0,17,11,11,0,6,9
0500000US13241,"Rabun County, Georgia",6108,5560,4835,725,548,4498,4108,3467,641,390,1049,942,886,56,107,61,61,50,11,0,149,132,115,17,17,55,21,21,0,34,296
0500000US13243,"Randolph County, Georgia",2542,2429,1984,445,113,1761,1706,1273,433,55,433,375,363,12,58,39,39,39,0,0,98,98,98,0,0,40,40,40,0,0,171
0500000US13245,"Richmond County, Georgia",81125,75243,64857,10386,5882,66071,60884,52014,8870,5187,8268,7656,6344,1312,612,1363,1363,1309,54,0,2862,2821,2793,28,41,1041,999,877,122,42,1520
0500000US13247,"Rockdale County, Georgia",37121,36704,16370,20334,417,28615,28352,11795,16557,263,5697,5635,2543,3092,62,654,596,13,583,58,339,339,320,19,0,408,374,291,83,34,1408
0500000US13249,"Schley County, Georgia",1961,1937,530,1407,24,1676,1656,402,1254,20,210,206,57,149,4,7,7,6,1,0,27,27,27,0,0,17,17,14,3,0,24
0500000US13251,"Screven County, Georgia",5390,5271,3018,2253,119,4419,4317,2434,1883,102,566,556,225,331,10,32,32,31,1,0,146,139,128,11,7,75,75,48,27,0,152
0500000US13253,"Seminole County, Georgia",2870,2572,1668,904,298,2277,2032,1225,807,245,372,319,222,97,53,8,8,8,0,0,63,63,63,0,0,61,61,61,0,0,89
0500000US13255,"Spalding County, Georgia",23516,23323,11603,11720,193,20167,20054,9617,10437,113,2342,2300,1164,1136,42,89,89,53,36,0,304,286,267,19,18,226,206,114,92,20,388
0500000US13257,"Stephens County, Georgia",9955,9624,6927,2697,331,8357,8047,5621,2426,310,883,862,613,249,21,0,0,0,0,0,205,205,195,10,0,47,47,35,12,0,463
0500000US13259,"Stewart County, Georgia",1319,1119,549,570,200,1136,985,462,523,151,118,69,32,37,49,0,0,0,0,0,54,54,44,10,0,0,0,0,0,0,11
0500000US13261,"Sumter County, Georgia",11224,11180,8598,2582,44,8914,8870,6701,2169,44,1534,1534,1166,368,0,4,4,4,0,0,389,389,365,24,0,65,65,44,21,0,318
0500000US13263,"Talbot County, Georgia",2539,2466,327,2139,73,1942,1872,212,1660,70,373,371,31,340,2,3,3,3,0,0,37,37,14,23,0,130,129,13,116,1,54
0500000US13265,"Taliaferro County, Georgia",637,627,132,495,10,487,477,93,384,10,115,115,17,98,0,2,2,2,0,0,5,5,5,0,0,17,17,4,13,0,11
0500000US13267,"Tattnall County, Georgia",7196,7119,3881,3238,77,5372,5318,2787,2531,54,988,974,394,580,14,18,18,15,3,0,138,138,134,4,0,307,298,178,120,9,373
0500000US13269,"Taylor County, Georgia",2809,2746,1444,1302,63,2310,2247,1149,1098,63,357,357,171,186,0,3,3,3,0,0,4,4,4,0,0,58,58,40,18,0,77
0500000US13271,"Telfair County, Georgia",4383,4383,2772,1611,0,3764,3764,2309,1455,0,319,319,215,104,0,0,0,0,0,0,60,60,55,5,0,97,97,50,47,0,143
0500000US13273,"Terrell County, Georgia",3132,3060,1535,1525,72,2398,2349,1077,1272,49,482,467,224,243,15,7,7,7,0,0,84,84,84,0,0,34,26,16,10,8,127
0500000US13275,"Thomas County, Georgia",16945,15517,13065,2452,1428,13428,12363,10502,1861,1065,2380,2110,1686,424,270,8,8,7,1,0,206,174,171,3,32,569,508,345,163,61,354
0500000US13277,"Tift County, Georgia",16276,16067,13718,2349,209,13276,13235,10996,2239,41,1918,1763,1688,75,155,10,10,0,10,0,334,334,334,0,0,341,328,303,25,13,397
0500000US13279,"Toombs County, Georgia",10196,10114,7899,2215,82,8012,7969,6167,1802,43,1440,1401,1102,299,39,57,57,42,15,0,102,102,102,0,0,323,323,224,99,0,262
0500000US13281,"Towns County, Georgia",3885,3312,2428,884,573,3015,2562,1744,818,453,451,331,282,49,120,0,0,0,0,0,132,132,132,0,0,92,92,75,17,0,195
0500000US13283,"Treutlen County, Georgia",2716,2615,1082,1533,101,2030,1976,846,1130,54,588,564,161,403,24,0,0,0,0,0,0,0,0,0,0,37,14,14,0,23,61
0500000US13285,"Troup County, Georgia",28546,27233,23044,4189,1313,24404,23222,19415,3807,1182,2530,2479,2193,286,51,102,102,52,50,0,339,325,309,16,14,745,679,649,30,66,426
0500000US13287,"Turner County, Georgia",2951,2913,1658,1255,38,2360,2357,1257,1100,3,369,362,209,153,7,9,9,9,0,0,5,5,5,0,0,72,44,42,2,28,136
0500000US13289,"Twiggs County, Georgia",2443,2422,419,2003,21,2086,2065,255,1810,21,224,224,40,184,0,35,35,35,0,0,21,21,21,0,0,9,9,0,9,0,68
0500000US13291,"Union County, Georgia",7428,6874,5844,1030,554,6104,5721,4731,990,383,657,625,585,40,32,0,0,0,0,0,123,17,17,0,106,71,38,38,0,33,473
0500000US13293,"Upson County, Georgia",9463,9388,6241,3147,75,7660,7617,5051,2566,43,1407,1384,846,538,23,25,25,20,5,0,42,42,32,10,0,164,155,127,28,9,165
0500000US13295,"Walker County, Georgia",27716,16563,10631,5932,11153,23706,13585,8261,5324,10121,2599,1684,1089,595,915,90,86,79,7,4,388,364,364,0,24,175,86,80,6,89,758
0500000US13297,"Walton County, Georgia",37545,37132,15306,21826,413,31221,30909,11317,19592,312,3990,3966,1965,2001,24,17,17,0,17,0,330,319,281,38,11,399,333,155,178,66,1588
0500000US13299,"Ware County, Georgia",12982,12771,10627,2144,211,10730,10649,8789,1860,81,1263,1213,1015,198,50,216,177,95,82,39,306,301,301,0,5,134,98,94,4,36,333
0500000US13301,"Warren County, Georgia",2028,2008,659,1349,20,1730,1710,498,1212,20,162,162,43,119,0,6,6,6,0,0,24,24,24,0,0,30,30,12,18,0,76
0500000US13303,"Washington County, Georgia",7490,7450,5850,1600,40,6078,6044,4639,1405,34,911,911,746,165,0,59,59,56,3,0,75,75,71,4,0,203,197,174,23,6,164
0500000US13305,"Wayne County, Georgia",9882,9747,7676,2071,135,8265,8180,6329,1851,85,1017,1002,784,218,15,21,21,21,0,0,88,88,88,0,0,303,268,266,2,35,188
0500000US13307,"Webster County, Georgia",1096,1069,373,696,27,1022,1013,339,674,9,38,38,16,22,0,0,0,0,0,0,13,13,13,0,0,23,5,5,0,18,0
0500000US13309,"Wheeler County, Georgia",1541,1541,835,706,0,1419,1419,744,675,0,26,26,0,26,0,0,0,0,0,0,33,33,33,0,0,21,21,16,5,0,42
0500000US13311,"White County, Georgia",10990,10877,5999,4878,113,8906,8856,4637,4219,50,1379,1339,694,645,40,40,40,40,0,0,213,203,190,13,10,22,9,8,1,13,430
0500000US13313,"Whitfield County, Georgia",44990,42494,36420,6074,2496,38213,35986,30685,5301,2227,4525,4325,3594,731,200,52,49,34,15,3,494,494,494,0,0,837,771,744,27,66,869
0500000US13315,"Wilcox County, Georgia",2460,2427,1281,1146,33,2116,2083,1110,973,33,201,201,45,156,0,8,8,0,8,0,38,38,36,2,0,22,22,15,7,0,75
0500000US13317,"Wilkes County, Georgia",3629,3467,2486,981,162,2959,2854,2025,829,105,439,382,235,147,57,27,27,22,5,0,111,111,111,0,0,14,14,14,0,0,79
0500000US13319,"Wilkinson County, Georgia",3297,3283,1535,1748,14,2838,2831,1225,1606,7,269,269,141,128,0,5,5,4,1,0,43,43,37,6,0,39,32,25,7,7,103
0500000US13321,"Worth County, Georgia",8580,8450,2801,5649,130,7558,7451,2266,5185,107,683,660,196,464,23,0,0,0,0,0,50,50,50,0,0,34,34,34,0,0,255
0500000US15001,"Hawaii County, Hawaii",81650,81124,80238,886,526,60417,59990,59347,643,427,10075,10056,10024,32,19,1120,1120,1050,70,0,1810,1795,1791,4,15,1670,1605,1468,137,65,6558
0500000US15003,"Honolulu County, Hawaii",490828,488703,487707,996,2125,312046,311299,310657,642,747,72467,72181,72032,149,286,42891,42574,42531,43,317,25376,25026,24995,31,350,19967,19542,19411,131,425,18081
0500000US15005,"Kalawao County, Hawaii",72,70,61,9,2,23,23,20,3,0,5,5,5,0,0,0,0,0,0,0,35,33,27,6,2,6,6,6,0,0,3
0500000US15007,"Kauai County, Hawaii",34031,33917,33612,305,114,26881,26809,26586,223,72,3232,3232,3215,17,0,284,268,268,0,16,894,894,888,6,0,470,444,385,59,26,2270
0500000US15009,"Maui County, Hawaii",80653,80332,79649,683,321,58258,58088,57612,476,170,11030,11000,10923,77,30,2045,2038,2024,14,7,2306,2286,2275,11,20,2332,2238,2133,105,94,4682
0500000US16001,"Ada County, Idaho",205169,202074,189943,12131,3095,164536,162553,151869,10684,1983,16659,16136,15004,1132,523,1001,866,813,53,135,3629,3505,3356,149,124,5487,5157,5044,113,330,13857
0500000US16003,"Adams County, Idaho",1499,1472,947,525,27,1059,1040,623,417,19,167,167,77,90,0,12,12,12,0,0,46,46,41,5,0,42,34,21,13,8,173
0500000US16005,"Bannock County, Idaho",36058,35442,31302,4140,616,27762,27339,24813,2526,423,3836,3770,2753,1017,66,720,720,163,557,0,1474,1429,1429,0,45,870,788,748,40,82,1396
0500000US16007,"Bear Lake County, Idaho",2457,2215,1770,445,242,1770,1592,1388,204,178,420,365,124,241,55,10,1,1,0,9,78,78,78,0,0,30,30,30,0,0,149
0500000US16009,"Benewah County, Idaho",3459,3240,2793,447,219,2701,2573,2227,346,128,327,303,234,69,24,29,29,4,25,0,218,218,218,0,0,78,11,4,7,67,106
0500000US16011,"Bingham County, Idaho",18586,18182,12220,5962,404,14707,14405,9542,4863,302,2060,2008,1286,722,52,408,408,82,326,0,289,289,280,9,0,292,242,200,42,50,830
0500000US16013,"Blaine County, Idaho",11501,11387,11074,313,114,8733,8715,8402,313,18,843,843,843,0,0,188,188,188,0,0,486,447,447,0,39,280,223,223,0,57,971
0500000US16015,"Boise County, Idaho",2641,2510,1065,1445,131,1739,1633,430,1203,106,328,318,101,217,10,10,10,10,0,0,161,154,154,0,7,77,69,44,25,8,326
0500000US16017,"Bonner County, Idaho",16008,14517,13084,1433,1491,11905,10638,9315,1323,1267,1677,1571,1480,91,106,72,66,66,0,6,398,386,386,0,12,473,373,354,19,100,1483
0500000US16019,"Bonneville County, Idaho",46927,45954,40887,5067,973,36959,36335,32988,3347,624,5066,4888,3744,1144,178,1299,1271,845,426,28,796,751,751,0,45,905,807,657,150,98,1902
0500000US16021,"Boundary County, Idaho",3794,3619,3220,399,175,2925,2841,2529,312,84,415,356,269,87,59,5,0,0,0,5,139,139,139,0,0,27,0,0,0,27,283
0500000US16023,"Butte County, Idaho",959,959,798,161,0,792,792,654,138,0,59,59,40,19,0,14,14,10,4,0,41,41,41,0,0,15,15,15,0,0,38
0500000US16025,"Camas County, Idaho",458,449,269,180,9,354,345,184,161,9,32,32,13,19,0,0,0,0,0,0,9,9,9,0,0,18,18,18,0,0,45
0500000US16027,"Canyon County, Idaho",84136,82103,50186,31917,2033,65668,63949,37215,26734,1719,9800,9588,5111,4477,212,224,199,77,122,25,1283,1267,1162,105,16,1697,1636,1157,479,61,5464
0500000US16029,"Caribou County, Idaho",3035,2885,2738,147,150,2164,2047,1932,115,117,567,542,510,32,25,0,0,0,0,0,162,160,160,0,2,9,3,3,0,6,133
0500000US16031,"Cassia County, Idaho",9617,9516,7146,2370,101,7588,7494,5503,1991,94,1243,1243,869,374,0,23,23,23,0,0,352,345,345,0,7,107,107,102,5,0,304
0500000US16033,"Clark County, Idaho",411,411,230,181,0,270,270,145,125,0,76,76,39,37,0,0,0,0,0,0,43,43,24,19,0,0,0,0,0,0,22
0500000US16035,"Clearwater County, Idaho",2784,2699,2227,472,85,2087,2045,1660,385,42,297,292,207,85,5,1,1,0,1,0,134,134,133,1,0,66,28,28,0,38,199
0500000US16037,"Custer County, Idaho",1668,1598,1440,158,70,1133,1097,967,130,36,144,144,128,16,0,46,46,37,9,0,160,160,157,3,0,85,51,51,0,34,100
0500000US16039,"Elmore County, Idaho",11659,11409,9916,1493,250,9223,9048,8019,1029,175,1388,1364,927,437,24,33,33,33,0,0,297,262,262,0,35,202,186,159,27,16,516
0500000US16041,"Franklin County, Idaho",5350,3267,3016,251,2083,4148,2484,2252,232,1664,656,341,325,16,315,33,3,0,3,30,130,130,130,0,0,93,19,19,0,74,290
0500000US16043,"Fremont County, Idaho",5124,4926,2592,2334,198,3895,3788,1856,1932,107,743,698,308,390,45,31,12,0,12,19,89,85,85,0,4,77,54,54,0,23,289
0500000US16045,"Gem County, Idaho",5875,5643,3217,2426,232,4535,4364,2315,2049,171,607,607,269,338,0,2,2,2,0,0,42,31,31,0,11,179,129,90,39,50,510
0500000US16047,"Gooding County, Idaho",6782,6618,4481,2137,164,5458,5318,3418,1900,140,601,582,384,198,19,5,0,0,0,5,144,144,139,5,0,117,117,83,34,0,457
0500000US16049,"Idaho County, Idaho",5991,5884,5062,822,107,4176,4097,3412,685,79,658,652,534,118,6,22,20,3,17,2,537,532,532,0,5,62,47,45,2,15,536
0500000US16051,"Jefferson County, Idaho",11192,10870,4686,6184,322,8452,8302,3236,5066,150,1407,1252,387,865,155,212,209,8,201,3,287,287,287,0,0,241,227,175,52,14,593
