GEO_ID,NAME,CP05_2007_2011_001E,CP05_2007_2011_002E,CP05_2007_2011_003E,CP05_2007_2011_004E,CP05_2007_2011_005E,CP05_2007_2011_006E,CP05_2007_2011_007E,CP05_2007_2011_008E,CP05_2007_2011_009E,CP05_2007_2011_010E,CP05_2007_2011_011E,CP05_2007_2011_012E,CP05_2007_2011_013E,CP05_2007_2011_014E,CP05_2007_2011_015E,CP05_2007_2011_016E,CP05_2007_2011_032E,CP05_2007_2011_033E,CP05_2007_2011_034E,CP05_2007_2011_039E,CP05_2007_2011_047E,CP05_2007_2011_052E
id,Geographic Area Name,2007-2011 Estimates!!SEX AND AGE!!Total population,2007-2011 Estimates!!SEX AND AGE!!Total population!!Male,2007-2011 Estimates!!SEX AND AGE!!Total population!!Female,2007-2011 Estimates!!SEX AND AGE!!Under 5 years,2007-2011 Estimates!!SEX AND AGE!!5 to 9 years,2007-2011 Estimates!!SEX AND AGE!!10 to 14 years,2007-2011 Estimates!!SEX AND AGE!!15 to 19 years,2007-2011 Estimates!!SEX AND AGE!!20 to 24 years,2007-2011 Estimates!!SEX AND AGE!!25 to 34 years,2007-2011 Estimates!!SEX AND AGE!!35 to 44 years,2007-2011 Estimates!!SEX AND AGE!!45 to 54 years,2007-2011 Estimates!!SEX AND AGE!!55 to 59 years,2007-2011 Estimates!!SEX AND AGE!!60 to 64 years,2007-2011 Estimates!!SEX AND AGE!!65 to 74 years,2007-2011 Estimates!!SEX AND AGE!!75 to 84 years,2007-2011 Estimates!!SEX AND AGE!!85 years and over,2007-2011 Estimates!!RACE!!One race!!White,2007-2011 Estimates!!RACE!!One race!!Black or African American,2007-2011 Estimates!!RACE!!One race!!American Indian and Alaska Native,2007-2011 Estimates!!RACE!!One race!!Asian,2007-2011 Estimates!!RACE!!One race!!Native Hawaiian and Other Pacific Islander,2007-2011 Estimates!!RACE!!One race!!Some other race
0500000US29105,"Laclede County, Missouri",35495,49.1,50.9,6.7,6.7,7.4,6.8,5.6,11.9,12.8,14.5,6.3,6,8.7,4.4,2.2,95.8,0.7,0.3,0.5,0,0.8
0500000US29107,"Lafayette County, Missouri",33296,49.1,50.9,6.2,6.3,7,7.4,5.5,11,12.7,15.5,6.9,5.4,8.3,5.7,2,94.9,2.4,0.5,0.2,0,0.1
0500000US29109,"Lawrence County, Missouri",38548,49.1,50.9,6.8,7.6,6.9,7.6,4.9,11.5,13.1,13.8,6.1,5.7,8.5,5.8,1.7,95.8,0.4,0.4,0.3,0,1.1
0500000US29111,"Lewis County, Missouri",10207,50,50,6.5,5.9,6.8,7.9,8.5,10.1,11.6,15,6.1,5.6,8.1,5.2,2.8,94.1,3.3,0.4,0.2,0.1,0
0500000US29113,"Lincoln County, Missouri",52122,49.9,50.1,7.3,7.7,8.3,7.5,5.4,13.3,13.9,15.5,5.5,4.9,6.3,3.3,1.2,95,1.9,0.2,0.3,0,0.5
0500000US29115,"Linn County, Missouri",12749,48.1,51.9,6.3,6.7,6.9,6.7,4.9,10,11.2,15.2,6.2,6.6,9.4,6.4,3.3,97.4,0.6,0.3,0.3,0,0
0500000US29117,"Livingston County, Missouri",15032,44.9,55.1,6.1,5.9,6.1,6.6,5.8,12.2,12.4,14.2,7.2,5.2,8.5,5.9,3.9,95.8,2.8,0.3,0.1,0,0
0500000US29119,"McDonald County, Missouri",23015,50.4,49.6,7.6,8.1,7.1,8,6,11.4,13.4,14.6,6.4,5,7.5,3.5,1.3,88.4,0.8,2.1,1,0.1,3.2
0500000US29121,"Macon County, Missouri",15549,48.6,51.4,6.8,5.7,7.6,6.5,4.7,10.5,11.3,14,6.4,7,9.7,7.3,2.6,95.3,2.6,0.6,0.7,0,0.1
0500000US29123,"Madison County, Missouri",12281,49.2,50.8,6.7,5.6,6.9,6.9,5.7,10.9,12.5,14.8,7.2,4.8,9.7,5.8,2.3,97.4,0.3,0.1,0.7,0,0.7
0500000US29125,"Maries County, Missouri",9192,50,50,6.4,5.3,8,6.7,5.6,10.2,11.9,15.4,6.1,6.7,9.9,5.5,2.1,97.2,0.9,0.6,0.4,0,0.5
0500000US29127,"Marion County, Missouri",28623,48,52,6.9,6.4,6.7,6.7,6.5,12,12.4,14.3,6.6,5.6,7.6,5.2,2.9,91.9,5.2,0.4,0.6,0.1,0.3
0500000US29131,"Miller County, Missouri",24807,49.8,50.2,6.4,7,7.1,6.4,5.4,11.3,12.8,15.1,6.4,6.3,8.6,5,2.1,97,0.6,0.4,0.3,0,0.1
0500000US29133,"Mississippi County, Missouri",14196,52.3,47.7,6.3,6.5,5.8,7.2,5.2,13.2,13.1,15.1,6.4,6,8.5,3.8,2.8,75.8,22.8,0.3,0,0,0
0500000US29135,"Moniteau County, Missouri",15541,52.2,47.8,7,7,7,6.7,5.8,13.2,13.8,14.7,5.6,5.5,7.1,4.8,1.9,90.2,5.1,0.7,0.2,0,0.9
0500000US29137,"Monroe County, Missouri",8985,49.5,50.5,6.1,5.6,7.7,6.9,4.6,10,11.5,15.2,7.7,6.1,10.3,5.9,2.4,95.1,3.2,0.1,0.2,0,0.2
0500000US29139,"Montgomery County, Missouri",12254,49.9,50.1,6.4,5.7,7.3,6.4,4.5,10.9,11.7,15.7,7.6,5.5,9.4,5.8,2.9,96.1,1.5,0.1,0.3,0,0.2
0500000US29141,"Morgan County, Missouri",20617,49.1,50.9,5.9,6.4,5.4,6.3,4.8,8.8,10.8,14.2,8,7.6,12.8,7.2,1.8,96.9,0.8,1.2,0,0.1,0.2
0500000US29143,"New Madrid County, Missouri",18839,47.8,52.2,6.7,6.7,6.3,6.8,5.7,11.8,12,15,5.7,7.4,8.7,5.2,2,81.9,15.8,0.1,0.4,0,0.5
0500000US29145,"Newton County, Missouri",57907,49.3,50.7,6.6,6.6,7.4,7.7,5.9,11,12.9,14.3,6.9,5.4,8.5,4.6,2.1,90.8,0.7,2.7,1.4,0.9,1.2
0500000US29147,"Nodaway County, Missouri",23185,50.5,49.5,5,5.1,5.1,12.3,18.4,10.9,9.5,11.2,5.2,4.2,6.4,3.9,2.7,95.1,1.8,0.1,1.7,0,0.4
0500000US29149,"Oregon County, Missouri",10810,49.8,50.2,5.7,6.1,6,7.6,4.2,8.8,11.4,15.7,7.8,7.3,11.3,6.1,2,96.3,0.2,1.6,0.3,0,0.1
0500000US29151,"Osage County, Missouri",13816,51.9,48.1,6.5,6.6,7.5,7.8,5.9,10.9,13.3,15.3,6.1,5.2,7.8,4.9,2.3,98.8,0.8,0,0,0,0
0500000US29153,"Ozark County, Missouri",9675,50.3,49.7,5,4.4,6.7,5.6,4,8.6,10.4,15.6,8.8,7.9,13.9,7.4,1.7,97.4,0.2,0.7,0,0,0
0500000US29155,"Pemiscot County, Missouri",18429,47.4,52.6,7.9,7.8,7.4,7.6,6,11.3,12.2,13.9,6.6,4.8,7.7,5.4,1.4,71.2,27.7,0.2,0.1,0,0.1
0500000US29157,"Perry County, Missouri",18997,50.4,49.6,6.7,7.1,6.9,6.4,6,12.2,12.7,14.3,6.9,5,7.8,5.3,2.7,97.8,0.5,0.1,0.4,0,0.2
0500000US29159,"Pettis County, Missouri",41831,48.8,51.2,7.5,7.3,6.7,6.9,6.6,12.4,12.1,14.8,6.1,5,7.3,5.8,1.7,90.2,2.8,0.3,0.6,0.1,3.8
0500000US29161,"Phelps County, Missouri",44665,51.8,48.2,5.9,5.3,6.4,9.7,12.5,11.4,11,13.4,5.7,5,7.3,4.6,1.8,91.4,2.4,0.6,2.8,0,1
0500000US29163,"Pike County, Missouri",18561,54.7,45.3,6.2,5,7,6.8,6.2,13.1,12.8,15.7,5.8,6.2,8.6,4.5,2.2,90.4,6.7,0.5,0.2,0,0.2
0500000US29165,"Platte County, Missouri",88301,49.1,50.9,6.3,7.2,6.7,6.7,5.8,12.8,14.7,16.3,7.1,5.4,6.3,3.1,1.6,87.8,5.6,0.4,2.6,0.3,1.2
0500000US29167,"Polk County, Missouri",30952,49.7,50.3,6.2,6.9,7,8.3,7.3,10.8,11.7,14,5.1,6.3,8.4,5.1,2.8,96.9,0.3,0.2,0.4,0,0.1
0500000US29169,"Pulaski County, Missouri",50455,55.6,44.4,7.2,6.2,6.3,13.8,13,16.6,12.1,10.3,3.9,3.3,4.3,2,1.1,77.2,11.6,1,2.5,0.6,3.1
0500000US29173,"Ralls County, Missouri",10169,50.2,49.8,5.6,3.9,8.9,6.3,4.2,10.2,12.5,16.9,9,6.2,10,4.7,1.7,97.2,0.4,0.8,0.1,0,0.4
0500000US29175,"Randolph County, Missouri",25465,52.8,47.2,6.3,6.1,6.7,6.9,6.5,13.5,13.6,14.7,5.9,5.6,7.3,4.4,2.3,90.8,6.4,0.3,0.5,0.1,0.5
0500000US29177,"Ray County, Missouri",23542,50,50,6.2,6.3,8.1,7.2,5,10.8,13.3,16,6,6.6,8.5,4.3,1.7,96.8,1.3,0.2,0.4,0,0
0500000US29179,"Reynolds County, Missouri",6676,50.9,49.1,5.8,5.6,7.3,6,5.1,9.4,11.7,15.2,7.4,6.6,11.6,6.5,1.7,96.9,1,0.6,0,0,0.2
0500000US29181,"Ripley County, Missouri",14080,49.3,50.7,6,6,7.3,6.3,5.9,10.8,11.9,14.4,7,6,10.6,5.4,2.5,99,0.2,0.3,0.1,0,0
0500000US29183,"St. Charles County, Missouri",356070,49.1,50.9,6.8,7.2,7.5,7.1,6,13.1,14.5,15.8,6,5.1,6.2,3.5,1.3,91.1,4.3,0.1,2.1,0.1,0.6
0500000US29185,"St. Clair County, Missouri",9748,50.1,49.9,4.9,4.8,6.6,5.8,4.1,8.3,11,15.9,8.9,6.5,12.9,7.3,2.9,95.7,0.7,0.2,0.1,0,0
0500000US29186,"Ste. Genevieve County, Missouri",18179,50.1,49.9,5.4,5.8,7.4,7.1,5.3,10.3,12.5,16.8,7.8,5.6,8.6,5.6,1.7,97.7,1.3,0.2,0,0,0.1
0500000US29187,"St. Francois County, Missouri",64771,53.6,46.4,5.9,5.6,6.3,6.1,6.7,15,13.5,15.3,6.1,5.2,7.8,5,1.5,93.8,4.4,0.4,0.4,0,0.3
0500000US29189,"St. Louis County, Missouri",998760,47.3,52.7,5.9,6.3,6.9,7.2,6,12.1,12.6,15.6,6.9,5.7,7.3,5.2,2.3,71.1,23,0.1,3.4,0,0.6
0500000US29195,"Saline County, Missouri",23178,49.8,50.2,6.3,6.2,6.2,8.3,7.6,11.5,11.2,14.3,7.1,5.2,8,5.3,2.7,86.6,5.7,0.2,0.4,0.4,4.6
0500000US29201,"Scott County, Missouri",39268,48.4,51.6,6.9,6.8,7.2,7,5.7,11.7,13.1,14.4,6.8,5.7,8.2,4.8,1.7,86.3,11.3,0,0.3,0,0.3
0500000US29203,"Shannon County, Missouri",8428,50,50,6.2,6.9,5.7,7,5.8,9.4,11.8,15.4,7.3,7.6,10.6,4.2,2,96.3,0.5,1,0.9,0,0
0500000US29205,"Shelby County, Missouri",6389,49.5,50.5,6.5,5.6,7.6,6.5,5.1,10.5,10.6,15,7.1,5.8,9.6,6.4,3.7,97.7,1.5,0.3,0,0,0
0500000US29207,"Stoddard County, Missouri",29992,48.7,51.3,5.9,6.8,6,6.9,5.7,11.5,12.4,14.6,6.5,6,9.4,5.8,2.5,97.4,1.3,0.5,0,0,0
0500000US29209,"Stone County, Missouri",32154,49,51,4.5,5,5.8,5.9,3.7,8.2,10.8,15,7.9,9.8,15,6.6,2,87.2,0.1,0.8,0.3,0,0.6
0500000US29211,"Sullivan County, Missouri",6702,49.6,50.4,6.2,7.3,6.3,6.3,5,11.4,13.6,14.3,4.9,7.8,8.5,5.9,2.5,94,0.4,0.3,0.1,0,3.3
0500000US29213,"Taney County, Missouri",50631,48.6,51.4,6.1,5.5,6.7,6.9,6.9,11.4,11.9,14.1,6.1,7,10.5,5.4,1.7,89.4,0.6,0.6,0.5,0,1.4
0500000US29215,"Texas County, Missouri",25773,51.2,48.8,6.4,6.3,5.8,6.7,6,11.1,11.3,15.2,7.2,6.2,9.8,6.3,1.7,93.4,3.4,0.6,0.2,0,0.3
0500000US29217,"Vernon County, Missouri",20959,48.3,51.7,7.3,6.2,7.3,8.1,5.3,10.8,11.5,14.5,6.6,6.4,8.4,5.1,2.6,96.6,0.8,0.4,0.4,0,0.3
0500000US29219,"Warren County, Missouri",32104,49.8,50.2,6.9,7.4,6.2,6.9,5.4,12.2,12.4,15.9,5.9,6.1,8.9,4.2,1.6,94,1.8,0.2,0.3,0,1.8
0500000US29221,"Washington County, Missouri",25069,51.2,48.8,6.5,6.3,7.2,6.7,5.7,12.5,13.9,15.8,6,6.2,8.1,4.1,0.9,95.6,2,0.4,0.3,0,0.5
0500000US29223,"Wayne County, Missouri",13448,49.9,50.1,5.2,5.8,6,6.4,4.9,8.8,11.5,15.1,6.2,8.8,12.5,6.6,2.1,96.7,0.2,0.8,0.3,0,0.1
0500000US29225,"Webster County, Missouri",36027,50.6,49.4,7.4,7.8,7.6,7.3,5.5,11.9,13.5,14.6,6,5.5,7.7,4.1,1.2,96.3,1.2,0.6,0.1,0,0.4
0500000US29229,"Wright County, Missouri",18764,48.9,51.1,7.1,7.1,7.1,7.1,5.3,10,11.6,15.1,6.1,6.4,9.5,6.2,1.5,96.8,0.6,0.3,0.3,0,0.7
0500000US29510,"St. Louis city, Missouri",318367,48.2,51.8,6.7,5.4,5.9,7.1,8.7,17.7,12.8,14.1,5.8,4.7,5.5,4,1.6,44.4,49.2,0.2,2.6,0,0.8
0500000US30001,"Beaverhead County, Montana",9170,49.9,50.1,4.8,4.7,6.4,9.8,8.1,9,10.2,15.3,7.3,7.9,9.6,5.2,1.5,95,0.2,0.8,1.4,0.2,0.4
0500000US30003,"Big Horn County, Montana",12776,50,50,10.4,9.2,8.2,8.7,7.1,11.6,10.5,13.2,5.1,5.7,6.1,2.6,1.5,32.7,0,61.8,0.8,0,0.5
0500000US30005,"Blaine County, Montana",6476,50.2,49.8,8.7,7.6,8.7,7.8,6.2,10.9,10.3,14.4,6.1,5.8,7,4.5,2.1,48.7,0,49.4,0.1,0.4,0.5
0500000US30007,"Broadwater County, Montana",5447,50.2,49.8,4.5,7.7,11.2,7.5,2.7,8.6,12.8,15.1,6.1,6.8,11.1,4.6,1.2,93.6,1.6,0.1,0,0,0
0500000US30009,"Carbon County, Montana",10016,50.8,49.2,4.1,5.2,6.8,6.1,3.3,9.4,11.1,18.2,9.6,7.7,10.1,6.1,2.2,97.3,0.2,1.1,0.7,0.1,0.4
0500000US30013,"Cascade County, Montana",80931,49.4,50.6,6.8,5.8,6.5,6.7,7.5,12.7,11.5,14.7,6.7,5.7,8.1,5.4,2,89.7,1.3,4.3,0.5,0,0.5
0500000US30015,"Chouteau County, Montana",5784,49.5,50.5,7,7.9,6.9,7.4,4.9,9.4,10.7,14.2,9,5.2,8.6,6,2.9,76.9,0.2,20.5,0.4,0.5,0.1
0500000US30017,"Custer County, Montana",11621,49.5,50.5,6,6.6,5.2,7.1,5.9,10.8,11.2,15.8,6.3,7.8,8.1,7.1,2,95.9,0.5,1,0.4,0.3,0.5
0500000US30021,"Dawson County, Montana",8961,51.3,48.7,5.6,5.5,5.2,6.3,7.2,11.8,10.8,15.6,7.3,6.9,8.6,7.4,1.9,96.4,0.2,1.8,0.2,0.1,0.1
0500000US30023,"Deer Lodge County, Montana",9294,51.9,48.1,4.7,5.2,5.5,7,5,9.5,12.2,16,9,7.2,9.8,6.1,2.8,93.5,1.1,2.3,0.3,0,0.2
0500000US30027,"Fergus County, Montana",11516,50.2,49.8,5.5,4.5,6.1,6.3,3.7,9.5,10.3,15.6,9.7,6.6,11.1,7.3,3.7,96.5,0.1,1.5,0,0,0.5
0500000US30029,"Flathead County, Montana",90317,50,50,6.3,7,6.1,6.9,5.2,11.6,12.1,16.3,8.2,6.3,7.8,4.4,1.8,95.8,0.2,1.3,0.5,0,0.3
0500000US30031,"Gallatin County, Montana",89146,51.8,48.2,6.4,6.1,5.2,8.6,11.3,17.3,12.3,13.1,6.3,4.2,5,2.7,1.4,94.9,0.4,1.1,1.1,0.1,0.8
0500000US30035,"Glacier County, Montana",13329,48.5,51.5,8.9,9.8,7.4,8.5,6.8,11,11.8,15.1,6,4.1,6.1,3.8,0.6,31.5,0,65.5,0.2,0.1,0.4
0500000US30041,"Hill County, Montana",16092,51.2,48.8,7.6,7.9,6.6,8,7.6,11.9,11.2,14.7,7.4,4.6,6.5,5,1.1,73.9,0.4,21.7,0.2,0.2,0.1
0500000US30043,"Jefferson County, Montana",11281,51.6,48.4,4.9,6.2,7,7.4,3.3,7.2,12.5,19.4,11.3,7.2,9,3.5,1.1,95.6,0.4,1.3,0.4,0,0.5
0500000US30047,"Lake County, Montana",28628,48.8,51.2,7.2,5.8,7.7,6.6,5.2,10.7,10.8,14.6,7.4,7.4,9.6,5.5,1.5,70.6,0.2,22,0.5,0,0.1
0500000US30049,"Lewis and Clark County, Montana",62597,49.5,50.5,6,6.9,6,6.6,6,11.5,12.2,16.4,7.3,7.6,7.4,4.6,1.6,93.9,0.4,2.3,0.5,0.1,0.3
0500000US30053,"Lincoln County, Montana",19574,50.7,49.3,4.6,6,4.8,6.2,3.6,8.6,10.4,17,9.8,8.9,12.6,6.2,1.3,96.2,0.1,2.1,0.4,0,0.1
0500000US30057,"Madison County, Montana",7654,51.8,48.2,4.6,5.2,4.7,4.5,4.5,8.8,11,16.9,11.6,7.8,12,6.6,1.9,97.1,0.1,0.2,0.4,0.2,0.3
0500000US30063,"Missoula County, Montana",108431,50.3,49.7,5.5,5.6,5.5,7.4,11.8,15.3,11.7,13.8,6.5,5.8,6.1,3.4,1.6,93.3,0.4,2.6,1.1,0.1,0.3
0500000US30067,"Park County, Montana",15704,49.3,50.7,4.9,5.4,6.2,5.4,3.3,11.5,13.4,17.4,9.9,6.5,9,4.7,2.5,96.6,0,0.5,0,0,0.1
0500000US30073,"Pondera County, Montana",6165,48.9,51.1,5.9,7.9,6.3,7.2,4.5,10.3,10.9,15.9,6.9,5.8,8.4,7.5,2.6,82.9,0.6,15.6,0,0,0
0500000US30077,"Powell County, Montana",7068,61.3,38.7,4.2,4.6,4.2,6,4.6,10.6,14.6,20.3,8.6,6.3,9.7,4.5,1.9,92.5,0.5,2.9,0.8,0.2,0.3
0500000US30081,"Ravalli County, Montana",40199,49.6,50.4,5.4,5.6,7.1,6.4,4.1,9,11.6,15.7,7.6,8.7,10.8,5.6,2.3,96.3,0.3,1.1,0.4,0,0.2
0500000US30083,"Richland County, Montana",9669,52.3,47.7,6.5,6.4,6.2,7.1,4.9,11.6,11.4,17.1,9.2,4.9,7.7,5.1,2.1,96,0.2,1.7,0.3,0,0.2
0500000US30085,"Roosevelt County, Montana",10323,49,51,9,6.6,10.3,9.8,7.3,10,10.5,14.2,6.2,4.8,6,3.7,1.5,36.9,0.1,52.8,0.1,0,0.3
0500000US30087,"Rosebud County, Montana",9200,50,50,8.6,7.2,9,8.4,4.8,10.4,11.6,15,8.5,5.3,6.3,3.7,1.2,61.8,0.8,34.6,0.3,0.1,0.6
0500000US30089,"Sanders County, Montana",11421,51.2,48.8,4.8,5,6.2,6.2,3.9,8.1,9.6,15.8,11.4,7.8,12.8,6.3,2.1,92,0.2,5.6,0.2,0,0.3
0500000US30093,"Silver Bow County, Montana",33985,50.4,49.6,5.6,6,5.9,7.1,7,10.9,11.9,15.8,8.3,5.2,8.5,5.1,2.6,94.7,0.3,1.8,0.6,0,0.6
0500000US30095,"Stillwater County, Montana",9026,51.5,48.5,5.6,5.6,6.9,5.4,4.4,9.9,11.4,17.2,8.9,8.5,9.5,4.3,2.3,96.5,0.3,0.8,0.1,0.2,0.8
0500000US30099,"Teton County, Montana",6103,49.3,50.7,5.5,6,6.8,8.2,3.2,8.6,11.3,16.3,9,4.8,10.7,6.3,3.3,96.2,0,2,0.1,0,0.7
0500000US30101,"Toole County, Montana",5176,53.8,46.2,4.3,3.9,6.7,6.1,5.6,12.4,13.6,18.2,8.2,6.6,6.9,4,3.5,91.3,0.3,4.2,0,0.4,0.9
0500000US30105,"Valley County, Montana",7392,49.1,50.9,5.6,7.2,6.4,6.1,3.8,9.6,10.2,15.7,6.2,8.7,10.2,8,2.2,87.3,0.1,11,0.1,0,0.1
0500000US30111,"Yellowstone County, Montana",146151,48.8,51.2,6.8,6.4,6.5,6.4,6.6,13.3,12.5,15.1,7.2,5.2,7.1,4.9,2,90.9,0.7,3.9,0.8,0.1,1.5
0500000US31001,"Adams County, Nebraska",31181,49.8,50.2,6.8,6.9,6.2,8,7.8,11.3,11.4,14.2,6.8,5.2,7.1,5.6,2.7,94.6,0.7,0.5,1.4,0,1.6
0500000US31003,"Antelope County, Nebraska",6697,49.7,50.3,6.2,6.9,6.3,6.3,4.3,9.3,9.7,16,7.7,6.6,9.7,7.9,3,98.5,0.5,0,0,0,0.1
0500000US31011,"Boone County, Nebraska",5512,49.8,50.2,6.1,4.7,7.9,6.8,5,8.6,10.5,16.6,5.8,6.8,8.7,8.7,3.7,99.3,0,0,0.3,0,0
0500000US31013,"Box Butte County, Nebraska",11383,49.2,50.8,6.9,7.6,5.9,7.1,5.6,10.5,11.7,15.3,8.7,5.6,6.9,4.6,3.5,89.7,0.1,3.7,0.4,0,3.5
0500000US31019,"Buffalo County, Nebraska",45842,49.4,50.6,7,6.8,5.8,9.8,11,13.2,11.4,12.7,5.8,4.5,5.9,4.4,1.9,93.3,0.8,0.1,1,0,3.1
0500000US31021,"Burt County, Nebraska",6901,49,51,5.8,5.8,6.5,6.3,3.9,8.3,11,15.2,9,5.2,10.4,9.7,2.9,96.5,0.8,1.2,0.5,0,0.3
0500000US31023,"Butler County, Nebraska",8360,50.1,49.9,5.5,6.9,7.6,6.6,4.1,9.8,11.1,16.2,7.7,5.6,8.5,7.5,2.9,97.9,0.8,0.1,0,0,1
0500000US31025,"Cass County, Nebraska",25230,49.9,50.1,6.2,7.3,7.3,6.9,4.1,10.8,13.4,16.4,7.2,6.5,7.5,4.4,2.1,97.5,0.3,0.1,0.4,0,0.4
0500000US31027,"Cedar County, Nebraska",8839,50.7,49.3,6.6,7.2,6.6,7.7,4,8.7,10.6,16.1,6.4,5.8,8.5,8.1,3.8,99.1,0.1,0.1,0.1,0,0
0500000US31031,"Cherry County, Nebraska",5750,49.6,50.4,4.9,5.1,6.7,8.2,4.7,7.3,12.1,16.6,7.2,5.6,10.8,6.5,4.4,93.3,0.2,3.6,1.4,0,0
0500000US31033,"Cheyenne County, Nebraska",10056,50.1,49.9,6.2,7,6.8,5.8,4.7,12.9,12.2,16.1,7.2,5.5,7.1,6.8,1.8,96,0.3,0.8,2,0,0.1
0500000US31035,"Clay County, Nebraska",6530,49.7,50.3,5.6,5.5,8.6,8.4,4.6,8.3,11,16.3,7.9,6,8.3,6.6,3,96.9,0.6,0.7,0,0.5,0.4
0500000US31037,"Colfax County, Nebraska",10322,51.8,48.2,8.8,7.5,7.2,8.6,5.5,12.3,11.9,14,6.2,4.2,6.1,5.3,2.5,90.1,1.7,0.8,0.2,0.1,3.1
0500000US31039,"Cuming County, Nebraska",9194,49.5,50.5,5.8,6.3,7.7,7.5,4.4,8.8,11.6,15.1,7.4,4.6,8.8,7.9,4,95.1,0.5,1,0.4,0,1.7
0500000US31041,"Custer County, Nebraska",10962,49.4,50.6,6.1,7.8,5.6,6.6,3.8,9.5,10.8,15.3,7.1,6.5,9.8,7.8,3.3,98,0.3,0.2,0,0,0.4
0500000US31043,"Dakota County, Nebraska",20802,50.3,49.7,8.4,7.6,7.5,7.8,6.8,13.9,12.5,12.9,6.9,4.3,6.1,4,1.2,73.6,2.8,2.6,3.3,0,16.4
0500000US31045,"Dawes County, Nebraska",9180,48.7,51.3,4.7,4.3,4.8,12.8,14.4,10.8,9.6,11.5,6.3,4.8,8,5.8,2.3,90.9,2.1,4.4,1.3,0,0.2
0500000US31047,"Dawson County, Nebraska",24261,50.3,49.7,8.5,8.2,7.5,7.4,5.1,12.4,12.6,13.2,6.1,5.3,7,4.9,2,79.7,2.7,0.3,0.5,0,15
0500000US31051,"Dixon County, Nebraska",5996,49.3,50.7,6.6,7.4,7.9,6.3,4.1,10.8,11.8,14.2,7,5.9,8.2,6.9,2.8,96.7,0.4,1,0,0,1.5
0500000US31053,"Dodge County, Nebraska",36651,48.5,51.5,6.7,6.2,7,6.5,6,12.1,11.5,14.2,5.8,5.8,8.4,6.5,3.4,94.8,0.4,0.5,0.5,0.1,2.1
0500000US31055,"Douglas County, Nebraska",511739,49.1,50.9,7.8,7.3,6.8,6.9,7.5,15.6,13.2,13.7,5.9,4.7,5.5,3.6,1.6,78.3,11.2,0.6,2.4,0.1,4.2
0500000US31059,"Fillmore County, Nebraska",5915,48.4,51.6,5.2,6.1,7,6.9,3.8,8.6,11,15.2,7.5,6.3,9.9,7.8,4.6,97.7,0.4,0.6,0.1,0,0.6
0500000US31067,"Gage County, Nebraska",22423,48.9,51.1,6.4,5.6,7.1,6.3,5.2,10.2,11.5,15.7,6.9,5.8,9,6.8,3.6,97.6,0.2,0.2,0.5,0.1,0.1
0500000US31079,"Hall County, Nebraska",57748,49.5,50.5,8.2,7.8,7,6.9,6,13.3,12.4,14,6,5.2,6.5,4.7,2.1,91,2.1,0.8,0.9,0,3.9
0500000US31081,"Hamilton County, Nebraska",9135,49.6,50.4,5.8,6.9,8,7.3,3.7,9.7,12.2,16.5,6.9,6.3,8.3,5.6,3,98.4,0.2,0.1,0,0,0.3
0500000US31089,"Holt County, Nebraska",10437,49.4,50.6,6,5,8.1,6.8,3.7,8.7,10.6,17,8,5.6,9.3,8.3,3,97.2,0.2,0.5,0,0,1.5
0500000US31093,"Howard County, Nebraska",6298,51.1,48.9,6.4,5.8,7.7,7,3.7,10.1,12.2,15.3,7.1,6.2,9.1,6.5,2.8,98.3,0.5,0.6,0.1,0,0.2
0500000US31095,"Jefferson County, Nebraska",7619,49.5,50.5,5.1,5.7,6.9,6.7,3.6,9.3,10.8,15.3,8.7,6,9.8,7.7,4.4,98.2,0.1,0.6,0.8,0,0.1
0500000US31097,"Johnson County, Nebraska",5200,57.9,42.1,4.4,5.8,5.4,4.5,4.8,14.6,12.8,18.2,5.8,5.8,8,5.5,4.2,92.3,5.3,0.3,0.5,0,1.3
0500000US31099,"Kearney County, Nebraska",6548,49.2,50.8,6,6.6,6.9,6,4.7,10.1,12.4,16.1,7,6.2,8.5,7,2.3,97.9,0.2,0.2,0.4,0,0.4
0500000US31101,"Keith County, Nebraska",8342,49.6,50.4,5.6,5.7,6,6.1,3.6,9.4,10.6,16.6,7.7,7.4,11.9,6.8,2.7,97.1,0.3,0.2,0.4,0.2,0.6
0500000US31107,"Knox County, Nebraska",8707,49,51,5.8,6,7.8,6.4,3.4,8.3,10.3,15.7,6.2,7.3,10.1,8.6,4.1,89.5,0.7,7.7,0.2,0,0.7
0500000US31109,"Lancaster County, Nebraska",282931,50.1,49.9,7.1,6.4,6,7.6,11.2,15.1,12.2,13,5.9,4.7,5.5,3.7,1.6,89,3.5,0.6,3.6,0.1,0.9
0500000US31111,"Lincoln County, Nebraska",36199,49.1,50.9,6.9,6.8,7.2,6.5,5.2,12.6,11.8,14.6,7.5,5.4,7.7,5.4,2.4,94.3,0.7,0.2,0.6,0,1.7
0500000US31119,"Madison County, Nebraska",34618,49.3,50.7,7.6,6.9,6.3,7.8,7.1,12.3,10.9,15,6.3,5.1,6.6,5.4,2.8,93.1,1.2,1.4,0.5,0.2,2
0500000US31121,"Merrick County, Nebraska",7768,49,51,6.2,6.7,7.3,6.4,4.8,9.5,11.5,15.7,6.9,6.6,9.2,6.3,2.9,96.7,0.5,0.9,0.2,0,0.9
